decision_lineage_profile_id,decision_action_routing_id,decision_readiness_id,decision_package_id,integrated_decision_id,episode_id,hospital_id,department_id,final_readiness_status,governance_note
LNP-337FE129,DAR-C714F76B,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,EP-HOSP-001-DEPT-MED-kpi_006-20260428,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-9076CCE1,DAR-9BF095C5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,EP-HOSP-001-DEPT-MED-kpi_006-20260503,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-1CACF35D,DAR-0F9CBF90,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,EP-HOSP-001-DEPT-MED-kpi_006-20260522,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-FF0768B0,DAR-ABC6B02B,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,EP-HOSP-001-DEPT-MED-kpi_006-20260603,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-B8A5C0AD,DAR-FBE8834F,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,EP-HOSP-001-DEPT-MED-kpi_006-20260619,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-B88F470B,DAR-669416D0,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,EP-HOSP-001-DEPT-MED-kpi_006-20260629,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-98DF64F8,DAR-04016886,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,EP-HOSP-001-DEPT-MED-kpi_006-20260703,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-131BE1D6,DAR-C1718EA0,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,EP-HOSP-001-DEPT-MED-kpi_006-20260710,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-CB00AF2C,DAR-AA4FB234,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,EP-HOSP-001-DEPT-MED-kpi_006-20260719,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-E6A29CFE,DAR-DD7260E8,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,EP-HOSP-001-DEPT-MED-kpi_006-20260726,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-1CD22A03,DAR-9ABA22BF,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,EP-HOSP-001-DEPT-MED-kpi_006-20260903,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-66501658,DAR-3FEB44CC,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,EP-HOSP-001-DEPT-MED-kpi_006-20261001,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-01CEEF1A,DAR-151A4D5B,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,EP-HOSP-001-DEPT-MED-kpi_006-20261012,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-AC7E2E76,DAR-772B508D,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,EP-HOSP-001-DEPT-MED-kpi_006-20261025,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-FA6B2D8D,DAR-DAEF5320,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,EP-HOSP-001-DEPT-MED-kpi_006-20261120,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-89D44F6B,DAR-88D7219F,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,EP-HOSP-001-DEPT-MED-kpi_006-20261125,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-BC0F82C6,DAR-EC9FF5B4,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,EP-HOSP-001-DEPT-MED-kpi_006-20261129,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-9DAFE2A4,DAR-8CE27755,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,EP-HOSP-001-DEPT-MED-kpi_006-20261212,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-7EF34101,DAR-CD119622,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,EP-HOSP-001-DEPT-MED-kpi_006-20261216,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-BE03EE22,DAR-2A10F2BD,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,EP-HOSP-001-DEPT-MED-kpi_006-20261226,HOSP-001,DEPT-MED,Monitoring Only,Lineage profile traces source-to-decision path
LNP-A5DD8542,DAR-709F8738,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,EP-HOSP-001-DEPT-OPC-kpi_001-20260107,HOSP-001,DEPT-OPC,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-E5245F1F,DAR-2D83F753,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,EP-HOSP-001-DEPT-OPC-kpi_001-20260122,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-F359F15E,DAR-CD223EA3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,EP-HOSP-001-DEPT-OPC-kpi_001-20260305,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-60D9E10C,DAR-607EF7DD,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,EP-HOSP-001-DEPT-OPC-kpi_001-20260314,HOSP-001,DEPT-OPC,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-6DBD6B7E,DAR-E185A2D3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,EP-HOSP-001-DEPT-OPC-kpi_001-20260325,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-1AC0795C,DAR-EDC9CDBA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,EP-HOSP-001-DEPT-OPC-kpi_001-20260331,HOSP-001,DEPT-OPC,Requires Baseline Validation,Lineage profile traces source-to-decision path
LNP-3B7E4D87,DAR-A7576593,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,EP-HOSP-001-DEPT-OPC-kpi_001-20260405,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-3D560594,DAR-83045F60,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,EP-HOSP-001-DEPT-OPC-kpi_001-20260417,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-3D1225F9,DAR-2693D786,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,EP-HOSP-001-DEPT-OPC-kpi_001-20260423,HOSP-001,DEPT-OPC,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-C9A52D94,DAR-44A1869D,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,EP-HOSP-001-DEPT-OPC-kpi_001-20260428,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-47ABA206,DAR-4E924C75,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,EP-HOSP-001-DEPT-OPC-kpi_001-20260517,HOSP-001,DEPT-OPC,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-F327C051,DAR-C0047D29,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,EP-HOSP-001-DEPT-OPC-kpi_001-20260530,HOSP-001,DEPT-OPC,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-8A3C4F2A,DAR-4A4831A3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,EP-HOSP-001-DEPT-OPC-kpi_001-20260616,HOSP-001,DEPT-OPC,Requires Budget Data,Lineage profile traces source-to-decision path
LNP-6531F742,DAR-CE116C97,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-65CC841C,DAR-A531B511,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,HOSP-001,DEPT-OPC,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-7D4FAE2E,DAR-F3DD26A0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,HOSP-001,DEPT-OPC,Requires Evidence Completion,Lineage profile traces source-to-decision path
LNP-B411C843,DAR-E9ADAC44,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-4171B59A,DAR-768884EE,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-166590AD,DAR-5462F0CF,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,HOSP-001,DEPT-OPC,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-BBD6C602,DAR-94C1E348,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-6026C601,DAR-2CA720DF,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,HOSP-001,DEPT-OPC,Requires Budget Data,Lineage profile traces source-to-decision path
LNP-94460A0F,DAR-45744F6E,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,EP-HOSP-001-DEPT-OPC-kpi_001-20261029,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-30C830F3,DAR-6BEAC2FB,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,EP-HOSP-001-DEPT-OPC-kpi_001-20261110,HOSP-001,DEPT-OPC,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-50A430C0,DAR-2FA00D42,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,EP-HOSP-001-DEPT-OPC-kpi_001-20261116,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-C30E2D34,DAR-579843BD,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,EP-HOSP-001-DEPT-OPC-kpi_001-20261128,HOSP-001,DEPT-OPC,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-EED5890E,DAR-CFD7E5D6,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,EP-HOSP-001-DEPT-OPC-kpi_001-20261203,HOSP-001,DEPT-OPC,Requires Baseline Validation,Lineage profile traces source-to-decision path
LNP-859D483D,DAR-A80678B9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,EP-HOSP-001-DEPT-OPC-kpi_001-20261209,HOSP-001,DEPT-OPC,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-08713A7C,DAR-9D173217,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,EP-HOSP-001-DEPT-OPC-kpi_001-20261214,HOSP-001,DEPT-OPC,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-1B0A43E2,DAR-D504E142,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,EP-HOSP-001-DEPT-OPC-kpi_001-20261219,HOSP-001,DEPT-OPC,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-50CDE15A,DAR-38B05503,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,EP-HOSP-001-DEPT-OPC-kpi_001-20261223,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-54A515C2,DAR-A79481F1,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,EP-HOSP-001-DEPT-OPC-kpi_002-20260118,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-4F27B4E1,DAR-98A3056A,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,EP-HOSP-001-DEPT-OPC-kpi_002-20260319,HOSP-001,DEPT-OPC,Requires Baseline Validation,Lineage profile traces source-to-decision path
LNP-8CD901DC,DAR-055DD4E2,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,EP-HOSP-001-DEPT-OPC-kpi_002-20260404,HOSP-001,DEPT-OPC,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-C9BDB6F1,DAR-A080D16B,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,EP-HOSP-001-DEPT-OPC-kpi_002-20260414,HOSP-001,DEPT-OPC,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-9D0AF01B,DAR-5730C828,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,EP-HOSP-001-DEPT-OPC-kpi_002-20260421,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-A5AFC08C,DAR-D637E4D5,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,EP-HOSP-001-DEPT-OPC-kpi_002-20260504,HOSP-001,DEPT-OPC,Requires Evidence Completion,Lineage profile traces source-to-decision path
LNP-A627EFF6,DAR-28AB2A25,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,EP-HOSP-001-DEPT-OPC-kpi_002-20260704,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-92B04BF8,DAR-4B27E726,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,EP-HOSP-001-DEPT-OPC-kpi_002-20260826,HOSP-001,DEPT-OPC,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-F704BCC6,DAR-8786A152,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,EP-HOSP-001-DEPT-OPC-kpi_002-20260926,HOSP-001,DEPT-OPC,Requires Additional Scenario Analysis,Lineage profile traces source-to-decision path
LNP-5E3E41F5,DAR-7DB39CF4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,EP-HOSP-001-DEPT-OPC-kpi_002-20261009,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-68AA6758,DAR-A394CB26,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,EP-HOSP-001-DEPT-OPC-kpi_002-20261030,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-A13D7892,DAR-702A86AC,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,EP-HOSP-001-DEPT-OPC-kpi_002-20261112,HOSP-001,DEPT-OPC,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-1E9FA2C3,DAR-6C03EBB8,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,EP-HOSP-001-DEPT-OPC-kpi_002-20261121,HOSP-001,DEPT-OPC,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-823419C5,DAR-04E2E51A,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,EP-HOSP-001-DEPT-OPC-kpi_002-20261226,HOSP-001,DEPT-OPC,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-BADF1EA8,DAR-BE2E413C,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,EP-HOSP-001-DEPT-OPC-kpi_004-20260402,HOSP-001,DEPT-OPC,Requires Budget Data,Lineage profile traces source-to-decision path
LNP-D5CEF756,DAR-B6904B30,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,EP-HOSP-001-DEPT-OPC-kpi_004-20260410,HOSP-001,DEPT-OPC,Requires Baseline Validation,Lineage profile traces source-to-decision path
LNP-E8FA3ECB,DAR-13302777,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,EP-HOSP-001-DEPT-OPC-kpi_004-20260420,HOSP-001,DEPT-OPC,Non-Quantitative,Lineage profile traces source-to-decision path
