priority_view_id,decision_package_id,approval_package_id,risk_tier,urgency,breach_status,sustained_movement_flag,management_attention_required,decision_readiness,governance_burden_status,evidence_status,financial_readiness,package_readiness,primary_sort_key,secondary_sort_key,priority_ordering_note
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218-PV,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
