interpretation_id,decision_package_id,approval_package_id,management_interpretation,interpretation_version,wording_compliance
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-INT,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717-INT,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
