source_to_decision_trace_id,decision_package_id,trace_summary,source_phase_path,source_record_path,transformation_path,configuration_version_path,evidence_reference_path,lineage_reference_path,trace_status,trace_limitation,governance_note
TRC-39B14B93,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_002-20260617_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,Complete,,Trace does not claim completed management decision
TRC-F0B8F133,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_002-20260624_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,Complete,,Trace does not claim completed management decision
TRC-6603A7FD,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_002-20260701_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,Partial,Limited by readiness status: Requires Evidence Completion,Trace does not claim completed management decision
TRC-C70AEA54,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_002-20260709_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,Partial,Limited by readiness status: Requires Evidence Completion,Trace does not claim completed management decision
TRC-BA45D5E7,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_002-20260802_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,Complete,,Trace does not claim completed management decision
TRC-4908BA3E,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_002-20261111_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,Partial,Limited by readiness status: Requires Lineage Completion,Trace does not claim completed management decision
TRC-E88BCDA4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260405_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-FD51B357,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260412_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-551205F0,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260429_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-35A3327F,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260506_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-74BBF136,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260510_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-019E278C,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260519_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-D532B08B,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260527_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-DA370670,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260621_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-A5B58108,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260626_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-EE4D9448,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260704_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-45E0E817,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260711_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-213E5670,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260715_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-75D3A689,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260722_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-2B12F035,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_003-20260731_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-23E8CE6E,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_006-20260224_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-03E23DF3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_006-20260313_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-2C17D0F6,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_006-20260410_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-CDE799D1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-MED-kpi_006-20260418_hospital_HOSP-001_dept_DEPT-MED,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,LNP-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
