version_control_id,governed_object_type,governed_object_id,current_version,previous_version,version_status,effective_timestamp,created_by_role,source_manifest,checksum,immutable_flag,superseded_flag,correction_reason,future_update_rule,governance_note
VER-100E27E8,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B91D4774,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-40E282AE,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-749F3AEC,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B029BCD8,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D48E500A,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-29B3C1A3,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D115A80C,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5DAFCD99,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E08A2797,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2264C17D,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-35DF41BC,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5CE16490,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5A889040,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B99612B7,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9F87EF81,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3E6ABD89,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-58EF3AA2,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8148D173,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1DF957E3,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BF897F32,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D7480D63,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-62A427C3,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5C5E6FFE,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DCFDE097,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6E8F7214,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D0B8B100,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1DB10B22,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B2734AE2,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A6A09CAB,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D97C8C49,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E74CAF5A,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-85B3A4F6,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8A4561B9,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-52252A20,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2499616D,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-70962B6C,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-63AB0816,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C0B5B481,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-88D49CD4,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CB36B3CC,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-200BB510,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-06489A95,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-08F639C7,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-71C067CB,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-090DD258,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A7634AA9,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1D07CD99,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6052C9D2,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EDFACF6C,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E8ACA21B,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-65D80EBE,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8E8DE393,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B08270F7,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A388AD83,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E4ACCD7A,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-03204DF5,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3FB4C397,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2FD5270C,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1B216176,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-77DC4E4E,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-050C5F9E,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CC7E1108,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EF971BFC,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BE4EC50B,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6745B14F,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F453EF23,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-80CD408C,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6737E265,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A051A422,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8AFD4741,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8EE9D813,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-13AD3A7F,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D1FBF5DE,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BB0A32A8,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1C14B602,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A7D912A5,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-588D79D1,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B3FF1666,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9D0BFE2B,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0679368E,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1785C752,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CBB1E1B0,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EA77B353,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3A686AD3,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4609209B,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7D6388C8,Decision Readiness,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
