lineage_link_id,decision_lineage_profile_id,decision_package_id,lineage_stage_number,lineage_stage_name,source_phase,source_file,source_record_id,parent_record_id,child_record_id,transformation_id,formula_id,configuration_id,version,source_checksum,link_status,orphan_flag,ambiguity_flag,governance_warning
LNL-8834B72F,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-12,LNL-729769C6,LNL-8834B72F,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-07D06475,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-13,LNL-8834B72F,LNL-07D06475,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-9BF4578A,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-14,LNL-07D06475,LNL-9BF4578A,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-5F6DFC86,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-15,LNL-9BF4578A,LNL-5F6DFC86,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-C489DB9C,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-16,LNL-5F6DFC86,LNL-C489DB9C,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-CBA88541,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-17,LNL-C489DB9C,LNL-CBA88541,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-5664E793,LNP-1047B1F8,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-18,LNL-CBA88541,LNL-5664E793,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-0054E1CF,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-1,,LNL-0054E1CF,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-9D204906,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-2,LNL-0054E1CF,LNL-9D204906,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-EA4EB83E,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-3,LNL-9D204906,LNL-EA4EB83E,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-E8AD0307,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-4,LNL-EA4EB83E,LNL-E8AD0307,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-FC8DC1EF,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-5,LNL-E8AD0307,LNL-FC8DC1EF,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-F7B71EDE,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-6,LNL-FC8DC1EF,LNL-F7B71EDE,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-AF1BC900,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-7,LNL-F7B71EDE,LNL-AF1BC900,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-8E4CDC1B,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-8,LNL-AF1BC900,LNL-8E4CDC1B,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-39C10093,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-9,LNL-8E4CDC1B,LNL-39C10093,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-74A13A49,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-10,LNL-39C10093,LNL-74A13A49,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-E8697D01,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-11,LNL-74A13A49,LNL-E8697D01,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-DCEA1DC9,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-12,LNL-E8697D01,LNL-DCEA1DC9,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-2B794E37,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-13,LNL-DCEA1DC9,LNL-2B794E37,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-3DA177F4,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-14,LNL-2B794E37,LNL-3DA177F4,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-0D050356,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-15,LNL-3DA177F4,LNL-0D050356,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-86BD45E7,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-16,LNL-0D050356,LNL-86BD45E7,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-A69A1FCE,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-17,LNL-86BD45E7,LNL-A69A1FCE,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-E95B3C20,LNP-DABA34E1,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-18,LNL-A69A1FCE,LNL-E95B3C20,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-C30428DE,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-1,,LNL-C30428DE,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-EB21808E,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-2,LNL-C30428DE,LNL-EB21808E,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-E4446E93,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-3,LNL-EB21808E,LNL-E4446E93,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-1BCA0B40,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-4,LNL-E4446E93,LNL-1BCA0B40,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-EB8F4979,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-5,LNL-1BCA0B40,LNL-EB8F4979,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-01A6A0FB,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-6,LNL-EB8F4979,LNL-01A6A0FB,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-C2392F2A,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-7,LNL-01A6A0FB,LNL-C2392F2A,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-3434764A,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-8,LNL-C2392F2A,LNL-3434764A,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-46A1B66D,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-9,LNL-3434764A,LNL-46A1B66D,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-DF2CB9AC,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-10,LNL-46A1B66D,LNL-DF2CB9AC,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-AA9CE16E,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-11,LNL-DF2CB9AC,LNL-AA9CE16E,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-71B9AF3C,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-12,LNL-AA9CE16E,LNL-71B9AF3C,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-44B2430B,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-13,LNL-71B9AF3C,LNL-44B2430B,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-473079D0,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-14,LNL-44B2430B,LNL-473079D0,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-00DFDDC3,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-15,LNL-473079D0,LNL-00DFDDC3,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-AE4C45CC,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-16,LNL-00DFDDC3,LNL-AE4C45CC,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-B4173B0D,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-17,LNL-AE4C45CC,LNL-B4173B0D,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-1FEE72C1,LNP-ED3E8F37,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-18,LNL-B4173B0D,LNL-1FEE72C1,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-3B38E6AD,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-1,,LNL-3B38E6AD,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-9D453981,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-2,LNL-3B38E6AD,LNL-9D453981,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-84F93F8C,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-3,LNL-9D453981,LNL-84F93F8C,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-B37156F4,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-4,LNL-84F93F8C,LNL-B37156F4,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-15B88932,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-5,LNL-B37156F4,LNL-15B88932,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-FE3BBCF4,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-6,LNL-15B88932,LNL-FE3BBCF4,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-4DB61ED2,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-7,LNL-FE3BBCF4,LNL-4DB61ED2,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-F3463565,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-8,LNL-4DB61ED2,LNL-F3463565,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-7D3AA7F6,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-9,LNL-F3463565,LNL-7D3AA7F6,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-3BD4640A,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-10,LNL-7D3AA7F6,LNL-3BD4640A,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-A5D5568D,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-11,LNL-3BD4640A,LNL-A5D5568D,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-395D012B,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-12,LNL-A5D5568D,LNL-395D012B,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-BB224ECC,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-13,LNL-395D012B,LNL-BB224ECC,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-41DEB99A,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-14,LNL-BB224ECC,LNL-41DEB99A,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-8C435D3F,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-15,LNL-41DEB99A,LNL-8C435D3F,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-B4FD1D93,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-16,LNL-8C435D3F,LNL-B4FD1D93,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-E990B6B8,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-17,LNL-B4FD1D93,LNL-E990B6B8,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-D050C932,LNP-9901CF29,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-18,LNL-E990B6B8,LNL-D050C932,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-8BEB6553,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-1,,LNL-8BEB6553,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-ECD11989,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-2,LNL-8BEB6553,LNL-ECD11989,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-14BB52F1,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-3,LNL-ECD11989,LNL-14BB52F1,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-2C45207C,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-4,LNL-14BB52F1,LNL-2C45207C,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-85929B61,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-5,LNL-2C45207C,LNL-85929B61,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-38AD2F04,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-6,LNL-85929B61,LNL-38AD2F04,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-E356EB19,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-7,LNL-38AD2F04,LNL-E356EB19,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-3CAAB8B7,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-8,LNL-E356EB19,LNL-3CAAB8B7,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-81FD7F75,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-9,LNL-3CAAB8B7,LNL-81FD7F75,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-48A3C8D6,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-10,LNL-81FD7F75,LNL-48A3C8D6,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-9FFE1DA4,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-11,LNL-48A3C8D6,LNL-9FFE1DA4,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-9FD44F66,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-12,LNL-9FFE1DA4,LNL-9FD44F66,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-36A90D77,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-13,LNL-9FD44F66,LNL-36A90D77,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-F000B269,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-14,LNL-36A90D77,LNL-F000B269,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-FE64FB9B,LNP-77EAECE2,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-15,LNL-F000B269,LNL-FE64FB9B,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
