decision_action_routing_id,decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,final_readiness_status,approval_status,causality_status,operational_escalation_status,primary_queue
DAR-88D7219F,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,EP-HOSP-001-DEPT-MED-kpi_006-20261125,HOSP-001,,DEPT-MED,Medical Ward,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-EC9FF5B4,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,EP-HOSP-001-DEPT-MED-kpi_006-20261129,HOSP-001,,DEPT-MED,Medical Ward,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-8CE27755,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,EP-HOSP-001-DEPT-MED-kpi_006-20261212,HOSP-001,,DEPT-MED,Medical Ward,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CD119622,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,EP-HOSP-001-DEPT-MED-kpi_006-20261216,HOSP-001,,DEPT-MED,Medical Ward,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2A10F2BD,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,EP-HOSP-001-DEPT-MED-kpi_006-20261226,HOSP-001,,DEPT-MED,Medical Ward,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-709F8738,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,EP-HOSP-001-DEPT-OPC-kpi_001-20260107,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2D83F753,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,EP-HOSP-001-DEPT-OPC-kpi_001-20260122,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CD223EA3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,EP-HOSP-001-DEPT-OPC-kpi_001-20260305,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-607EF7DD,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,EP-HOSP-001-DEPT-OPC-kpi_001-20260314,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-E185A2D3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,EP-HOSP-001-DEPT-OPC-kpi_001-20260325,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-EDC9CDBA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,EP-HOSP-001-DEPT-OPC-kpi_001-20260331,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A7576593,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,EP-HOSP-001-DEPT-OPC-kpi_001-20260405,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-83045F60,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,EP-HOSP-001-DEPT-OPC-kpi_001-20260417,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2693D786,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,EP-HOSP-001-DEPT-OPC-kpi_001-20260423,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-44A1869D,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,EP-HOSP-001-DEPT-OPC-kpi_001-20260428,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-4E924C75,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,EP-HOSP-001-DEPT-OPC-kpi_001-20260517,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C0047D29,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,EP-HOSP-001-DEPT-OPC-kpi_001-20260530,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-4A4831A3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,EP-HOSP-001-DEPT-OPC-kpi_001-20260616,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Budget Data,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CE116C97,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A531B511,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-F3DD26A0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-E9ADAC44,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-768884EE,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-5462F0CF,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-94C1E348,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2CA720DF,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Budget Data,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-45744F6E,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,EP-HOSP-001-DEPT-OPC-kpi_001-20261029,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-6BEAC2FB,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,EP-HOSP-001-DEPT-OPC-kpi_001-20261110,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2FA00D42,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,EP-HOSP-001-DEPT-OPC-kpi_001-20261116,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-579843BD,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,EP-HOSP-001-DEPT-OPC-kpi_001-20261128,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CFD7E5D6,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,EP-HOSP-001-DEPT-OPC-kpi_001-20261203,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A80678B9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,EP-HOSP-001-DEPT-OPC-kpi_001-20261209,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-9D173217,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,EP-HOSP-001-DEPT-OPC-kpi_001-20261214,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D504E142,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,EP-HOSP-001-DEPT-OPC-kpi_001-20261219,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-38B05503,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,EP-HOSP-001-DEPT-OPC-kpi_001-20261223,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A79481F1,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,EP-HOSP-001-DEPT-OPC-kpi_002-20260118,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-98A3056A,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,EP-HOSP-001-DEPT-OPC-kpi_002-20260319,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-055DD4E2,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,EP-HOSP-001-DEPT-OPC-kpi_002-20260404,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A080D16B,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,EP-HOSP-001-DEPT-OPC-kpi_002-20260414,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-5730C828,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,EP-HOSP-001-DEPT-OPC-kpi_002-20260421,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D637E4D5,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,EP-HOSP-001-DEPT-OPC-kpi_002-20260504,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-28AB2A25,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,EP-HOSP-001-DEPT-OPC-kpi_002-20260704,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-4B27E726,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,EP-HOSP-001-DEPT-OPC-kpi_002-20260826,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
