audit_event_contract_id,decision_action_routing_id,decision_package_id,action_id,audit_event_type,event_allowed,event_status,actor_role_required,actor_id,actor_name,event_timestamp,event_reason,management_comment,evidence_attachment_reference,approval_reference,previous_status,new_status,previous_version,new_version,source_snapshot_checksum,result_snapshot_checksum,audit_sequence_number,audit_integrity_status,governance_note
AEC-56B92953,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D50EA3EC,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0F21D5C8,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-8C842112,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-ED5D6B9B,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2FF3C57F,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-74A8E34C,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BE4A5661,DAR-B6FBC309,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-4C455618,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E1DC01D1,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-68161724,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-EBBF1B38,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A52DE8E4,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-5CD73A61,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-8BC5212F,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-CFC0CE82,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-6DCD6CEB,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-90F2BB44,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-90AE3DE8,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2B902F92,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F7368C2E,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-FF311BA6,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-479BAFCD,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C0D7EB47,DAR-49076815,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-B7177386,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-897E6410,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-20A684E4,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-89878F5A,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-44191C63,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-54E9BA80,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0908BB20,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2E65B0E7,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-9B3C56DD,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-DE922E79,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-175345A9,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-09751D45,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-CDE51698,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-8AF8B37F,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-28EB0D75,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-7EE085EA,DAR-D32ECEA5,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-51C09105,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F23DE67F,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-50804C57,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-31112D95,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-971CD7B9,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-99736604,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0188CD80,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0A99850B,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-FECFCEB4,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-35D24627,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A4D23814,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-FA1F8664,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-6F1F6715,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-FD84E1F7,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-9D9971B7,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-B06A647C,DAR-4841C122,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A33F2D61,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-6E201852,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F23CA64F,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-280B3EE6,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0113442B,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-857620C6,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-223C2722,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-05DB53CB,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D2F4957B,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-4E38EA6F,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2E0889D6,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-3B573BDC,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-CE4F79AB,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F682867E,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-7238DEC6,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-79ADB538,DAR-E8FC8FC4,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2CB12F0A,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F69513BA,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-162F4525,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-8DA8342B,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-64A1FE75,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-151D8202,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C148D719,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-24DF967C,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-DA15094F,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-1B065C0D,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-B1DD3CC7,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-50102B9D,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-9CE90F30,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A8BCCB1B,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-8CAFAC76,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0F02FEE8,DAR-5312D8A3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-496B6835,DAR-B40F0EA3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-500BDBF5,DAR-B40F0EA3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-383201B5,DAR-B40F0EA3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-8F0E3371,DAR-B40F0EA3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E6D18BFD,DAR-B40F0EA3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-137FAE2B,DAR-B40F0EA3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
