secondary_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_action,current_status,visibility_required
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420-CF-non_quantitative_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,non_quantitative_condition,Secondary,Derived from package_readiness = Non-Quantitative,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420-CF-non_quantitative_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430-CF-non_quantitative_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,non_quantitative_condition,Secondary,Derived from package_readiness = Non-Quantitative,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430-CF-non_quantitative_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505-CF-non_quantitative_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,non_quantitative_condition,Secondary,Derived from package_readiness = Non-Quantitative,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505-CF-non_quantitative_condition,Operations Manager,Review and resolve before proceeding,Pending,True
