integrated_decision_id,approval_package_id,operational_risk_score,recommendation_readiness,scenario_readiness,comparator_consistency,tradeoff_severity,displacement_risk,financial_readiness,cost_completeness,financial_confidence_score,governance_burden,evidence_completeness,lineage_completeness,overall_decision_readiness,scorecard_note
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
