retention_record_id,object_type,object_id,record_class,retention_status,retention_period_rule,archival_required,deletion_permitted,legal_hold_flag,sensitive_data_flag,access_classification,governance_note
RET-895085D5,Audit Event Contract,AEC-3A6F8AD6,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-EB996589,Audit Event Contract,AEC-D6CE2F13,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A43D6734,Audit Event Contract,AEC-412959E8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B57F860B,Audit Event Contract,AEC-D91838D1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0A102636,Audit Event Contract,AEC-5CDE709F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-76C88FB6,Audit Event Contract,AEC-6D83930F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A2DF48FF,Audit Event Contract,AEC-612C4D1A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-92F7453C,Audit Event Contract,AEC-05891B2F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-99140127,Audit Event Contract,AEC-CA204655,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2F0F74C7,Audit Event Contract,AEC-92B0DA91,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-55A9C0BD,Audit Event Contract,AEC-50BE96CF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F7E1D45C,Audit Event Contract,AEC-CB3B5905,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-038F5A27,Audit Event Contract,AEC-271234FE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-99D137F1,Audit Event Contract,AEC-FA2D1709,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2F3D889B,Audit Event Contract,AEC-0764CA6F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A6ABC57C,Audit Event Contract,AEC-4D7EB7B1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-001A5820,Audit Event Contract,AEC-93ED79EF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C7FD47CB,Audit Event Contract,AEC-15CB1890,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0D25879F,Audit Event Contract,AEC-E0DF6BF9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D9B1BDEA,Audit Event Contract,AEC-ECD7C381,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-21362836,Audit Event Contract,AEC-44358E21,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4B08F01A,Audit Event Contract,AEC-B4524AA9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F6F0E6AC,Audit Event Contract,AEC-1EEC1CC4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2536ACCD,Audit Event Contract,AEC-53BAD8F9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7B0A30C4,Audit Event Contract,AEC-9FBC1572,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-559D8007,Audit Event Contract,AEC-52FE109C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4AE59661,Audit Event Contract,AEC-9267DECC,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2C213809,Audit Event Contract,AEC-BA575576,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D900CE46,Audit Event Contract,AEC-5AF9CBE8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-5F7ADE0A,Audit Event Contract,AEC-E5601FDD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-27C9946C,Audit Event Contract,AEC-423D403E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8170D9BA,Audit Event Contract,AEC-37924053,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B2FF5671,Audit Event Contract,AEC-46E7E739,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2C07F20F,Audit Event Contract,AEC-129D92F8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7C5EEE84,Audit Event Contract,AEC-16A214C4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-59A39206,Audit Event Contract,AEC-FEF342B0,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9BD2523B,Audit Event Contract,AEC-4FE81175,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-1C829241,Audit Event Contract,AEC-DB772ACA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-71D1461C,Audit Event Contract,AEC-AD6E7D5E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-32D7B21A,Audit Event Contract,AEC-AF0974A5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-EE75725F,Audit Event Contract,AEC-18BF9064,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6BAD3CB5,Audit Event Contract,AEC-0D94AA3B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-44F6FB8E,Audit Event Contract,AEC-897C1732,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-5D005D9D,Audit Event Contract,AEC-257355C4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C9D8AFAE,Audit Event Contract,AEC-702EA9DF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2908E0EA,Audit Event Contract,AEC-AC595663,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A53ED05E,Audit Event Contract,AEC-68EF224F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A4BBF182,Audit Event Contract,AEC-E4A417A5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C025B532,Audit Event Contract,AEC-D999D849,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-544773B8,Audit Event Contract,AEC-BFC25FF0,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E33B4754,Audit Event Contract,AEC-8ECEC091,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D8D6F65F,Audit Event Contract,AEC-445BE8C4,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9158BCDC,Audit Event Contract,AEC-C8FE14C1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-30F0DC1F,Audit Event Contract,AEC-CA70348A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
