escalation_id,decision_readiness_id,decision_scorecard_id,decision_package_id,operational_escalation_status,readiness_status,risk_tier,urgency,management_attention_required,escalation_basis,governance_note
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,Not Assessable,Requires Additional Scenario Analysis,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,Not Assessable,Requires Evidence Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,Not Assessable,Requires Evidence Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,Not Assessable,Requires Lineage Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
