decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,final_readiness_status,approval_status,causality_status,classification_source,classification_version,precedence_rank,deferral_reason
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,EP-HOSP-001-DEPT-PEX-kpi_006-20260427,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,EP-HOSP-001-DEPT-PEX-kpi_006-20260506,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,EP-HOSP-001-DEPT-PEX-kpi_006-20260522,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,EP-HOSP-001-DEPT-PEX-kpi_006-20260604,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,EP-HOSP-001-DEPT-PEX-kpi_006-20260609,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,EP-HOSP-001-DEPT-PEX-kpi_006-20260702,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,EP-HOSP-001-DEPT-PEX-kpi_006-20260805,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,EP-HOSP-001-DEPT-PEX-kpi_006-20260811,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,EP-HOSP-001-DEPT-PEX-kpi_006-20260823,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,EP-HOSP-001-DEPT-PEX-kpi_006-20261003,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,EP-HOSP-001-DEPT-PEX-kpi_006-20261028,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,EP-HOSP-001-DEPT-PEX-kpi_006-20261231,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,HOSP-001,,DEPT-SURG,Surgery,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Not Suitable for Decision Use,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,2,Not Suitable for Decision Use
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,HOSP-001,,DEPT-SURG,Surgery,,kpi_003,Bed Occupancy Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,EP-HOSP-001-DEPT-SURG-kpi_006-20260727,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,EP-HOSP-001-DEPT-SURG-kpi_006-20260731,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,EP-HOSP-001-DEPT-SURG-kpi_006-20260814,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,EP-HOSP-001-DEPT-SURG-kpi_006-20260906,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,EP-HOSP-001-DEPT-SURG-kpi_006-20260914,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,EP-HOSP-001-DEPT-SURG-kpi_006-20260927,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,EP-HOSP-001-DEPT-SURG-kpi_006-20261005,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,EP-HOSP-001-DEPT-SURG-kpi_006-20261009,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,EP-HOSP-001-DEPT-SURG-kpi_006-20261105,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,EP-HOSP-001-DEPT-SURG-kpi_006-20261117,HOSP-001,,DEPT-SURG,Surgery,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
