condition_flag_id,decision_package_id,approval_package_id,flag_name,flag_status,flag_severity,flag_reason,required_action,responsible_role,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,monitoring_condition,Active,Low,Derived from package_readiness = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Monitoring Only,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260603,blocking_condition,Active,High,Derived from governance_burden_status = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,monitoring_condition,Active,Low,Derived from package_readiness = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Monitoring Only,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260619,blocking_condition,Active,High,Derived from governance_burden_status = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,monitoring_condition,Active,Low,Derived from package_readiness = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Monitoring Only,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260623,blocking_condition,Active,High,Derived from governance_burden_status = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,monitoring_condition,Active,Low,Derived from package_readiness = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Monitoring Only,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260628,blocking_condition,Active,High,Derived from governance_burden_status = Monitoring Only,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260716,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
