queue_assignment_id,decision_readiness_id,decision_scorecard_id,decision_package_id,final_readiness_status,primary_queue,secondary_queue,queue_entry_date,queue_priority,queue_status,governance_note
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.090794,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.090829,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.090865,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.090898,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.090933,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.090967,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091030,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091068,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091101,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091135,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091171,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091208,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091241,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091272,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091304,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.091335,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.091369,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.091401,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.091433,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.091468,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.091506,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.091542,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.091580,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.091621,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.091658,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.091716,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.091755,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.091819,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,Requires Budget Data,Budget Information Queue,,2026-07-29T13:40:33.091883,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.091932,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.091966,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.092000,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.092032,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.092064,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.092096,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.092130,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Requires Budget Data,Budget Information Queue,,2026-07-29T13:40:33.092165,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.092200,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.092233,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.092266,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.092303,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.092335,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.092364,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.092394,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.092424,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092454,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092483,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.092513,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.092542,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.092571,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092599,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.092627,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092657,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.092686,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Requires Additional Scenario Analysis,Additional Scenario Queue,,2026-07-29T13:40:33.092715,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092744,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092772,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.092800,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.092828,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.092856,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Requires Budget Data,Budget Information Queue,,2026-07-29T13:40:33.092888,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.092917,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.092945,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.092973,Standard,Active,Exactly one primary queue assigned
