gate_id,gate_name,gate_required,gate_status,gate_result,blocking_flag,failure_reason,source_reference,required_resolution,decision_readiness_id,decision_scorecard_id,decision_package_id
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-010,Lineage Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-011,Governance Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-010,Lineage Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-011,Governance Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-010,Lineage Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-011,Governance Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-010,Lineage Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-011,Governance Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-010,Lineage Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-011,Governance Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-010,Lineage Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-011,Governance Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-012,Management Confirmation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828
GATE-001,Operational Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-002,Recommendation Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-003,Baseline Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-004,Scenario Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-005,Comparator Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-006,Financial Cost Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-007,Financial Benefit Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-008,Budget Gate,False,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
GATE-009,Evidence Gate,True,Not Applicable,Monitoring route - active decision not required,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901
