transition_rule_id,decision_readiness_id,decision_package_id,current_state,eligible_next_state,transition_requirements,transition_not_executed_flag,transition_executed,execution_timestamp,executed_by,governance_note
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-5,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-8,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-1,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423-8,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517-9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530-9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616-3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,Requires Budget Data,Ready with Conditions,Authoritative budget data supplied,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706-9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815-7,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017-3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Requires Budget Data,Ready with Conditions,Authoritative budget data supplied,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128-8,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203-1,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209-8,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214-0,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-1,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-7,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-9,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-11,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Requires Additional Scenario Analysis,Ready with Conditions,Additional modelling completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-8,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-3,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Requires Budget Data,Ready with Conditions,Authoritative budget data supplied,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-1,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420-6,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,Non-Quantitative,Ready with Conditions,Sufficient governed quantitative data become available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430-6,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,Non-Quantitative,Ready with Conditions,Sufficient governed quantitative data become available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505-6,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,Non-Quantitative,Ready with Conditions,Sufficient governed quantitative data become available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619-4,DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
