queue_record_id,hospital_id,department_id,queue_date,reporting_date,reporting_month,queue_stage,arrivals_count,served_count,waiting_patient_count,average_wait_minutes,median_wait_minutes,maximum_wait_minutes,summary_source_flag,encounter_derived_flag,valid_queue_record_flag,source_primary_key,processing_run_id,validation_run_id,transformation_version,processed_datetime,source_row_number
QUEUE-000000637,HOSP-001,DEPT-ED,2026-09-29,2026-09-29,2026-09,Triage,122,119,3,38.5,41.0,,,,True,QUEUE-000000637,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000638,HOSP-001,DEPT-ED,2026-09-30,2026-09-30,2026-09,Consultation,107,103,4,41.6,41.0,,,,True,QUEUE-000000638,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000639,HOSP-001,DEPT-ED,2026-10-01,2026-10-01,2026-10,Consultation,120,118,2,42.0,44.0,,,,True,QUEUE-000000639,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000640,HOSP-001,DEPT-ED,2026-10-02,2026-10-02,2026-10,Radiology,117,114,3,40.2,38.5,,,,True,QUEUE-000000640,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000641,HOSP-001,DEPT-ED,2026-10-03,2026-10-03,2026-10,Pharmacy,105,99,6,38.9,41.0,,,,True,QUEUE-000000641,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000642,HOSP-001,DEPT-ED,2026-10-04,2026-10-04,2026-10,Pharmacy,139,138,1,39.2,39.0,,,,True,QUEUE-000000642,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000643,HOSP-001,DEPT-ED,2026-10-05,2026-10-05,2026-10,Pharmacy,102,99,3,40.9,44.0,,,,True,QUEUE-000000643,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000644,HOSP-001,DEPT-ED,2026-10-06,2026-10-06,2026-10,Radiology,115,113,2,41.6,44.0,,,,True,QUEUE-000000644,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000645,HOSP-001,DEPT-ED,2026-10-07,2026-10-07,2026-10,Registration,118,111,7,38.2,37.0,,,,True,QUEUE-000000645,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000646,HOSP-001,DEPT-ED,2026-10-08,2026-10-08,2026-10,Billing,124,116,8,40.1,40.0,,,,True,QUEUE-000000646,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000647,HOSP-001,DEPT-ED,2026-10-09,2026-10-09,2026-10,Consultation,102,100,2,39.5,39.5,,,,True,QUEUE-000000647,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000648,HOSP-001,DEPT-ED,2026-10-10,2026-10-10,2026-10,Billing,111,106,5,42.1,40.5,,,,True,QUEUE-000000648,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000649,HOSP-001,DEPT-ED,2026-10-11,2026-10-11,2026-10,Consultation,107,103,4,40.3,41.0,,,,True,QUEUE-000000649,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000650,HOSP-001,DEPT-ED,2026-10-12,2026-10-12,2026-10,Pharmacy,95,94,1,41.3,43.0,,,,True,QUEUE-000000650,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000651,HOSP-001,DEPT-ED,2026-10-13,2026-10-13,2026-10,Triage,106,105,1,40.9,40.0,,,,True,QUEUE-000000651,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000652,HOSP-001,DEPT-ED,2026-10-14,2026-10-14,2026-10,Pharmacy,129,119,10,40.2,41.0,,,,True,QUEUE-000000652,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000653,HOSP-001,DEPT-ED,2026-10-15,2026-10-15,2026-10,Registration,86,85,1,38.9,36.0,,,,True,QUEUE-000000653,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000654,HOSP-001,DEPT-ED,2026-10-16,2026-10-16,2026-10,Registration,100,98,2,39.1,38.0,,,,True,QUEUE-000000654,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000655,HOSP-001,DEPT-ED,2026-10-17,2026-10-17,2026-10,Pharmacy,121,120,1,40.4,42.0,,,,True,QUEUE-000000655,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000656,HOSP-001,DEPT-ED,2026-10-18,2026-10-18,2026-10,Billing,103,100,3,40.0,38.5,,,,True,QUEUE-000000656,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000657,HOSP-001,DEPT-ED,2026-10-19,2026-10-19,2026-10,Radiology,120,118,2,41.2,42.5,,,,True,QUEUE-000000657,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000658,HOSP-001,DEPT-ED,2026-10-20,2026-10-20,2026-10,Triage,93,91,2,39.6,39.0,,,,True,QUEUE-000000658,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000659,HOSP-001,DEPT-ED,2026-10-21,2026-10-21,2026-10,Registration,113,104,9,33.9,35.0,,,,True,QUEUE-000000659,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000660,HOSP-001,DEPT-ED,2026-10-22,2026-10-22,2026-10,Consultation,124,115,9,41.2,42.0,,,,True,QUEUE-000000660,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000661,HOSP-001,DEPT-ED,2026-10-23,2026-10-23,2026-10,Pharmacy,104,99,5,41.4,40.0,,,,True,QUEUE-000000661,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000662,HOSP-001,DEPT-ED,2026-10-24,2026-10-24,2026-10,Registration,93,90,3,39.4,38.5,,,,True,QUEUE-000000662,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000663,HOSP-001,DEPT-ED,2026-10-25,2026-10-25,2026-10,Pharmacy,121,117,4,40.8,43.0,,,,True,QUEUE-000000663,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000664,HOSP-001,DEPT-ED,2026-10-26,2026-10-26,2026-10,Registration,104,98,6,39.3,41.5,,,,True,QUEUE-000000664,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000665,HOSP-001,DEPT-ED,2026-10-27,2026-10-27,2026-10,Billing,115,111,4,41.9,42.0,,,,True,QUEUE-000000665,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000666,HOSP-001,DEPT-ED,2026-10-28,2026-10-28,2026-10,Consultation,115,112,3,38.7,38.0,,,,True,QUEUE-000000666,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000667,HOSP-001,DEPT-ED,2026-10-29,2026-10-29,2026-10,Registration,101,98,3,38.1,38.0,,,,True,QUEUE-000000667,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000668,HOSP-001,DEPT-ED,2026-10-30,2026-10-30,2026-10,Consultation,118,113,5,38.9,39.0,,,,True,QUEUE-000000668,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000669,HOSP-001,DEPT-ED,2026-10-31,2026-10-31,2026-10,Consultation,111,110,1,41.1,41.5,,,,True,QUEUE-000000669,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000670,HOSP-001,DEPT-ED,2026-11-01,2026-11-01,2026-11,Consultation,112,107,5,43.6,44.0,,,,True,QUEUE-000000670,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000671,HOSP-001,DEPT-ED,2026-11-02,2026-11-02,2026-11,Radiology,110,106,4,40.3,40.0,,,,True,QUEUE-000000671,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000672,HOSP-001,DEPT-ED,2026-11-03,2026-11-03,2026-11,Billing,118,115,3,40.2,41.0,,,,True,QUEUE-000000672,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000673,HOSP-001,DEPT-ED,2026-11-04,2026-11-04,2026-11,Registration,127,125,2,39.8,40.0,,,,True,QUEUE-000000673,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000674,HOSP-001,DEPT-ED,2026-11-05,2026-11-05,2026-11,Triage,105,99,6,42.0,41.0,,,,True,QUEUE-000000674,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000675,HOSP-001,DEPT-ED,2026-11-06,2026-11-06,2026-11,Consultation,104,102,2,40.5,41.0,,,,True,QUEUE-000000675,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000676,HOSP-001,DEPT-ED,2026-11-07,2026-11-07,2026-11,Pharmacy,99,95,4,37.9,40.0,,,,True,QUEUE-000000676,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000677,HOSP-001,DEPT-ED,2026-11-08,2026-11-08,2026-11,Registration,121,115,6,42.7,45.0,,,,True,QUEUE-000000677,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000678,HOSP-001,DEPT-ED,2026-11-09,2026-11-09,2026-11,Consultation,117,116,1,40.2,42.0,,,,True,QUEUE-000000678,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000679,HOSP-001,DEPT-ED,2026-11-10,2026-11-10,2026-11,Consultation,96,91,5,41.6,44.0,,,,True,QUEUE-000000679,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000680,HOSP-001,DEPT-ED,2026-11-11,2026-11-11,2026-11,Registration,118,115,3,40.0,39.0,,,,True,QUEUE-000000680,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000681,HOSP-001,DEPT-ED,2026-11-12,2026-11-12,2026-11,Triage,117,115,2,39.6,41.0,,,,True,QUEUE-000000681,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000682,HOSP-001,DEPT-ED,2026-11-13,2026-11-13,2026-11,Billing,94,92,2,39.4,39.0,,,,True,QUEUE-000000682,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000683,HOSP-001,DEPT-ED,2026-11-14,2026-11-14,2026-11,Triage,111,109,2,40.9,41.0,,,,True,QUEUE-000000683,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000684,HOSP-001,DEPT-ED,2026-11-15,2026-11-15,2026-11,Billing,122,117,5,40.2,42.0,,,,True,QUEUE-000000684,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000685,HOSP-001,DEPT-ED,2026-11-16,2026-11-16,2026-11,Consultation,98,97,1,42.2,43.0,,,,True,QUEUE-000000685,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000686,HOSP-001,DEPT-ED,2026-11-17,2026-11-17,2026-11,Consultation,104,101,3,41.1,42.0,,,,True,QUEUE-000000686,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000687,HOSP-001,DEPT-ED,2026-11-18,2026-11-18,2026-11,Consultation,107,105,2,38.8,39.0,,,,True,QUEUE-000000687,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000688,HOSP-001,DEPT-ED,2026-11-19,2026-11-19,2026-11,Registration,111,105,6,40.4,41.0,,,,True,QUEUE-000000688,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000689,HOSP-001,DEPT-ED,2026-11-20,2026-11-20,2026-11,Consultation,98,94,4,42.2,40.0,,,,True,QUEUE-000000689,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000690,HOSP-001,DEPT-ED,2026-11-21,2026-11-21,2026-11,Registration,120,116,4,40.8,41.5,,,,True,QUEUE-000000690,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000691,HOSP-001,DEPT-ED,2026-11-22,2026-11-22,2026-11,Triage,121,119,2,40.8,43.0,,,,True,QUEUE-000000691,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000692,HOSP-001,DEPT-ED,2026-11-23,2026-11-23,2026-11,Radiology,121,116,5,40.7,43.5,,,,True,QUEUE-000000692,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000693,HOSP-001,DEPT-ED,2026-11-24,2026-11-24,2026-11,Consultation,108,104,4,40.9,42.0,,,,True,QUEUE-000000693,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000694,HOSP-001,DEPT-ED,2026-11-25,2026-11-25,2026-11,Consultation,104,98,6,40.5,43.5,,,,True,QUEUE-000000694,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000695,HOSP-001,DEPT-ED,2026-11-26,2026-11-26,2026-11,Triage,151,149,2,39.3,39.0,,,,True,QUEUE-000000695,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000696,HOSP-001,DEPT-ED,2026-11-27,2026-11-27,2026-11,Pharmacy,114,113,1,36.2,36.0,,,,True,QUEUE-000000696,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000697,HOSP-001,DEPT-ED,2026-11-28,2026-11-28,2026-11,Registration,122,121,1,39.3,42.0,,,,True,QUEUE-000000697,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000698,HOSP-001,DEPT-ED,2026-11-29,2026-11-29,2026-11,Pharmacy,124,120,4,40.0,40.0,,,,True,QUEUE-000000698,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000699,HOSP-001,DEPT-ED,2026-11-30,2026-11-30,2026-11,Radiology,124,121,3,41.0,42.0,,,,True,QUEUE-000000699,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000700,HOSP-001,DEPT-ED,2026-12-01,2026-12-01,2026-12,Registration,91,84,7,39.5,39.0,,,,True,QUEUE-000000700,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000701,HOSP-001,DEPT-ED,2026-12-02,2026-12-02,2026-12,Registration,109,105,4,42.1,42.0,,,,True,QUEUE-000000701,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000702,HOSP-001,DEPT-ED,2026-12-03,2026-12-03,2026-12,Triage,122,119,3,37.4,37.0,,,,True,QUEUE-000000702,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000703,HOSP-001,DEPT-ED,2026-12-04,2026-12-04,2026-12,Pharmacy,110,109,1,41.3,43.0,,,,True,QUEUE-000000703,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000704,HOSP-001,DEPT-ED,2026-12-05,2026-12-05,2026-12,Consultation,90,87,3,36.3,32.0,,,,True,QUEUE-000000704,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000705,HOSP-001,DEPT-ED,2026-12-06,2026-12-06,2026-12,Radiology,98,97,1,41.3,42.0,,,,True,QUEUE-000000705,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000706,HOSP-001,DEPT-ED,2026-12-07,2026-12-07,2026-12,Radiology,110,108,2,41.1,42.5,,,,True,QUEUE-000000706,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000707,HOSP-001,DEPT-ED,2026-12-08,2026-12-08,2026-12,Radiology,114,108,6,40.4,42.0,,,,True,QUEUE-000000707,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000708,HOSP-001,DEPT-ED,2026-12-09,2026-12-09,2026-12,Consultation,99,95,4,39.7,42.0,,,,True,QUEUE-000000708,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000709,HOSP-001,DEPT-ED,2026-12-10,2026-12-10,2026-12,Radiology,128,125,3,39.8,42.0,,,,True,QUEUE-000000709,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000710,HOSP-001,DEPT-ED,2026-12-11,2026-12-11,2026-12,Triage,84,82,2,42.5,43.5,,,,True,QUEUE-000000710,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000711,HOSP-001,DEPT-ED,2026-12-12,2026-12-12,2026-12,Radiology,111,109,2,37.0,37.0,,,,True,QUEUE-000000711,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000712,HOSP-001,DEPT-ED,2026-12-13,2026-12-13,2026-12,Billing,129,124,5,38.3,39.0,,,,True,QUEUE-000000712,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000713,HOSP-001,DEPT-ED,2026-12-14,2026-12-14,2026-12,Radiology,136,134,2,39.4,41.0,,,,True,QUEUE-000000713,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000714,HOSP-001,DEPT-ED,2026-12-15,2026-12-15,2026-12,Pharmacy,108,106,2,41.1,42.5,,,,True,QUEUE-000000714,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000715,HOSP-001,DEPT-ED,2026-12-16,2026-12-16,2026-12,Registration,111,109,2,41.9,45.0,,,,True,QUEUE-000000715,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000716,HOSP-001,DEPT-ED,2026-12-17,2026-12-17,2026-12,Consultation,113,110,3,41.5,44.0,,,,True,QUEUE-000000716,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000717,HOSP-001,DEPT-ED,2026-12-18,2026-12-18,2026-12,Registration,107,104,3,41.0,43.5,,,,True,QUEUE-000000717,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000718,HOSP-001,DEPT-ED,2026-12-19,2026-12-19,2026-12,Registration,94,88,6,40.7,41.5,,,,True,QUEUE-000000718,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000719,HOSP-001,DEPT-ED,2026-12-20,2026-12-20,2026-12,Triage,112,109,3,39.0,43.0,,,,True,QUEUE-000000719,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000720,HOSP-001,DEPT-ED,2026-12-21,2026-12-21,2026-12,Radiology,117,114,3,40.7,41.0,,,,True,QUEUE-000000720,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000721,HOSP-001,DEPT-ED,2026-12-22,2026-12-22,2026-12,Pharmacy,108,102,6,39.4,38.0,,,,True,QUEUE-000000721,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000722,HOSP-001,DEPT-ED,2026-12-23,2026-12-23,2026-12,Registration,118,113,5,40.0,41.0,,,,True,QUEUE-000000722,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000723,HOSP-001,DEPT-ED,2026-12-24,2026-12-24,2026-12,Billing,117,116,1,40.7,42.5,,,,True,QUEUE-000000723,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000724,HOSP-001,DEPT-ED,2026-12-25,2026-12-25,2026-12,Radiology,100,95,5,35.9,35.0,,,,True,QUEUE-000000724,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000725,HOSP-001,DEPT-ED,2026-12-26,2026-12-26,2026-12,Triage,94,90,4,38.5,37.0,,,,True,QUEUE-000000725,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000726,HOSP-001,DEPT-ED,2026-12-27,2026-12-27,2026-12,Registration,118,113,5,40.4,42.0,,,,True,QUEUE-000000726,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000727,HOSP-001,DEPT-ED,2026-12-28,2026-12-28,2026-12,Registration,105,100,5,37.8,35.5,,,,True,QUEUE-000000727,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000728,HOSP-001,DEPT-ED,2026-12-29,2026-12-29,2026-12,Registration,92,91,1,40.2,41.0,,,,True,QUEUE-000000728,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000729,HOSP-001,DEPT-ED,2026-12-30,2026-12-30,2026-12,Consultation,120,117,3,40.0,38.0,,,,True,QUEUE-000000729,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000730,HOSP-001,DEPT-ED,2026-12-31,2026-12-31,2026-12,Billing,121,116,5,40.1,42.0,,,,True,QUEUE-000000730,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000731,HOSP-001,DEPT-OPC,2026-01-01,2026-01-01,2026-01,Radiology,101,99,2,30.8,32.0,,,,True,QUEUE-000000731,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000732,HOSP-001,DEPT-OPC,2026-01-02,2026-01-02,2026-01,Pharmacy,72,69,3,33.3,32.0,,,,True,QUEUE-000000732,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000733,HOSP-001,DEPT-OPC,2026-01-03,2026-01-03,2026-01,Radiology,66,66,0,33.1,34.5,,,,True,QUEUE-000000733,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000734,HOSP-001,DEPT-OPC,2026-01-04,2026-01-04,2026-01,Consultation,86,84,2,32.6,32.0,,,,True,QUEUE-000000734,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000735,HOSP-001,DEPT-OPC,2026-01-05,2026-01-05,2026-01,Consultation,56,54,2,33.8,34.0,,,,True,QUEUE-000000735,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000736,HOSP-001,DEPT-OPC,2026-01-06,2026-01-06,2026-01,Triage,81,77,4,30.7,32.0,,,,True,QUEUE-000000736,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000737,HOSP-001,DEPT-OPC,2026-01-07,2026-01-07,2026-01,Radiology,73,71,2,32.8,34.0,,,,True,QUEUE-000000737,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
