patient_flow_daily_id,hospital_id,department_id,reporting_date,reporting_month,encounter_count,completed_encounter_count,cancelled_encounter_count,left_before_service_count,official_wait_eligible_encounter_count,total_arrival_to_consultation_minutes,queue_arrivals_count,queue_served_count,queue_waiting_patient_count,queue_average_wait_minutes,licensed_beds,staffed_beds,operational_beds,occupied_beds,unavailable_beds,reserved_beds,beds_above_operational_capacity,overcapacity_flag,planned_service_session_count,cancelled_service_session_count,reduced_service_session_count,extended_service_session_count,processing_run_id,validation_run_id,transformation_version,processed_datetime
PFD-HOSP-001-DEPT-ICU-20260610,HOSP-001,DEPT-ICU,2026-06-10,2026-06,0,0,0,0,0,,,,,,24.0,23.0,22.0,24.0,2.0,0.0,2.0,True,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260611,HOSP-001,DEPT-MED,2026-06-11,2026-06,0,0,0,0,0,,,,,,120.0,111.0,110.0,109.0,10.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260611,HOSP-001,DEPT-SURG,2026-06-11,2026-06,0,0,0,0,0,,,,,,100.0,97.0,95.0,103.0,5.0,4.0,8.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260611,HOSP-001,DEPT-ICU,2026-06-11,2026-06,0,0,0,0,0,,,,,,24.0,23.0,21.0,22.0,3.0,0.0,1.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260612,HOSP-001,DEPT-MED,2026-06-12,2026-06,0,0,0,0,0,,,,,,120.0,111.0,108.0,124.0,12.0,4.0,16.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260612,HOSP-001,DEPT-SURG,2026-06-12,2026-06,0,0,0,0,0,,,,,,100.0,94.0,91.0,107.0,9.0,4.0,16.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260612,HOSP-001,DEPT-ICU,2026-06-12,2026-06,0,0,0,0,0,,,,,,24.0,23.0,22.0,22.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260613,HOSP-001,DEPT-MED,2026-06-13,2026-06,0,0,0,0,0,,,,,,120.0,113.0,105.0,121.0,15.0,0.0,16.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260613,HOSP-001,DEPT-SURG,2026-06-13,2026-06,0,0,0,0,0,,,,,,100.0,99.0,95.0,106.0,5.0,0.0,11.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260613,HOSP-001,DEPT-ICU,2026-06-13,2026-06,0,0,0,0,0,,,,,,24.0,21.0,20.0,21.0,4.0,0.0,1.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260614,HOSP-001,DEPT-MED,2026-06-14,2026-06,0,0,0,0,0,,,,,,120.0,115.0,114.0,134.0,6.0,1.0,20.0,True,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260614,HOSP-001,DEPT-SURG,2026-06-14,2026-06,0,0,0,0,0,,,,,,100.0,99.0,98.0,103.0,2.0,1.0,5.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260614,HOSP-001,DEPT-ICU,2026-06-14,2026-06,0,0,0,0,0,,,,,,24.0,23.0,22.0,24.0,2.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260615,HOSP-001,DEPT-MED,2026-06-15,2026-06,0,0,0,0,0,,,,,,120.0,115.0,112.0,121.0,8.0,4.0,9.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260615,HOSP-001,DEPT-SURG,2026-06-15,2026-06,0,0,0,0,0,,,,,,100.0,91.0,89.0,94.0,11.0,1.0,5.0,True,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260615,HOSP-001,DEPT-ICU,2026-06-15,2026-06,0,0,0,0,0,,,,,,24.0,22.0,21.0,19.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260616,HOSP-001,DEPT-MED,2026-06-16,2026-06,0,0,0,0,0,,,,,,120.0,119.0,112.0,128.0,8.0,3.0,16.0,True,2,1,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260616,HOSP-001,DEPT-SURG,2026-06-16,2026-06,0,0,0,0,0,,,,,,100.0,99.0,91.0,103.0,9.0,2.0,12.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260616,HOSP-001,DEPT-ICU,2026-06-16,2026-06,0,0,0,0,0,,,,,,24.0,22.0,20.0,20.0,4.0,0.0,0.0,False,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260617,HOSP-001,DEPT-MED,2026-06-17,2026-06,0,0,0,0,0,,,,,,120.0,114.0,111.0,107.0,9.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260617,HOSP-001,DEPT-SURG,2026-06-17,2026-06,0,0,0,0,0,,,,,,100.0,95.0,89.0,86.0,11.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260617,HOSP-001,DEPT-ICU,2026-06-17,2026-06,0,0,0,0,0,,,,,,24.0,22.0,21.0,19.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260618,HOSP-001,DEPT-MED,2026-06-18,2026-06,0,0,0,0,0,,,,,,120.0,110.0,103.0,99.0,17.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260618,HOSP-001,DEPT-SURG,2026-06-18,2026-06,0,0,0,0,0,,,,,,100.0,97.0,93.0,97.0,7.0,2.0,4.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260618,HOSP-001,DEPT-ICU,2026-06-18,2026-06,0,0,0,0,0,,,,,,24.0,23.0,21.0,21.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260619,HOSP-001,DEPT-MED,2026-06-19,2026-06,0,0,0,0,0,,,,,,120.0,117.0,109.0,104.0,11.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260619,HOSP-001,DEPT-SURG,2026-06-19,2026-06,0,0,0,0,0,,,,,,100.0,93.0,86.0,96.0,14.0,1.0,10.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260619,HOSP-001,DEPT-ICU,2026-06-19,2026-06,0,0,0,0,0,,,,,,24.0,23.0,22.0,22.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260620,HOSP-001,DEPT-MED,2026-06-20,2026-06,0,0,0,0,0,,,,,,120.0,116.0,108.0,107.0,12.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260620,HOSP-001,DEPT-SURG,2026-06-20,2026-06,0,0,0,0,0,,,,,,100.0,95.0,91.0,87.0,9.0,3.0,0.0,False,2,1,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260620,HOSP-001,DEPT-ICU,2026-06-20,2026-06,0,0,0,0,0,,,,,,24.0,23.0,21.0,22.0,3.0,0.0,1.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260621,HOSP-001,DEPT-MED,2026-06-21,2026-06,0,0,0,0,0,,,,,,120.0,110.0,105.0,119.0,15.0,1.0,14.0,True,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260621,HOSP-001,DEPT-SURG,2026-06-21,2026-06,0,0,0,0,0,,,,,,100.0,92.0,90.0,88.0,10.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260621,HOSP-001,DEPT-ICU,2026-06-21,2026-06,0,0,0,0,0,,,,,,24.0,23.0,22.0,26.0,2.0,0.0,4.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260622,HOSP-001,DEPT-MED,2026-06-22,2026-06,0,0,0,0,0,,,,,,120.0,114.0,109.0,124.0,11.0,1.0,15.0,True,2,1,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260622,HOSP-001,DEPT-SURG,2026-06-22,2026-06,0,0,0,0,0,,,,,,100.0,95.0,92.0,89.0,8.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260622,HOSP-001,DEPT-ICU,2026-06-22,2026-06,0,0,0,0,0,,,,,,24.0,22.0,21.0,23.0,3.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260623,HOSP-001,DEPT-MED,2026-06-23,2026-06,0,0,0,0,0,,,,,,120.0,108.0,100.0,104.0,20.0,0.0,4.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260623,HOSP-001,DEPT-SURG,2026-06-23,2026-06,0,0,0,0,0,,,,,,100.0,93.0,91.0,105.0,9.0,0.0,14.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260623,HOSP-001,DEPT-ICU,2026-06-23,2026-06,0,0,0,0,0,,,,,,24.0,22.0,21.0,23.0,3.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260624,HOSP-001,DEPT-MED,2026-06-24,2026-06,0,0,0,0,0,,,,,,120.0,119.0,116.0,114.0,4.0,3.0,0.0,False,2,1,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260624,HOSP-001,DEPT-SURG,2026-06-24,2026-06,0,0,0,0,0,,,,,,100.0,97.0,96.0,91.0,4.0,4.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260624,HOSP-001,DEPT-ICU,2026-06-24,2026-06,0,0,0,0,0,,,,,,24.0,22.0,21.0,22.0,3.0,0.0,1.0,True,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260625,HOSP-001,DEPT-MED,2026-06-25,2026-06,0,0,0,0,0,,,,,,120.0,111.0,102.0,96.0,18.0,3.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260625,HOSP-001,DEPT-SURG,2026-06-25,2026-06,0,0,0,0,0,,,,,,100.0,99.0,98.0,97.0,2.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260625,HOSP-001,DEPT-ICU,2026-06-25,2026-06,0,0,0,0,0,,,,,,24.0,23.0,21.0,24.0,3.0,0.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260626,HOSP-001,DEPT-MED,2026-06-26,2026-06,0,0,0,0,0,,,,,,120.0,119.0,116.0,124.0,4.0,4.0,8.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260626,HOSP-001,DEPT-SURG,2026-06-26,2026-06,0,0,0,0,0,,,,,,100.0,92.0,91.0,89.0,9.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260626,HOSP-001,DEPT-ICU,2026-06-26,2026-06,0,0,0,0,0,,,,,,24.0,21.0,19.0,21.0,5.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260627,HOSP-001,DEPT-MED,2026-06-27,2026-06,0,0,0,0,0,,,,,,120.0,118.0,116.0,127.0,4.0,2.0,11.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260627,HOSP-001,DEPT-SURG,2026-06-27,2026-06,0,0,0,0,0,,,,,,100.0,99.0,92.0,102.0,8.0,1.0,10.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260627,HOSP-001,DEPT-ICU,2026-06-27,2026-06,0,0,0,0,0,,,,,,24.0,22.0,21.0,22.0,3.0,0.0,1.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260628,HOSP-001,DEPT-MED,2026-06-28,2026-06,0,0,0,0,0,,,,,,120.0,113.0,106.0,125.0,14.0,0.0,19.0,True,3,0,1,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260628,HOSP-001,DEPT-SURG,2026-06-28,2026-06,0,0,0,0,0,,,,,,100.0,94.0,88.0,86.0,12.0,2.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260628,HOSP-001,DEPT-ICU,2026-06-28,2026-06,0,0,0,0,0,,,,,,24.0,21.0,19.0,21.0,5.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260629,HOSP-001,DEPT-MED,2026-06-29,2026-06,0,0,0,0,0,,,,,,120.0,113.0,106.0,110.0,14.0,3.0,4.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260629,HOSP-001,DEPT-SURG,2026-06-29,2026-06,0,0,0,0,0,,,,,,100.0,94.0,88.0,93.0,12.0,0.0,5.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260629,HOSP-001,DEPT-ICU,2026-06-29,2026-06,0,0,0,0,0,,,,,,24.0,23.0,22.0,24.0,2.0,1.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260630,HOSP-001,DEPT-MED,2026-06-30,2026-06,0,0,0,0,0,,,,,,120.0,113.0,107.0,102.0,13.0,1.0,0.0,False,2,1,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260630,HOSP-001,DEPT-SURG,2026-06-30,2026-06,0,0,0,0,0,,,,,,100.0,95.0,94.0,103.0,6.0,0.0,9.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260630,HOSP-001,DEPT-ICU,2026-06-30,2026-06,0,0,0,0,0,,,,,,24.0,21.0,20.0,22.0,4.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260701,HOSP-001,DEPT-MED,2026-07-01,2026-07,0,0,0,0,0,,,,,,120.0,108.0,106.0,101.0,14.0,5.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260701,HOSP-001,DEPT-SURG,2026-07-01,2026-07,0,0,0,0,0,,,,,,100.0,99.0,95.0,91.0,5.0,0.0,0.0,False,2,1,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260701,HOSP-001,DEPT-ICU,2026-07-01,2026-07,0,0,0,0,0,,,,,,24.0,22.0,21.0,23.0,3.0,0.0,2.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260702,HOSP-001,DEPT-MED,2026-07-02,2026-07,0,0,0,0,0,,,,,,120.0,113.0,108.0,104.0,12.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260702,HOSP-001,DEPT-SURG,2026-07-02,2026-07,0,0,0,0,0,,,,,,100.0,97.0,93.0,97.0,7.0,3.0,4.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260702,HOSP-001,DEPT-ICU,2026-07-02,2026-07,0,0,0,0,0,,,,,,24.0,22.0,21.0,21.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260703,HOSP-001,DEPT-MED,2026-07-03,2026-07,0,0,0,0,0,,,,,,120.0,111.0,105.0,108.0,15.0,3.0,3.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260703,HOSP-001,DEPT-SURG,2026-07-03,2026-07,0,0,0,0,0,,,,,,100.0,93.0,88.0,94.0,12.0,3.0,6.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260703,HOSP-001,DEPT-ICU,2026-07-03,2026-07,0,0,0,0,0,,,,,,24.0,23.0,22.0,23.0,2.0,0.0,1.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260704,HOSP-001,DEPT-MED,2026-07-04,2026-07,0,0,0,0,0,,,,,,120.0,114.0,107.0,126.0,13.0,2.0,19.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260704,HOSP-001,DEPT-SURG,2026-07-04,2026-07,0,0,0,0,0,,,,,,100.0,95.0,94.0,108.0,6.0,2.0,14.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260704,HOSP-001,DEPT-ICU,2026-07-04,2026-07,0,0,0,0,0,,,,,,24.0,22.0,20.0,20.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260705,HOSP-001,DEPT-MED,2026-07-05,2026-07,0,0,0,0,0,,,,,,120.0,117.0,113.0,125.0,7.0,2.0,12.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260705,HOSP-001,DEPT-SURG,2026-07-05,2026-07,0,0,0,0,0,,,,,,100.0,96.0,93.0,87.0,7.0,4.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260705,HOSP-001,DEPT-ICU,2026-07-05,2026-07,0,0,0,0,0,,,,,,24.0,22.0,20.0,20.0,4.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260706,HOSP-001,DEPT-MED,2026-07-06,2026-07,0,0,0,0,0,,,,,,120.0,111.0,105.0,103.0,15.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260706,HOSP-001,DEPT-SURG,2026-07-06,2026-07,0,0,0,0,0,,,,,,100.0,92.0,87.0,85.0,13.0,1.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260706,HOSP-001,DEPT-ICU,2026-07-06,2026-07,0,0,0,0,0,,,,,,24.0,23.0,21.0,21.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260707,HOSP-001,DEPT-MED,2026-07-07,2026-07,0,0,0,0,0,,,,,,120.0,109.0,100.0,114.0,20.0,1.0,14.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260707,HOSP-001,DEPT-SURG,2026-07-07,2026-07,0,0,0,0,0,,,,,,100.0,95.0,92.0,98.0,8.0,0.0,6.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ICU-20260707,HOSP-001,DEPT-ICU,2026-07-07,2026-07,0,0,0,0,0,,,,,,24.0,23.0,21.0,21.0,3.0,0.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-MED-20260708,HOSP-001,DEPT-MED,2026-07-08,2026-07,0,0,0,0,0,,,,,,120.0,112.0,105.0,103.0,15.0,4.0,0.0,False,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-SURG-20260708,HOSP-001,DEPT-SURG,2026-07-08,2026-07,0,0,0,0,0,,,,,,100.0,99.0,98.0,103.0,2.0,0.0,5.0,True,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
