lineage_id,processing_run_id,output_dataset,output_record_id,source_dataset,source_record_id,source_file,source_row_number,transformation_name,transformation_version,lineage_datetime
LIN-91D4275E983C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260415,processed_patient_surveys,SURV-00001469,patient_surveys.csv,1469,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.380470
LIN-5DA4D9CE3937,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260415,processed_patient_surveys,SURV-00001473,patient_surveys.csv,1473,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.380516
LIN-F0061AAD2D04,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260415,processed_patient_complaints,COMP-00000311,patient_complaints.csv,311,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.383180
LIN-A567AE9E7B4A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260415,processed_patient_surveys,SURV-00001470,patient_surveys.csv,1470,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.386349
LIN-2585225B0B5B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260415,processed_patient_surveys,SURV-00001472,patient_surveys.csv,1472,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.386392
LIN-D839DBFA0306,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260415,processed_patient_surveys,SURV-00001476,patient_surveys.csv,1476,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.386420
LIN-BDB18872A007,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260415,processed_patient_surveys,SURV-00001477,patient_surveys.csv,1477,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.386444
LIN-DCDEF0E456AE,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260416,processed_patient_complaints,COMP-00000312,patient_complaints.csv,312,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.389065
LIN-7D37E74643FC,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260416,processed_patient_surveys,SURV-00001481,patient_surveys.csv,1481,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.392268
LIN-5634D64BD41D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260416,processed_patient_surveys,SURV-00001493,patient_surveys.csv,1493,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.392770
LIN-90930F0322ED,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260416,processed_patient_complaints,COMP-00000313,patient_complaints.csv,313,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.396513
LIN-0B7F3BF9E6CC,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260416,processed_patient_surveys,SURV-00001488,patient_surveys.csv,1488,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.399733
LIN-7D78DC53A536,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260416,processed_patient_complaints,COMP-00000314,patient_complaints.csv,314,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.402362
LIN-9EE43BB12532,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260416,processed_patient_surveys,SURV-00001486,patient_surveys.csv,1486,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.405468
LIN-9DC54DF34DC3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260416,processed_patient_surveys,SURV-00001489,patient_surveys.csv,1489,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.405511
LIN-C0C0C2B40371,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260416,processed_patient_surveys,SURV-00001494,patient_surveys.csv,1494,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.405538
LIN-954F2F6C8777,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260417,processed_patient_complaints,COMP-00000315,patient_complaints.csv,315,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.408200
LIN-724924DBB32C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260417,processed_patient_complaints,COMP-00000318,patient_complaints.csv,318,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.408370
LIN-86C8F1A958C3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260417,processed_patient_surveys,SURV-00001504,patient_surveys.csv,1504,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.413407
LIN-BFADAD5C5651,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260417,processed_patient_complaints,COMP-00000316,patient_complaints.csv,316,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.416379
LIN-1A84AFBFCC06,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260417,processed_patient_complaints,COMP-00000317,patient_complaints.csv,317,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.416424
LIN-681FC6BE552D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260418,processed_patient_complaints,COMP-00000319,patient_complaints.csv,319,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.422136
LIN-9D3AE5ADF02C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260418,processed_patient_surveys,SURV-00001515,patient_surveys.csv,1515,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.425271
LIN-3363D93D9637,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260418,processed_patient_complaints,COMP-00000320,patient_complaints.csv,320,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.429956
LIN-183D53D72F01,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260418,processed_patient_surveys,SURV-00001512,patient_surveys.csv,1512,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.433185
LIN-C5DA978A76B8,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260418,processed_patient_surveys,SURV-00001513,patient_surveys.csv,1513,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.433243
LIN-7F3725BA60B4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260419,processed_patient_complaints,COMP-00000321,patient_complaints.csv,321,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.435837
LIN-104D9889FD93,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260419,processed_patient_surveys,SURV-00001524,patient_surveys.csv,1524,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.438800
LIN-B84B061D32E4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260419,processed_patient_complaints,COMP-00000322,patient_complaints.csv,322,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.441294
LIN-96EF67457491,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260419,processed_patient_complaints,COMP-00000323,patient_complaints.csv,323,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.441341
LIN-FA14D2C79F9B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260419,processed_patient_complaints,COMP-00000324,patient_complaints.csv,324,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.441370
LIN-4A36ED720592,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260420,processed_patient_complaints,COMP-00000325,patient_complaints.csv,325,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.448856
LIN-87F3B524810D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260420,processed_patient_surveys,SURV-00001538,patient_surveys.csv,1538,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.451859
LIN-EC347679E3EC,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260420,processed_patient_surveys,SURV-00001543,patient_surveys.csv,1543,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.451900
LIN-04FCA837EF44,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260420,processed_patient_complaints,COMP-00000326,patient_complaints.csv,326,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.454363
LIN-12CB7D737AB6,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260420,processed_patient_complaints,COMP-00000327,patient_complaints.csv,327,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.454404
LIN-6539DE4C012C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260420,processed_patient_surveys,SURV-00001535,patient_surveys.csv,1535,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.457308
LIN-082C7AC0E5B6,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260420,processed_patient_surveys,SURV-00001541,patient_surveys.csv,1541,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.457352
LIN-0D3CD1D89A03,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260420,processed_patient_complaints,COMP-00000328,patient_complaints.csv,328,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.460759
LIN-C674F4B09ECD,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260420,processed_patient_complaints,COMP-00000329,patient_complaints.csv,329,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.460811
LIN-E20EBF7689F5,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260420,processed_patient_surveys,SURV-00001533,patient_surveys.csv,1533,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.464199
LIN-538A3F5A7063,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260420,processed_patient_surveys,SURV-00001540,patient_surveys.csv,1540,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.464242
LIN-1770B65014D6,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260420,processed_patient_surveys,SURV-00001544,patient_surveys.csv,1544,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.464271
LIN-0BB47FD32CD7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260420,processed_patient_complaints,COMP-00000330,patient_complaints.csv,330,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.466774
LIN-DB44EBE8B984,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260420,processed_patient_surveys,SURV-00001545,patient_surveys.csv,1545,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.469645
LIN-1B4E9E57B9A0,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260421,processed_patient_complaints,COMP-00000331,patient_complaints.csv,331,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.472109
LIN-FE787C96B10A,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260421,processed_patient_complaints,COMP-00000332,patient_complaints.csv,332,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.478631
LIN-A8B45FB6D695,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260421,processed_patient_surveys,SURV-00001552,patient_surveys.csv,1552,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.481713
LIN-E7E7C99D2E21,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260421,processed_patient_complaints,COMP-00000333,patient_complaints.csv,333,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.484187
LIN-78E5409EDE4B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260421,processed_patient_surveys,SURV-00001548,patient_surveys.csv,1548,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.487088
LIN-8A06A1E4F478,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260421,processed_patient_surveys,SURV-00001558,patient_surveys.csv,1558,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.487127
LIN-90D966A0989F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260421,processed_patient_complaints,COMP-00000334,patient_complaints.csv,334,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.489536
LIN-D59F7C4D1E39,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260421,processed_patient_surveys,SURV-00001546,patient_surveys.csv,1546,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.492822
LIN-850FD1DA2567,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260421,processed_patient_surveys,SURV-00001550,patient_surveys.csv,1550,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.492895
LIN-E41E3B3E0C9F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260421,processed_patient_surveys,SURV-00001555,patient_surveys.csv,1555,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.492928
LIN-3D716AE02E99,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260421,processed_patient_surveys,SURV-00001556,patient_surveys.csv,1556,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.492956
LIN-63343A2B3C4F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260421,processed_patient_complaints,COMP-00000335,patient_complaints.csv,335,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.496149
LIN-6E4980E170D2,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260421,processed_patient_surveys,SURV-00001553,patient_surveys.csv,1553,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.499131
LIN-B6A1051DD591,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260421,processed_patient_surveys,SURV-00001557,patient_surveys.csv,1557,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.499173
LIN-F146A2E63CE3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260421,processed_patient_complaints,COMP-00000336,patient_complaints.csv,336,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.501644
LIN-739D4EF053B6,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260422,processed_patient_complaints,COMP-00000337,patient_complaints.csv,337,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.506692
LIN-61C798CD4AF7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260422,processed_patient_surveys,SURV-00001562,patient_surveys.csv,1562,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.510258
LIN-95E861745BE3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260422,processed_patient_surveys,SURV-00001563,patient_surveys.csv,1563,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.510317
LIN-B377551D66B9,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260422,processed_patient_surveys,SURV-00001575,patient_surveys.csv,1575,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.510348
LIN-F230117A4D85,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260422,processed_patient_complaints,COMP-00000338,patient_complaints.csv,338,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.513199
LIN-ABA172B17DE0,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260422,processed_patient_surveys,SURV-00001566,patient_surveys.csv,1566,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.516057
LIN-E598712A366B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260422,processed_patient_surveys,SURV-00001570,patient_surveys.csv,1570,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.516096
LIN-13C05F67B337,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260422,processed_patient_surveys,SURV-00001577,patient_surveys.csv,1577,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.516122
LIN-7BC889FA8212,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260422,processed_patient_complaints,COMP-00000339,patient_complaints.csv,339,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.518369
LIN-6B503C3CC177,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260422,processed_patient_surveys,SURV-00001561,patient_surveys.csv,1561,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.521006
LIN-4E06584CE04B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260422,processed_patient_surveys,SURV-00001574,patient_surveys.csv,1574,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.521043
LIN-8427639B2349,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260423,processed_patient_complaints,COMP-00000340,patient_complaints.csv,340,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.523232
LIN-75CED33DED75,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260423,processed_patient_surveys,SURV-00001579,patient_surveys.csv,1579,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.527997
LIN-441FED7B4EDE,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260423,processed_patient_surveys,SURV-00001590,patient_surveys.csv,1590,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.528047
LIN-E3074B75AD3D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260423,processed_patient_surveys,SURV-00001593,patient_surveys.csv,1593,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.528077
LIN-0AED66A0B0AD,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260423,processed_patient_surveys,SURV-00001594,patient_surveys.csv,1594,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.528103
LIN-EBA3A9436DCF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260423,processed_patient_complaints,COMP-00000341,patient_complaints.csv,341,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.530854
LIN-58D799334940,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260423,processed_patient_surveys,SURV-00001580,patient_surveys.csv,1580,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.534085
LIN-B85A2E2C1F89,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260423,processed_patient_surveys,SURV-00001581,patient_surveys.csv,1581,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.534128
LIN-663571949161,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260423,processed_patient_complaints,COMP-00000342,patient_complaints.csv,342,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.536634
LIN-9D459E8A8841,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260423,processed_patient_surveys,SURV-00001582,patient_surveys.csv,1582,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.539476
LIN-F5ED1D2C6FB9,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260423,processed_patient_surveys,SURV-00001586,patient_surveys.csv,1586,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.539517
LIN-E6C2246CD22B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260423,processed_patient_surveys,SURV-00001592,patient_surveys.csv,1592,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.539547
LIN-53759876F96E,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260423,processed_patient_complaints,COMP-00000343,patient_complaints.csv,343,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:50.542232
