schedule_id,hospital_id,department_id,service_date,planned_start_time,planned_end_time,planned_hours,planned_capacity,schedule_status,shift_code,source_system,created_at
SCH-00003894,HOSP-001,DEPT-OPC,2026-06-12,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003895,HOSP-001,DEPT-MED,2026-06-12,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003896,HOSP-001,DEPT-MED,2026-06-12,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003897,HOSP-001,DEPT-MED,2026-06-12,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003898,HOSP-001,DEPT-SURG,2026-06-12,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003899,HOSP-001,DEPT-SURG,2026-06-12,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003900,HOSP-001,DEPT-SURG,2026-06-12,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003901,HOSP-001,DEPT-ICU,2026-06-12,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003902,HOSP-001,DEPT-ICU,2026-06-12,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003903,HOSP-001,DEPT-ICU,2026-06-12,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003904,HOSP-001,DEPT-DIAG,2026-06-12,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003905,HOSP-001,DEPT-DIAG,2026-06-12,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003906,HOSP-001,DEPT-DIAG,2026-06-12,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003907,HOSP-001,DEPT-PEX,2026-06-12,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003908,HOSP-001,DEPT-PEX,2026-06-12,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003909,HOSP-001,DEPT-PEX,2026-06-12,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003910,HOSP-001,DEPT-ADM,2026-06-12,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003911,HOSP-001,DEPT-ADM,2026-06-12,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003912,HOSP-001,DEPT-ADM,2026-06-12,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003913,HOSP-001,DEPT-ED,2026-06-13,07:00:00,15:00:00,8.0,40,Reduced,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003914,HOSP-001,DEPT-ED,2026-06-13,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003915,HOSP-001,DEPT-ED,2026-06-13,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003916,HOSP-001,DEPT-OPC,2026-06-13,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003917,HOSP-001,DEPT-OPC,2026-06-13,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003918,HOSP-001,DEPT-OPC,2026-06-13,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003919,HOSP-001,DEPT-MED,2026-06-13,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003920,HOSP-001,DEPT-MED,2026-06-13,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003921,HOSP-001,DEPT-MED,2026-06-13,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003922,HOSP-001,DEPT-SURG,2026-06-13,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003923,HOSP-001,DEPT-SURG,2026-06-13,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003924,HOSP-001,DEPT-SURG,2026-06-13,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003925,HOSP-001,DEPT-ICU,2026-06-13,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003926,HOSP-001,DEPT-ICU,2026-06-13,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003927,HOSP-001,DEPT-ICU,2026-06-13,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003928,HOSP-001,DEPT-DIAG,2026-06-13,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003929,HOSP-001,DEPT-DIAG,2026-06-13,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003930,HOSP-001,DEPT-DIAG,2026-06-13,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003931,HOSP-001,DEPT-PEX,2026-06-13,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003932,HOSP-001,DEPT-PEX,2026-06-13,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003933,HOSP-001,DEPT-PEX,2026-06-13,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003934,HOSP-001,DEPT-ADM,2026-06-13,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003935,HOSP-001,DEPT-ADM,2026-06-13,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003936,HOSP-001,DEPT-ADM,2026-06-13,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003937,HOSP-001,DEPT-ED,2026-06-14,07:00:00,15:00:00,8.0,40,Reduced,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003938,HOSP-001,DEPT-ED,2026-06-14,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003939,HOSP-001,DEPT-ED,2026-06-14,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003940,HOSP-001,DEPT-OPC,2026-06-14,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003941,HOSP-001,DEPT-OPC,2026-06-14,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003942,HOSP-001,DEPT-OPC,2026-06-14,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003943,HOSP-001,DEPT-MED,2026-06-14,07:00:00,15:00:00,8.0,60,Reduced,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003944,HOSP-001,DEPT-MED,2026-06-14,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003945,HOSP-001,DEPT-MED,2026-06-14,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003946,HOSP-001,DEPT-SURG,2026-06-14,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003947,HOSP-001,DEPT-SURG,2026-06-14,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003948,HOSP-001,DEPT-SURG,2026-06-14,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003949,HOSP-001,DEPT-ICU,2026-06-14,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003950,HOSP-001,DEPT-ICU,2026-06-14,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003951,HOSP-001,DEPT-ICU,2026-06-14,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003952,HOSP-001,DEPT-DIAG,2026-06-14,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003953,HOSP-001,DEPT-DIAG,2026-06-14,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003954,HOSP-001,DEPT-DIAG,2026-06-14,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003955,HOSP-001,DEPT-PEX,2026-06-14,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003956,HOSP-001,DEPT-PEX,2026-06-14,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003957,HOSP-001,DEPT-PEX,2026-06-14,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003958,HOSP-001,DEPT-ADM,2026-06-14,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003959,HOSP-001,DEPT-ADM,2026-06-14,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003960,HOSP-001,DEPT-ADM,2026-06-14,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003961,HOSP-001,DEPT-ED,2026-06-15,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003962,HOSP-001,DEPT-ED,2026-06-15,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003963,HOSP-001,DEPT-ED,2026-06-15,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003964,HOSP-001,DEPT-OPC,2026-06-15,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003965,HOSP-001,DEPT-OPC,2026-06-15,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003966,HOSP-001,DEPT-OPC,2026-06-15,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003967,HOSP-001,DEPT-MED,2026-06-15,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003968,HOSP-001,DEPT-MED,2026-06-15,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003969,HOSP-001,DEPT-MED,2026-06-15,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003970,HOSP-001,DEPT-SURG,2026-06-15,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003971,HOSP-001,DEPT-SURG,2026-06-15,15:00:00,23:00:00,8.0,50,Reduced,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003972,HOSP-001,DEPT-SURG,2026-06-15,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003973,HOSP-001,DEPT-ICU,2026-06-15,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003974,HOSP-001,DEPT-ICU,2026-06-15,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003975,HOSP-001,DEPT-ICU,2026-06-15,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003976,HOSP-001,DEPT-DIAG,2026-06-15,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003977,HOSP-001,DEPT-DIAG,2026-06-15,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003978,HOSP-001,DEPT-DIAG,2026-06-15,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003979,HOSP-001,DEPT-PEX,2026-06-15,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003980,HOSP-001,DEPT-PEX,2026-06-15,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003981,HOSP-001,DEPT-PEX,2026-06-15,23:00:00,07:00:00,8.0,0,Cancelled,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003982,HOSP-001,DEPT-ADM,2026-06-15,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003983,HOSP-001,DEPT-ADM,2026-06-15,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003984,HOSP-001,DEPT-ADM,2026-06-15,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003985,HOSP-001,DEPT-ED,2026-06-16,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003986,HOSP-001,DEPT-ED,2026-06-16,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003987,HOSP-001,DEPT-ED,2026-06-16,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003988,HOSP-001,DEPT-OPC,2026-06-16,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003989,HOSP-001,DEPT-OPC,2026-06-16,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003990,HOSP-001,DEPT-OPC,2026-06-16,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003991,HOSP-001,DEPT-MED,2026-06-16,07:00:00,15:00:00,8.0,0,Cancelled,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003992,HOSP-001,DEPT-MED,2026-06-16,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003993,HOSP-001,DEPT-MED,2026-06-16,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003994,HOSP-001,DEPT-SURG,2026-06-16,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003995,HOSP-001,DEPT-SURG,2026-06-16,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003996,HOSP-001,DEPT-SURG,2026-06-16,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003997,HOSP-001,DEPT-ICU,2026-06-16,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003998,HOSP-001,DEPT-ICU,2026-06-16,15:00:00,23:00:00,8.0,12,Reduced,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00003999,HOSP-001,DEPT-ICU,2026-06-16,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004000,HOSP-001,DEPT-DIAG,2026-06-16,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004001,HOSP-001,DEPT-DIAG,2026-06-16,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004002,HOSP-001,DEPT-DIAG,2026-06-16,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004003,HOSP-001,DEPT-PEX,2026-06-16,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004004,HOSP-001,DEPT-PEX,2026-06-16,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004005,HOSP-001,DEPT-PEX,2026-06-16,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004006,HOSP-001,DEPT-ADM,2026-06-16,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004007,HOSP-001,DEPT-ADM,2026-06-16,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004008,HOSP-001,DEPT-ADM,2026-06-16,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004009,HOSP-001,DEPT-ED,2026-06-17,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004010,HOSP-001,DEPT-ED,2026-06-17,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004011,HOSP-001,DEPT-ED,2026-06-17,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004012,HOSP-001,DEPT-OPC,2026-06-17,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004013,HOSP-001,DEPT-OPC,2026-06-17,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004014,HOSP-001,DEPT-OPC,2026-06-17,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004015,HOSP-001,DEPT-MED,2026-06-17,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004016,HOSP-001,DEPT-MED,2026-06-17,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004017,HOSP-001,DEPT-MED,2026-06-17,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004018,HOSP-001,DEPT-SURG,2026-06-17,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004019,HOSP-001,DEPT-SURG,2026-06-17,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004020,HOSP-001,DEPT-SURG,2026-06-17,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004021,HOSP-001,DEPT-ICU,2026-06-17,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004022,HOSP-001,DEPT-ICU,2026-06-17,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004023,HOSP-001,DEPT-ICU,2026-06-17,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004024,HOSP-001,DEPT-DIAG,2026-06-17,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004025,HOSP-001,DEPT-DIAG,2026-06-17,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004026,HOSP-001,DEPT-DIAG,2026-06-17,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004027,HOSP-001,DEPT-PEX,2026-06-17,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004028,HOSP-001,DEPT-PEX,2026-06-17,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004029,HOSP-001,DEPT-PEX,2026-06-17,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004030,HOSP-001,DEPT-ADM,2026-06-17,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004031,HOSP-001,DEPT-ADM,2026-06-17,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004032,HOSP-001,DEPT-ADM,2026-06-17,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004033,HOSP-001,DEPT-ED,2026-06-18,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004034,HOSP-001,DEPT-ED,2026-06-18,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004035,HOSP-001,DEPT-ED,2026-06-18,23:00:00,07:00:00,8.0,0,Cancelled,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004036,HOSP-001,DEPT-OPC,2026-06-18,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004037,HOSP-001,DEPT-OPC,2026-06-18,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004038,HOSP-001,DEPT-OPC,2026-06-18,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004039,HOSP-001,DEPT-MED,2026-06-18,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004040,HOSP-001,DEPT-MED,2026-06-18,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004041,HOSP-001,DEPT-MED,2026-06-18,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004042,HOSP-001,DEPT-SURG,2026-06-18,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004043,HOSP-001,DEPT-SURG,2026-06-18,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004044,HOSP-001,DEPT-SURG,2026-06-18,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004045,HOSP-001,DEPT-ICU,2026-06-18,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004046,HOSP-001,DEPT-ICU,2026-06-18,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004047,HOSP-001,DEPT-ICU,2026-06-18,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004048,HOSP-001,DEPT-DIAG,2026-06-18,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004049,HOSP-001,DEPT-DIAG,2026-06-18,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004050,HOSP-001,DEPT-DIAG,2026-06-18,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004051,HOSP-001,DEPT-PEX,2026-06-18,07:00:00,15:00:00,8.0,10,Reduced,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004052,HOSP-001,DEPT-PEX,2026-06-18,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004053,HOSP-001,DEPT-PEX,2026-06-18,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004054,HOSP-001,DEPT-ADM,2026-06-18,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004055,HOSP-001,DEPT-ADM,2026-06-18,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004056,HOSP-001,DEPT-ADM,2026-06-18,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004057,HOSP-001,DEPT-ED,2026-06-19,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004058,HOSP-001,DEPT-ED,2026-06-19,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004059,HOSP-001,DEPT-ED,2026-06-19,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004060,HOSP-001,DEPT-OPC,2026-06-19,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004061,HOSP-001,DEPT-OPC,2026-06-19,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00004062,HOSP-001,DEPT-OPC,2026-06-19,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
