analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260809,HOSP-001,DEPT-ICU,2026-08-09,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260809,PEX-KPI-DCF120177644,2026-07-27T14:43:39.124899
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260809,HOSP-001,DEPT-ICU,2026-08-09,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260809,PEX-KPI-DCF120177644,2026-07-27T14:43:39.127520
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260810,HOSP-001,DEPT-ICU,2026-08-10,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260810,PEX-KPI-DCF120177644,2026-07-27T14:43:39.133776
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260810,HOSP-001,DEPT-ICU,2026-08-10,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260810,PEX-KPI-DCF120177644,2026-07-27T14:43:39.136034
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260811,HOSP-001,DEPT-ICU,2026-08-11,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260811,PEX-KPI-DCF120177644,2026-07-27T14:43:39.140376
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260811,HOSP-001,DEPT-ICU,2026-08-11,,,kpi_006,Patient Satisfaction Score,Patient Experience,10.0,3.0,3.3333333333333335,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260811,PEX-KPI-DCF120177644,2026-07-27T14:43:39.142260
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260812,HOSP-001,DEPT-ICU,2026-08-12,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260812,PEX-KPI-DCF120177644,2026-07-27T14:43:39.146404
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260812,HOSP-001,DEPT-ICU,2026-08-12,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260812,PEX-KPI-DCF120177644,2026-07-27T14:43:39.148256
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260813,HOSP-001,DEPT-ICU,2026-08-13,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260813,PEX-KPI-DCF120177644,2026-07-27T14:43:39.154404
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260813,HOSP-001,DEPT-ICU,2026-08-13,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260813,PEX-KPI-DCF120177644,2026-07-27T14:43:39.156413
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260814,HOSP-001,DEPT-ICU,2026-08-14,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260814,PEX-KPI-DCF120177644,2026-07-27T14:43:39.160606
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260814,HOSP-001,DEPT-ICU,2026-08-14,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260814,PEX-KPI-DCF120177644,2026-07-27T14:43:39.162539
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260815,HOSP-001,DEPT-ICU,2026-08-15,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260815,PEX-KPI-DCF120177644,2026-07-27T14:43:39.168669
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260815,HOSP-001,DEPT-ICU,2026-08-15,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260815,PEX-KPI-DCF120177644,2026-07-27T14:43:39.171152
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260816,HOSP-001,DEPT-ICU,2026-08-16,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260816,PEX-KPI-DCF120177644,2026-07-27T14:43:39.175995
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260816,HOSP-001,DEPT-ICU,2026-08-16,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260816,PEX-KPI-DCF120177644,2026-07-27T14:43:39.178807
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260817,HOSP-001,DEPT-ICU,2026-08-17,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260817,PEX-KPI-DCF120177644,2026-07-27T14:43:39.181175
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260817,HOSP-001,DEPT-ICU,2026-08-17,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260817,PEX-KPI-DCF120177644,2026-07-27T14:43:39.185692
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260818,HOSP-001,DEPT-ICU,2026-08-18,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260818,PEX-KPI-DCF120177644,2026-07-27T14:43:39.188249
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260818,HOSP-001,DEPT-ICU,2026-08-18,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260818,PEX-KPI-DCF120177644,2026-07-27T14:43:39.190222
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260819,HOSP-001,DEPT-ICU,2026-08-19,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260819,PEX-KPI-DCF120177644,2026-07-27T14:43:39.194430
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260819,HOSP-001,DEPT-ICU,2026-08-19,,,kpi_006,Patient Satisfaction Score,Patient Experience,13.0,4.0,3.25,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260819,PEX-KPI-DCF120177644,2026-07-27T14:43:39.196294
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260820,HOSP-001,DEPT-ICU,2026-08-20,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260820,PEX-KPI-DCF120177644,2026-07-27T14:43:39.201633
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260820,HOSP-001,DEPT-ICU,2026-08-20,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260820,PEX-KPI-DCF120177644,2026-07-27T14:43:39.203701
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260821,HOSP-001,DEPT-ICU,2026-08-21,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260821,PEX-KPI-DCF120177644,2026-07-27T14:43:39.207571
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260821,HOSP-001,DEPT-ICU,2026-08-21,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260821,PEX-KPI-DCF120177644,2026-07-27T14:43:39.209392
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260822,HOSP-001,DEPT-ICU,2026-08-22,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260822,PEX-KPI-DCF120177644,2026-07-27T14:43:39.211516
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260822,HOSP-001,DEPT-ICU,2026-08-22,,,kpi_006,Patient Satisfaction Score,Patient Experience,10.0,3.0,3.3333333333333335,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260822,PEX-KPI-DCF120177644,2026-07-27T14:43:39.213369
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260823,HOSP-001,DEPT-ICU,2026-08-23,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260823,PEX-KPI-DCF120177644,2026-07-27T14:43:39.218670
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260823,HOSP-001,DEPT-ICU,2026-08-23,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260823,PEX-KPI-DCF120177644,2026-07-27T14:43:39.220654
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260824,HOSP-001,DEPT-ICU,2026-08-24,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260824,PEX-KPI-DCF120177644,2026-07-27T14:43:39.224474
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260824,HOSP-001,DEPT-ICU,2026-08-24,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260824,PEX-KPI-DCF120177644,2026-07-27T14:43:39.226311
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260825,HOSP-001,DEPT-ICU,2026-08-25,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260825,PEX-KPI-DCF120177644,2026-07-27T14:43:39.230144
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260825,HOSP-001,DEPT-ICU,2026-08-25,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260825,PEX-KPI-DCF120177644,2026-07-27T14:43:39.232008
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260826,HOSP-001,DEPT-ICU,2026-08-26,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260826,PEX-KPI-DCF120177644,2026-07-27T14:43:39.238368
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260826,HOSP-001,DEPT-ICU,2026-08-26,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260826,PEX-KPI-DCF120177644,2026-07-27T14:43:39.240376
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260827,HOSP-001,DEPT-ICU,2026-08-27,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260827,PEX-KPI-DCF120177644,2026-07-27T14:43:39.244356
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260827,HOSP-001,DEPT-ICU,2026-08-27,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260827,PEX-KPI-DCF120177644,2026-07-27T14:43:39.246334
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260828,HOSP-001,DEPT-ICU,2026-08-28,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260828,PEX-KPI-DCF120177644,2026-07-27T14:43:39.250808
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260828,HOSP-001,DEPT-ICU,2026-08-28,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260828,PEX-KPI-DCF120177644,2026-07-27T14:43:39.253612
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260829,HOSP-001,DEPT-ICU,2026-08-29,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260829,PEX-KPI-DCF120177644,2026-07-27T14:43:39.256348
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260829,HOSP-001,DEPT-ICU,2026-08-29,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260829,PEX-KPI-DCF120177644,2026-07-27T14:43:39.258251
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260830,HOSP-001,DEPT-ICU,2026-08-30,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260830,PEX-KPI-DCF120177644,2026-07-27T14:43:39.262077
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260830,HOSP-001,DEPT-ICU,2026-08-30,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260830,PEX-KPI-DCF120177644,2026-07-27T14:43:39.263912
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260831,HOSP-001,DEPT-ICU,2026-08-31,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260831,PEX-KPI-DCF120177644,2026-07-27T14:43:39.267976
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260831,HOSP-001,DEPT-ICU,2026-08-31,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260831,PEX-KPI-DCF120177644,2026-07-27T14:43:39.270291
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260901,HOSP-001,DEPT-ICU,2026-09-01,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260901,PEX-KPI-DCF120177644,2026-07-27T14:43:39.272594
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260901,HOSP-001,DEPT-ICU,2026-09-01,,,kpi_006,Patient Satisfaction Score,Patient Experience,14.0,4.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260901,PEX-KPI-DCF120177644,2026-07-27T14:43:39.274519
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260902,HOSP-001,DEPT-ICU,2026-09-02,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260902,PEX-KPI-DCF120177644,2026-07-27T14:43:39.278450
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260902,HOSP-001,DEPT-ICU,2026-09-02,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260902,PEX-KPI-DCF120177644,2026-07-27T14:43:39.280376
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260903,HOSP-001,DEPT-ICU,2026-09-03,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260903,PEX-KPI-DCF120177644,2026-07-27T14:43:39.285173
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260903,HOSP-001,DEPT-ICU,2026-09-03,,,kpi_006,Patient Satisfaction Score,Patient Experience,5.0,2.0,2.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260903,PEX-KPI-DCF120177644,2026-07-27T14:43:39.287180
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260904,HOSP-001,DEPT-ICU,2026-09-04,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260904,PEX-KPI-DCF120177644,2026-07-27T14:43:39.291077
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260904,HOSP-001,DEPT-ICU,2026-09-04,,,kpi_006,Patient Satisfaction Score,Patient Experience,20.0,5.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260904,PEX-KPI-DCF120177644,2026-07-27T14:43:39.292945
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260905,HOSP-001,DEPT-ICU,2026-09-05,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260905,PEX-KPI-DCF120177644,2026-07-27T14:43:39.296868
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260905,HOSP-001,DEPT-ICU,2026-09-05,,,kpi_006,Patient Satisfaction Score,Patient Experience,13.0,3.0,4.333333333333333,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260905,PEX-KPI-DCF120177644,2026-07-27T14:43:39.299067
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260906,HOSP-001,DEPT-ICU,2026-09-06,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260906,PEX-KPI-DCF120177644,2026-07-27T14:43:39.304376
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260906,HOSP-001,DEPT-ICU,2026-09-06,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260906,PEX-KPI-DCF120177644,2026-07-27T14:43:39.306389
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260907,HOSP-001,DEPT-ICU,2026-09-07,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260907,PEX-KPI-DCF120177644,2026-07-27T14:43:39.310325
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260907,HOSP-001,DEPT-ICU,2026-09-07,,,kpi_006,Patient Satisfaction Score,Patient Experience,8.0,2.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260907,PEX-KPI-DCF120177644,2026-07-27T14:43:39.312254
AKPI-kpi_005-HOSP-001-DEPT-ICU-20260908,HOSP-001,DEPT-ICU,2026-09-08,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260908,PEX-KPI-DCF120177644,2026-07-27T14:43:39.316948
AKPI-kpi_006-HOSP-001-DEPT-ICU-20260908,HOSP-001,DEPT-ICU,2026-09-08,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260908,PEX-KPI-DCF120177644,2026-07-27T14:43:39.319144
