department_risk_record_id,hospital_id,department_id,reporting_date,assessable_kpi_count,unavailable_kpi_count,green_kpi_count,amber_kpi_count,red_kpi_count,critical_kpi_count,low_utilisation_count,watch_condition_count,repeated_breach_count,deteriorating_kpi_count,provisional_kpi_count,maximum_kpi_risk_score,average_assessable_kpi_risk_score,concurrent_risk_flag,concurrent_kpi_count,concurrent_kpi_list,concurrence_score,concurrence_rule_id,escalation_score,department_risk_score_raw,department_risk_score_normalized,department_priority_tier,urgency_level,dominant_kpi_id,dominant_kpi_name,dominant_kpi_score,dominant_driver_reason,dominant_driver_is_provisional,secondary_driver_1,secondary_driver_2,contributing_kpi_count,contributing_kpi_list,confidence_level,contains_provisional_kpi,provisional_risk_flag,provisional_risk_contribution,provisional_contribution_materiality,governance_warning,evidence_pack_id,data_availability_status,department_data_availability_rate,minimum_assessable_kpi_requirement,engine_run_id,processed_at,kpi_id,threshold_state,threshold_is_provisional,dominant_threshold_is_provisional,dominant_breach_type_governed,dominant_driver_governance_warning,dominant_driver_reason_governed
DRS-8FDF175106A2,HOSP-001,DEPT-MED,2026-06-27,4,2,2,1,0,1,0,4,0,3,2,85.5,49.63585,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,11.0,55.215755,75.6746,Critical,Immediate Review,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,4,kpi_003; kpi_002; kpi_001; kpi_006,Moderate,True,True,85.5,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-2BA0FF85046E,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-FE8522950C3C,HOSP-001,DEPT-PEX,2026-06-27,3,3,1,0,2,0,0,3,0,2,2,76.087,52.89856666666668,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,51.25872,70.2514,High,Immediate Review,kpi_001,Staffing Level,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-9622BAB1F59A,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-B743FF899040,HOSP-001,DEPT-SURG,2026-06-27,3,3,2,0,0,1,0,2,0,0,2,81.7826,32.333333333333336,False,1,kpi_003,0.0,,5.0,47.00217000000001,64.4177,High,Immediate Review,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,1,kpi_003,Moderate,True,True,81.7826,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-39ACA2E94C34,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-210B8A19AC38,HOSP-001,DEPT-ADM,2026-06-27,2,4,2,0,0,0,0,2,0,2,2,23.913,23.913,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,19.08475,26.1561,Monitor,Review Soon,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-924AE02CF017,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-F4E52127E4CD,HOSP-001,DEPT-OPC,2026-06-28,5,1,2,0,3,0,0,5,0,4,2,93.4783,62.35004,True,4,kpi_001; kpi_002; kpi_004; kpi_005,15.0,Workforce Pressure; Flow-Complaint Pressure; Staffing-Flow Pressure,8.0,63.820247,87.4673,Critical,Immediate Review,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_004,4,kpi_001; kpi_002; kpi_004; kpi_005,Moderate,True,True,20.4457,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-A1A640C881CA,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-F05B7D48AA35,HOSP-001,DEPT-DIAG,2026-06-28,5,1,1,3,1,0,0,5,0,4,2,93.4783,56.36958,True,5,kpi_001; kpi_002; kpi_004; kpi_005; kpi_006,20.0,Workforce Pressure; Flow-Complaint Pressure; Complaint-Satisfaction Pressure; Staffing-Flow Pressure,8.0,62.776109,86.0363,Critical,Immediate Review,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_005,5,kpi_004; kpi_006; kpi_005; kpi_001; kpi_002,Moderate,True,True,55.7609,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-33111E234576,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-A911ADEF7C81,HOSP-001,DEPT-ICU,2026-06-28,4,2,2,0,1,1,0,4,1,3,2,93.4783,56.315225,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,14.0,61.1098025,83.7526,Critical,Immediate Review,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_003,kpi_002,4,kpi_006; kpi_003; kpi_002; kpi_001,Moderate,True,True,81.7826,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-FC4D0E0D312D,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-83D096F9BD72,HOSP-001,DEPT-MED,2026-06-28,4,2,3,0,0,1,0,4,0,2,2,85.5,33.875,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,9.0,50.2875,68.9203,High,Immediate Review,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,Moderate,True,True,85.5,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-7ABE0E2988BF,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-5F3AD5357BD6,HOSP-001,DEPT-ED,2026-06-28,5,1,2,2,1,0,0,5,0,3,2,67.3913,44.08914,True,5,kpi_001; kpi_002; kpi_004; kpi_005; kpi_006,20.0,Workforce Pressure; Flow-Complaint Pressure; Complaint-Satisfaction Pressure; Staffing-Flow Pressure,6.0,47.152827,64.6242,High,Immediate Review,kpi_002,Staff Absenteeism Rate,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_004,kpi_001,5,kpi_002; kpi_004; kpi_001; kpi_006; kpi_005,Moderate,True,True,20.4457,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-9DB274D4E8EF,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-6C816D910F61,HOSP-001,DEPT-ADM,2026-06-28,3,3,3,0,0,0,0,2,0,2,2,23.913,13.7681,False,2,kpi_001; kpi_006,0.0,,4.0,15.29128,20.9571,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,2,kpi_006; kpi_001,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-C252E9BBE0F3,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-E4B8C259AD81,HOSP-001,DEPT-PEX,2026-06-28,3,3,3,0,0,0,0,3,0,2,2,15.2174,13.768133333333331,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,12.12827,16.6221,Monitor,Routine Monitoring,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-0D3F00FBC731,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-F12A456B1A3D,HOSP-001,DEPT-SURG,2026-06-28,4,2,4,0,0,0,0,3,0,1,2,15.2174,11.3261,False,1,kpi_006,0.0,,2.0,10.44566,14.3161,Stable,Routine Monitoring,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_006,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-30B92E0AF8F0,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-B5CA2CBA5D39,HOSP-001,DEPT-PEX,2026-06-29,3,3,0,1,2,0,0,3,0,2,2,93.4783,78.2609,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,4.0,66.69350500000002,91.4052,Critical,Immediate Review,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-0C499F193376,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-42C7008FD19D,HOSP-001,DEPT-OPC,2026-06-29,5,1,3,1,1,0,0,5,0,4,2,93.4783,40.42826,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,56.493713,77.4261,Critical,Immediate Review,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_001,4,kpi_004; kpi_006; kpi_001; kpi_002,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-E666201D2E27,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-3EA03BE25D3D,HOSP-001,DEPT-SURG,2026-06-29,4,2,1,1,1,1,0,4,0,1,2,85.5,55.070675,False,3,kpi_002; kpi_003; kpi_006,0.0,,7.0,55.6962026,76.3331,Critical,Immediate Review,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_006,kpi_002,3,kpi_003; kpi_006; kpi_002,Moderate,True,True,85.5,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-A25F0C51075A,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-CBB0DE8383C2,HOSP-001,DEPT-ICU,2026-06-29,3,3,2,0,0,1,0,3,1,2,2,81.7826,43.927533333333336,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,12.0,51.93043000000001,71.172,High,Immediate Review,kpi_003,Bed Occupancy Rate,81.7826,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,Moderate,True,True,81.7826,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-4CF8C9E3A756,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-F7B321FC80B2,HOSP-001,DEPT-DIAG,2026-06-29,4,2,2,0,2,0,0,3,0,3,2,79.9239,45.52445,True,3,kpi_002; kpi_004; kpi_005,5.0,Flow-Complaint Pressure,6.0,50.973090000000006,69.86,High,Immediate Review,kpi_005,Patient Complaint Rate,79.9239,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,True,kpi_004,kpi_002,3,kpi_005; kpi_004; kpi_002,Moderate,True,True,79.9239,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-3458FFF3867F,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_005,Red,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Red; breach=Provisional Breach
DRS-B1F735C307BF,HOSP-001,DEPT-ED,2026-06-29,5,1,4,0,1,0,0,3,0,3,2,93.4783,26.95,False,2,kpi_004; kpi_006,0.0,,6.0,50.750235,69.5545,High,Immediate Review,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_005,2,kpi_004; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-CFF7BBE0B3C8,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-938503460A05,HOSP-001,DEPT-MED,2026-06-29,4,2,2,1,1,0,0,4,0,2,2,71.7391,39.334225,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,4.0,45.2328625,61.9928,High,Immediate Review,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_001,4,kpi_006; kpi_003; kpi_001; kpi_002,Moderate,True,True,46.4674,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-6DC23AF04B79,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-E76A37BF2E47,HOSP-001,DEPT-ADM,2026-06-29,3,3,2,1,0,0,0,3,0,1,2,65.2174,26.08693333333333,False,1,kpi_006,0.0,,2.0,37.37391,51.2219,Elevated,Prompt Review,kpi_006,Patient Satisfaction Score,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-148A0B55343F,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-ABF7DFBA9FAC,HOSP-001,DEPT-ICU,2026-06-30,4,2,0,1,2,1,0,4,1,3,2,100.0,86.048925,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,14.0,72.96467750000001,100.0,Critical,Immediate Review,kpi_002,Staff Absenteeism Rate,100.0,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_003,4,kpi_002; kpi_001; kpi_003; kpi_006,Moderate,True,True,85.5,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-359195C004DD,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-28B83FE7CBDC,HOSP-001,DEPT-SURG,2026-06-30,4,2,1,0,2,1,0,4,0,1,2,85.5,61.0489,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,7.0,58.23967,79.819,Critical,Immediate Review,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_002,4,kpi_003; kpi_001; kpi_002; kpi_006,Moderate,True,True,85.5,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-58B670643296,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-E6E973746193,HOSP-001,DEPT-OPC,2026-06-30,5,1,3,0,2,0,0,5,0,4,2,93.4783,45.21086,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,57.928493,79.3925,Critical,Immediate Review,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_001,4,kpi_004; kpi_006; kpi_001; kpi_002,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-C40DC7753D0A,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-28FCAA6BFA9C,HOSP-001,DEPT-ED,2026-06-30,5,1,2,2,1,0,0,4,0,3,2,93.4783,44.34132,False,3,kpi_002; kpi_004; kpi_006,0.0,,6.0,55.967631,76.7051,Critical,Immediate Review,kpi_004,Average Patient Waiting Time,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_002,3,kpi_004; kpi_006; kpi_002,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-8DAA2D2E556A,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-8E260F55D284,HOSP-001,DEPT-DIAG,2026-06-30,4,2,2,1,1,0,0,2,0,1,2,67.3913,32.0326,True,2,kpi_004; kpi_005,5.0,Flow-Complaint Pressure,2.0,40.88586500000001,56.0351,High,Immediate Review,kpi_004,Average Patient Waiting Time,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_005,kpi_001,2,kpi_004; kpi_005,Moderate,True,True,52.0435,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-354B3986E8D0,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-82F8070CF62A,HOSP-001,DEPT-PEX,2026-06-30,2,4,2,0,0,0,0,2,0,2,2,23.913,23.913,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,19.08475,26.1561,Monitor,Review Soon,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-83D0B7618417,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-4CD0E57C774D,HOSP-001,DEPT-MED,2026-06-30,4,2,4,0,0,0,0,4,0,3,2,23.913,19.47825,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,17.954325,24.6069,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-94D41FCBCF57,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-3579E54122B6,HOSP-001,DEPT-ADM,2026-06-30,2,4,2,0,0,0,0,0,0,0,2,6.5217,6.5217,False,0,,0.0,,0.0,4.891275,6.7036,Stable,Routine Monitoring,kpi_001,Staffing Level,6.5217,No current adverse indicators,False,kpi_002,,0,,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-E5456CA9D303,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-91CB5B144205,HOSP-001,DEPT-ICU,2026-07-01,4,2,3,0,0,1,0,4,1,3,2,85.5,40.9402,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,14.0,52.90706,72.5105,High,Immediate Review,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_002,kpi_001,4,kpi_003; kpi_002; kpi_001; kpi_006,Moderate,True,True,85.5,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-C993A5C4AFFB,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-89072FCF6666,HOSP-001,DEPT-ED,2026-07-01,5,1,2,3,0,0,0,4,0,2,2,65.2174,37.32827999999999,False,3,kpi_002; kpi_004; kpi_006,0.0,,4.0,40.946314,56.118,High,Prompt Review,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_006,kpi_002,3,kpi_004; kpi_006; kpi_002,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-3FA02AD3DD26,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-0980A9C785D1,HOSP-001,DEPT-OPC,2026-07-01,5,1,4,1,0,0,0,5,0,4,2,65.2174,26.5152,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,39.60238999999999,54.2761,Elevated,Prompt Review,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_004; kpi_001; kpi_002,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-9EF8A033C16D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-82905F0F638A,HOSP-001,DEPT-MED,2026-07-01,4,2,3,1,0,0,0,4,0,3,2,65.2174,27.63045,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,38.986965,53.4327,Elevated,Prompt Review,kpi_002,Staff Absenteeism Rate,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_006,3,kpi_002; kpi_001; kpi_006,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-2DCCA31D4236,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
