comparison_id,scenario_run_id_a,scenario_run_id_b,comparator_a,comparator_b,approval_package_id,episode_id,scenario_template_id,incremental_primary_kpi_change,confidence_change,warning_change,comparator_relationship,evidence_basis
COMP-SR-BL-E032CADFA9E7049E-COMP-EXP-002-Expected-vs-Conservative,SR-BL-E032CADFA9E7049E-COMP-EXP-002,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,SCEN-ABS-001,-9.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,SCEN-ABS-001,-14.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-E032CADFA9E7049E-COMP-EXP-002-Expected-vs-Baseline,SR-BL-E032CADFA9E7049E-COMP-EXP-002,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,SCEN-ABS-001,-34.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-09923380121DE9F5-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-09923380121DE9F5-COMP-CONS-002,SR-BL-09923380121DE9F5-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,SCEN-ABS-001,-10.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-09923380121DE9F5-COMP-EXP-002-Expected-vs-Conservative,SR-BL-09923380121DE9F5-COMP-EXP-002,SR-BL-09923380121DE9F5-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-09923380121DE9F5-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-09923380121DE9F5-COMP-HIGH-002,SR-BL-09923380121DE9F5-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-09923380121DE9F5-COMP-EXP-002-Expected-vs-Baseline,SR-BL-09923380121DE9F5-COMP-EXP-002,SR-BL-09923380121DE9F5-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-09923380121DE9F5-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-09923380121DE9F5-COMP-HIGH-002,SR-BL-09923380121DE9F5-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,SCEN-ABS-001,-34.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-45EE363121383A55-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-45EE363121383A55-COMP-CONS-002,SR-BL-45EE363121383A55-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,EP-HOSP-001-DEPT-ICU-kpi_002-20260718,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-45EE363121383A55-COMP-EXP-002-Expected-vs-Conservative,SR-BL-45EE363121383A55-COMP-EXP-002,SR-BL-45EE363121383A55-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,EP-HOSP-001-DEPT-ICU-kpi_002-20260718,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-45EE363121383A55-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-45EE363121383A55-COMP-HIGH-002,SR-BL-45EE363121383A55-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,EP-HOSP-001-DEPT-ICU-kpi_002-20260718,SCEN-ABS-001,-15.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-45EE363121383A55-COMP-EXP-002-Expected-vs-Baseline,SR-BL-45EE363121383A55-COMP-EXP-002,SR-BL-45EE363121383A55-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,EP-HOSP-001-DEPT-ICU-kpi_002-20260718,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-45EE363121383A55-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-45EE363121383A55-COMP-HIGH-002,SR-BL-45EE363121383A55-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,EP-HOSP-001-DEPT-ICU-kpi_002-20260718,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-2F892DACDD651C7D-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-2F892DACDD651C7D-COMP-CONS-002,SR-BL-2F892DACDD651C7D-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,EP-HOSP-001-DEPT-ICU-kpi_002-20260818,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-2F892DACDD651C7D-COMP-EXP-002-Expected-vs-Conservative,SR-BL-2F892DACDD651C7D-COMP-EXP-002,SR-BL-2F892DACDD651C7D-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,EP-HOSP-001-DEPT-ICU-kpi_002-20260818,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-2F892DACDD651C7D-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-2F892DACDD651C7D-COMP-HIGH-002,SR-BL-2F892DACDD651C7D-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,EP-HOSP-001-DEPT-ICU-kpi_002-20260818,SCEN-ABS-001,-15.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-2F892DACDD651C7D-COMP-EXP-002-Expected-vs-Baseline,SR-BL-2F892DACDD651C7D-COMP-EXP-002,SR-BL-2F892DACDD651C7D-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,EP-HOSP-001-DEPT-ICU-kpi_002-20260818,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-2F892DACDD651C7D-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-2F892DACDD651C7D-COMP-HIGH-002,SR-BL-2F892DACDD651C7D-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,EP-HOSP-001-DEPT-ICU-kpi_002-20260818,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-9838F8E9D8951D40-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-9838F8E9D8951D40-COMP-CONS-002,SR-BL-9838F8E9D8951D40-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,EP-HOSP-001-DEPT-ICU-kpi_002-20260911,SCEN-ABS-001,-9.999999999999991,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-9838F8E9D8951D40-COMP-EXP-002-Expected-vs-Conservative,SR-BL-9838F8E9D8951D40-COMP-EXP-002,SR-BL-9838F8E9D8951D40-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,EP-HOSP-001-DEPT-ICU-kpi_002-20260911,SCEN-ABS-001,-10.000000000000009,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-9838F8E9D8951D40-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-9838F8E9D8951D40-COMP-HIGH-002,SR-BL-9838F8E9D8951D40-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,EP-HOSP-001-DEPT-ICU-kpi_002-20260911,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-9838F8E9D8951D40-COMP-EXP-002-Expected-vs-Baseline,SR-BL-9838F8E9D8951D40-COMP-EXP-002,SR-BL-9838F8E9D8951D40-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,EP-HOSP-001-DEPT-ICU-kpi_002-20260911,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-9838F8E9D8951D40-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-9838F8E9D8951D40-COMP-HIGH-002,SR-BL-9838F8E9D8951D40-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,EP-HOSP-001-DEPT-ICU-kpi_002-20260911,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-D207440696CD41CF-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-D207440696CD41CF-COMP-CONS-002,SR-BL-D207440696CD41CF-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,EP-HOSP-001-DEPT-ICU-kpi_002-20261014,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-D207440696CD41CF-COMP-EXP-002-Expected-vs-Conservative,SR-BL-D207440696CD41CF-COMP-EXP-002,SR-BL-D207440696CD41CF-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,EP-HOSP-001-DEPT-ICU-kpi_002-20261014,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-D207440696CD41CF-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-D207440696CD41CF-COMP-HIGH-002,SR-BL-D207440696CD41CF-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,EP-HOSP-001-DEPT-ICU-kpi_002-20261014,SCEN-ABS-001,-15.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-D207440696CD41CF-COMP-EXP-002-Expected-vs-Baseline,SR-BL-D207440696CD41CF-COMP-EXP-002,SR-BL-D207440696CD41CF-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,EP-HOSP-001-DEPT-ICU-kpi_002-20261014,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-D207440696CD41CF-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-D207440696CD41CF-COMP-HIGH-002,SR-BL-D207440696CD41CF-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,EP-HOSP-001-DEPT-ICU-kpi_002-20261014,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-11A51694AAF1C17E-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-11A51694AAF1C17E-COMP-CONS-002,SR-BL-11A51694AAF1C17E-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,EP-HOSP-001-DEPT-ICU-kpi_002-20261019,SCEN-ABS-001,-10.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-11A51694AAF1C17E-COMP-EXP-002-Expected-vs-Conservative,SR-BL-11A51694AAF1C17E-COMP-EXP-002,SR-BL-11A51694AAF1C17E-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,EP-HOSP-001-DEPT-ICU-kpi_002-20261019,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-11A51694AAF1C17E-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-11A51694AAF1C17E-COMP-HIGH-002,SR-BL-11A51694AAF1C17E-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,EP-HOSP-001-DEPT-ICU-kpi_002-20261019,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-11A51694AAF1C17E-COMP-EXP-002-Expected-vs-Baseline,SR-BL-11A51694AAF1C17E-COMP-EXP-002,SR-BL-11A51694AAF1C17E-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,EP-HOSP-001-DEPT-ICU-kpi_002-20261019,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-11A51694AAF1C17E-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-11A51694AAF1C17E-COMP-HIGH-002,SR-BL-11A51694AAF1C17E-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,EP-HOSP-001-DEPT-ICU-kpi_002-20261019,SCEN-ABS-001,-34.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-59FD21FD8B502BCF-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-59FD21FD8B502BCF-COMP-CONS-002,SR-BL-59FD21FD8B502BCF-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,EP-HOSP-001-DEPT-ICU-kpi_002-20261026,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-59FD21FD8B502BCF-COMP-EXP-002-Expected-vs-Conservative,SR-BL-59FD21FD8B502BCF-COMP-EXP-002,SR-BL-59FD21FD8B502BCF-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,EP-HOSP-001-DEPT-ICU-kpi_002-20261026,SCEN-ABS-001,-10.000000000000007,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-59FD21FD8B502BCF-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-59FD21FD8B502BCF-COMP-HIGH-002,SR-BL-59FD21FD8B502BCF-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,EP-HOSP-001-DEPT-ICU-kpi_002-20261026,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-59FD21FD8B502BCF-COMP-EXP-002-Expected-vs-Baseline,SR-BL-59FD21FD8B502BCF-COMP-EXP-002,SR-BL-59FD21FD8B502BCF-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,EP-HOSP-001-DEPT-ICU-kpi_002-20261026,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-59FD21FD8B502BCF-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-59FD21FD8B502BCF-COMP-HIGH-002,SR-BL-59FD21FD8B502BCF-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,EP-HOSP-001-DEPT-ICU-kpi_002-20261026,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-8C041C02619F296B-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-8C041C02619F296B-COMP-CONS-002,SR-BL-8C041C02619F296B-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,EP-HOSP-001-DEPT-ICU-kpi_002-20261118,SCEN-ABS-001,-9.999999999999995,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-8C041C02619F296B-COMP-EXP-002-Expected-vs-Conservative,SR-BL-8C041C02619F296B-COMP-EXP-002,SR-BL-8C041C02619F296B-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,EP-HOSP-001-DEPT-ICU-kpi_002-20261118,SCEN-ABS-001,-10.000000000000005,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-8C041C02619F296B-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-8C041C02619F296B-COMP-HIGH-002,SR-BL-8C041C02619F296B-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,EP-HOSP-001-DEPT-ICU-kpi_002-20261118,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-8C041C02619F296B-COMP-EXP-002-Expected-vs-Baseline,SR-BL-8C041C02619F296B-COMP-EXP-002,SR-BL-8C041C02619F296B-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,EP-HOSP-001-DEPT-ICU-kpi_002-20261118,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-8C041C02619F296B-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-8C041C02619F296B-COMP-HIGH-002,SR-BL-8C041C02619F296B-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,EP-HOSP-001-DEPT-ICU-kpi_002-20261118,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-8D58E766E0F8149A-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-8D58E766E0F8149A-COMP-CONS-002,SR-BL-8D58E766E0F8149A-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,EP-HOSP-001-DEPT-ICU-kpi_002-20261129,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-8D58E766E0F8149A-COMP-EXP-002-Expected-vs-Conservative,SR-BL-8D58E766E0F8149A-COMP-EXP-002,SR-BL-8D58E766E0F8149A-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,EP-HOSP-001-DEPT-ICU-kpi_002-20261129,SCEN-ABS-001,-10.00000000000001,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-8D58E766E0F8149A-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-8D58E766E0F8149A-COMP-HIGH-002,SR-BL-8D58E766E0F8149A-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,EP-HOSP-001-DEPT-ICU-kpi_002-20261129,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-8D58E766E0F8149A-COMP-EXP-002-Expected-vs-Baseline,SR-BL-8D58E766E0F8149A-COMP-EXP-002,SR-BL-8D58E766E0F8149A-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,EP-HOSP-001-DEPT-ICU-kpi_002-20261129,SCEN-ABS-001,-20.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-8D58E766E0F8149A-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-8D58E766E0F8149A-COMP-HIGH-002,SR-BL-8D58E766E0F8149A-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,EP-HOSP-001-DEPT-ICU-kpi_002-20261129,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-ED1B6F966DDBF9A5-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-ED1B6F966DDBF9A5-COMP-CONS-002,SR-BL-ED1B6F966DDBF9A5-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,EP-HOSP-001-DEPT-ICU-kpi_002-20261207,SCEN-ABS-001,-9.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-ED1B6F966DDBF9A5-COMP-EXP-002-Expected-vs-Conservative,SR-BL-ED1B6F966DDBF9A5-COMP-EXP-002,SR-BL-ED1B6F966DDBF9A5-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,EP-HOSP-001-DEPT-ICU-kpi_002-20261207,SCEN-ABS-001,-9.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-ED1B6F966DDBF9A5-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-ED1B6F966DDBF9A5-COMP-HIGH-002,SR-BL-ED1B6F966DDBF9A5-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,EP-HOSP-001-DEPT-ICU-kpi_002-20261207,SCEN-ABS-001,-15.000000000000007,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-ED1B6F966DDBF9A5-COMP-EXP-002-Expected-vs-Baseline,SR-BL-ED1B6F966DDBF9A5-COMP-EXP-002,SR-BL-ED1B6F966DDBF9A5-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,EP-HOSP-001-DEPT-ICU-kpi_002-20261207,SCEN-ABS-001,-19.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-ED1B6F966DDBF9A5-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-ED1B6F966DDBF9A5-COMP-HIGH-002,SR-BL-ED1B6F966DDBF9A5-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,EP-HOSP-001-DEPT-ICU-kpi_002-20261207,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-1716810432B0A219-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-1716810432B0A219-COMP-CONS-002,SR-BL-1716810432B0A219-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,EP-HOSP-001-DEPT-ICU-kpi_002-20261213,SCEN-ABS-001,-9.999999999999991,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-1716810432B0A219-COMP-EXP-002-Expected-vs-Conservative,SR-BL-1716810432B0A219-COMP-EXP-002,SR-BL-1716810432B0A219-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,EP-HOSP-001-DEPT-ICU-kpi_002-20261213,SCEN-ABS-001,-10.000000000000009,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-1716810432B0A219-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-1716810432B0A219-COMP-HIGH-002,SR-BL-1716810432B0A219-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,EP-HOSP-001-DEPT-ICU-kpi_002-20261213,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
