lineage_id,scenario_run_id,source_type,source_id,source_file,link_type,recorded_at
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-BASE-0,SR-BL-921DC570492B5F00-COMP-HIGH-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.609941
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-REC-1,SR-BL-921DC570492B5F00-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260522,,Contributed To,2026-07-28T14:59:02.609947
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-REC-2,SR-BL-921DC570492B5F00-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260523,,Contributed To,2026-07-28T14:59:02.609951
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-REC-3,SR-BL-921DC570492B5F00-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260524,,Contributed To,2026-07-28T14:59:02.609954
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-REC-4,SR-BL-921DC570492B5F00-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260525,,Contributed To,2026-07-28T14:59:02.609957
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-REC-5,SR-BL-921DC570492B5F00-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260526,,Contributed To,2026-07-28T14:59:02.609961
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-6,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260522-OPT1,,Approved By,2026-07-28T14:59:02.609966
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-7,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260522-OPT2,,Approved By,2026-07-28T14:59:02.609969
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-8,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260523-OPT1,,Approved By,2026-07-28T14:59:02.609973
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-9,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260523-OPT2,,Approved By,2026-07-28T14:59:02.609976
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-10,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260524-OPT1,,Approved By,2026-07-28T14:59:02.609980
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-11,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260524-OPT2,,Approved By,2026-07-28T14:59:02.609983
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-12,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260526-OPT1,,Approved By,2026-07-28T14:59:02.609986
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-RECID-13,SR-BL-921DC570492B5F00-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260526-OPT2,,Approved By,2026-07-28T14:59:02.609989
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-COMP-14,SR-BL-921DC570492B5F00-COMP-HIGH-002,Comparator Config,COMP-HIGH-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.609993
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-PKG-15,SR-BL-921DC570492B5F00-COMP-HIGH-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.609997
LIN-EV-SR-BL-921DC570492B5F00-COMP-HIGH-002-EP-16,SR-BL-921DC570492B5F00-COMP-HIGH-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260522,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.610000
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-BASE-0,SR-BL-FF4A86119C667B26-COMP-BASE-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.621449
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-REC-1,SR-BL-FF4A86119C667B26-COMP-BASE-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260530,,Contributed To,2026-07-28T14:59:02.621459
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-RECID-2,SR-BL-FF4A86119C667B26-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT1,,Approved By,2026-07-28T14:59:02.621465
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-RECID-3,SR-BL-FF4A86119C667B26-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT2,,Approved By,2026-07-28T14:59:02.621471
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-COMP-4,SR-BL-FF4A86119C667B26-COMP-BASE-002,Comparator Config,COMP-BASE-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.621477
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-PKG-5,SR-BL-FF4A86119C667B26-COMP-BASE-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.621482
LIN-EV-SR-BL-FF4A86119C667B26-COMP-BASE-002-EP-6,SR-BL-FF4A86119C667B26-COMP-BASE-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.621487
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-BASE-0,SR-BL-FF4A86119C667B26-COMP-CONS-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.629086
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-REC-1,SR-BL-FF4A86119C667B26-COMP-CONS-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260530,,Contributed To,2026-07-28T14:59:02.629095
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-RECID-2,SR-BL-FF4A86119C667B26-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT1,,Approved By,2026-07-28T14:59:02.629101
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-RECID-3,SR-BL-FF4A86119C667B26-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT2,,Approved By,2026-07-28T14:59:02.629107
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-COMP-4,SR-BL-FF4A86119C667B26-COMP-CONS-002,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.629113
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-PKG-5,SR-BL-FF4A86119C667B26-COMP-CONS-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.629119
LIN-EV-SR-BL-FF4A86119C667B26-COMP-CONS-002-EP-6,SR-BL-FF4A86119C667B26-COMP-CONS-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.629125
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-BASE-0,SR-BL-FF4A86119C667B26-COMP-EXP-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.634820
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-REC-1,SR-BL-FF4A86119C667B26-COMP-EXP-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260530,,Contributed To,2026-07-28T14:59:02.634826
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-RECID-2,SR-BL-FF4A86119C667B26-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT1,,Approved By,2026-07-28T14:59:02.634830
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-RECID-3,SR-BL-FF4A86119C667B26-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT2,,Approved By,2026-07-28T14:59:02.634834
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-COMP-4,SR-BL-FF4A86119C667B26-COMP-EXP-002,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.634838
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-PKG-5,SR-BL-FF4A86119C667B26-COMP-EXP-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.634841
LIN-EV-SR-BL-FF4A86119C667B26-COMP-EXP-002-EP-6,SR-BL-FF4A86119C667B26-COMP-EXP-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.634845
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-BASE-0,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.638678
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-REC-1,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260530,,Contributed To,2026-07-28T14:59:02.638685
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-RECID-2,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT1,,Approved By,2026-07-28T14:59:02.638691
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-RECID-3,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260530-OPT2,,Approved By,2026-07-28T14:59:02.638697
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-COMP-4,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Comparator Config,COMP-HIGH-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.638732
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-PKG-5,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.638739
LIN-EV-SR-BL-FF4A86119C667B26-COMP-HIGH-002-EP-6,SR-BL-FF4A86119C667B26-COMP-HIGH-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260530,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.638746
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-BASE-0,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.651163
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-REC-1,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260615,,Contributed To,2026-07-28T14:59:02.651172
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-REC-2,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260616,,Contributed To,2026-07-28T14:59:02.651178
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-RECID-3,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT1,,Approved By,2026-07-28T14:59:02.651186
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-RECID-4,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT2,,Approved By,2026-07-28T14:59:02.651191
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-RECID-5,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT1,,Approved By,2026-07-28T14:59:02.651197
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-RECID-6,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT2,,Approved By,2026-07-28T14:59:02.651203
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-COMP-7,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Comparator Config,COMP-BASE-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.651209
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-PKG-8,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.651215
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-BASE-002-EP-9,SR-BL-E032CADFA9E7049E-COMP-BASE-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.651255
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-BASE-0,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.655461
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-REC-1,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260615,,Contributed To,2026-07-28T14:59:02.655467
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-REC-2,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260616,,Contributed To,2026-07-28T14:59:02.655471
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-RECID-3,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT1,,Approved By,2026-07-28T14:59:02.655474
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-RECID-4,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT2,,Approved By,2026-07-28T14:59:02.655478
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-RECID-5,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT1,,Approved By,2026-07-28T14:59:02.655481
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-RECID-6,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT2,,Approved By,2026-07-28T14:59:02.655484
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-COMP-7,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.655487
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-PKG-8,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.655491
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-CONS-002-EP-9,SR-BL-E032CADFA9E7049E-COMP-CONS-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.655495
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-BASE-0,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.660710
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-REC-1,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260615,,Contributed To,2026-07-28T14:59:02.660716
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-REC-2,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260616,,Contributed To,2026-07-28T14:59:02.660719
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-RECID-3,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT1,,Approved By,2026-07-28T14:59:02.660723
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-RECID-4,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT2,,Approved By,2026-07-28T14:59:02.660727
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-RECID-5,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT1,,Approved By,2026-07-28T14:59:02.660730
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-RECID-6,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT2,,Approved By,2026-07-28T14:59:02.660733
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-COMP-7,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.660738
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-PKG-8,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.660742
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-EXP-002-EP-9,SR-BL-E032CADFA9E7049E-COMP-EXP-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.660745
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-BASE-0,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.664895
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-REC-1,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260615,,Contributed To,2026-07-28T14:59:02.664901
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-REC-2,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260616,,Contributed To,2026-07-28T14:59:02.664905
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-RECID-3,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT1,,Approved By,2026-07-28T14:59:02.664909
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-RECID-4,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260615-OPT2,,Approved By,2026-07-28T14:59:02.664913
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-RECID-5,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT1,,Approved By,2026-07-28T14:59:02.664917
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-RECID-6,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Recommendation,REC-CASE-DEPT-ICU-20260616-OPT2,,Approved By,2026-07-28T14:59:02.664920
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-COMP-7,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Comparator Config,COMP-HIGH-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.664924
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-PKG-8,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.664927
LIN-EV-SR-BL-E032CADFA9E7049E-COMP-HIGH-002-EP-9,SR-BL-E032CADFA9E7049E-COMP-HIGH-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260615,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.664931
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-BASE-0,SR-BL-09923380121DE9F5-COMP-BASE-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.672552
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-REC-1,SR-BL-09923380121DE9F5-COMP-BASE-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260630,,Contributed To,2026-07-28T14:59:02.672560
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-RECID-2,SR-BL-09923380121DE9F5-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260630-OPT1,,Approved By,2026-07-28T14:59:02.672566
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-RECID-3,SR-BL-09923380121DE9F5-COMP-BASE-002,Recommendation,REC-CASE-DEPT-ICU-20260630-OPT2,,Approved By,2026-07-28T14:59:02.672572
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-COMP-4,SR-BL-09923380121DE9F5-COMP-BASE-002,Comparator Config,COMP-BASE-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.672578
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-PKG-5,SR-BL-09923380121DE9F5-COMP-BASE-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.672584
LIN-EV-SR-BL-09923380121DE9F5-COMP-BASE-002-EP-6,SR-BL-09923380121DE9F5-COMP-BASE-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.672589
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-BASE-0,SR-BL-09923380121DE9F5-COMP-CONS-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.679015
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-REC-1,SR-BL-09923380121DE9F5-COMP-CONS-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260630,,Contributed To,2026-07-28T14:59:02.679020
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-RECID-2,SR-BL-09923380121DE9F5-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260630-OPT1,,Approved By,2026-07-28T14:59:02.679025
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-RECID-3,SR-BL-09923380121DE9F5-COMP-CONS-002,Recommendation,REC-CASE-DEPT-ICU-20260630-OPT2,,Approved By,2026-07-28T14:59:02.679062
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-COMP-4,SR-BL-09923380121DE9F5-COMP-CONS-002,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.679068
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-PKG-5,SR-BL-09923380121DE9F5-COMP-CONS-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.679071
LIN-EV-SR-BL-09923380121DE9F5-COMP-CONS-002-EP-6,SR-BL-09923380121DE9F5-COMP-CONS-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.679075
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-BASE-0,SR-BL-09923380121DE9F5-COMP-EXP-002,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:02.682994
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-REC-1,SR-BL-09923380121DE9F5-COMP-EXP-002,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-ICU-20260630,,Contributed To,2026-07-28T14:59:02.683000
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-RECID-2,SR-BL-09923380121DE9F5-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260630-OPT1,,Approved By,2026-07-28T14:59:02.683004
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-RECID-3,SR-BL-09923380121DE9F5-COMP-EXP-002,Recommendation,REC-CASE-DEPT-ICU-20260630-OPT2,,Approved By,2026-07-28T14:59:02.683009
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-COMP-4,SR-BL-09923380121DE9F5-COMP-EXP-002,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:02.683012
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-PKG-5,SR-BL-09923380121DE9F5-COMP-EXP-002,Package,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:02.683016
LIN-EV-SR-BL-09923380121DE9F5-COMP-EXP-002-EP-6,SR-BL-09923380121DE9F5-COMP-EXP-002,Episode,EP-HOSP-001-DEPT-ICU-kpi_002-20260630,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:02.683020
