watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,trend_direction,operational_trend_interpretation,trend_confidence,sustained_movement_flag,statistical_signal_flag,source_trend_record_id,engine_run_id,processed_at
WCH-50AC82E6336E44E4,IKPI-kpi_001-HOSP-001-DEPT-MED-20260630,HOSP-001,DEPT-MED,2026-06-30,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260630-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-38E2351476904215,IKPI-kpi_001-HOSP-001-DEPT-MED-20260701,HOSP-001,DEPT-MED,2026-07-01,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260701-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A019C41F1AEB4951,IKPI-kpi_001-HOSP-001-DEPT-MED-20260702,HOSP-001,DEPT-MED,2026-07-02,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260702-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-01496176329C4E26,IKPI-kpi_001-HOSP-001-DEPT-MED-20260703,HOSP-001,DEPT-MED,2026-07-03,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260703-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6487CCDE03374D9B,IKPI-kpi_001-HOSP-001-DEPT-MED-20260704,HOSP-001,DEPT-MED,2026-07-04,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260704-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A756EAAA92344FB7,IKPI-kpi_001-HOSP-001-DEPT-MED-20260705,HOSP-001,DEPT-MED,2026-07-05,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260705-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0A1926A063B647D0,IKPI-kpi_001-HOSP-001-DEPT-MED-20260706,HOSP-001,DEPT-MED,2026-07-06,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260706-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9E3B18F9E4E04D3F,IKPI-kpi_001-HOSP-001-DEPT-MED-20260707,HOSP-001,DEPT-MED,2026-07-07,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260707-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6C01C81F6BCB4214,IKPI-kpi_001-HOSP-001-DEPT-MED-20260708,HOSP-001,DEPT-MED,2026-07-08,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260708-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3FD0C6BC222344B8,IKPI-kpi_001-HOSP-001-DEPT-MED-20260709,HOSP-001,DEPT-MED,2026-07-09,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260709-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-89DE3FFD2E5843C5,IKPI-kpi_001-HOSP-001-DEPT-MED-20260710,HOSP-001,DEPT-MED,2026-07-10,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260710-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C582551B20F449FD,IKPI-kpi_001-HOSP-001-DEPT-MED-20260711,HOSP-001,DEPT-MED,2026-07-11,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260711-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C13334CCD0E44E73,IKPI-kpi_001-HOSP-001-DEPT-MED-20260712,HOSP-001,DEPT-MED,2026-07-12,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260712-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4FEB7A6FA1564432,IKPI-kpi_001-HOSP-001-DEPT-MED-20260713,HOSP-001,DEPT-MED,2026-07-13,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260713-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FF19B00317B84A22,IKPI-kpi_001-HOSP-001-DEPT-MED-20260714,HOSP-001,DEPT-MED,2026-07-14,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260714-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3A07B2BF363840E8,IKPI-kpi_001-HOSP-001-DEPT-MED-20260715,HOSP-001,DEPT-MED,2026-07-15,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260715-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8FE46B82D6014D71,IKPI-kpi_001-HOSP-001-DEPT-MED-20260716,HOSP-001,DEPT-MED,2026-07-16,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260716-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-13AAD3E5921C439B,IKPI-kpi_001-HOSP-001-DEPT-MED-20260717,HOSP-001,DEPT-MED,2026-07-17,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260717-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4BED88B957ED4784,IKPI-kpi_001-HOSP-001-DEPT-MED-20260718,HOSP-001,DEPT-MED,2026-07-18,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260718-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-88335C2456844B7A,IKPI-kpi_001-HOSP-001-DEPT-MED-20260719,HOSP-001,DEPT-MED,2026-07-19,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260719-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-81DD3DA2DF4D4061,IKPI-kpi_001-HOSP-001-DEPT-MED-20260720,HOSP-001,DEPT-MED,2026-07-20,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260720-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5B2751CE0F144D9C,IKPI-kpi_001-HOSP-001-DEPT-MED-20260721,HOSP-001,DEPT-MED,2026-07-21,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260721-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6273EA9685D84D21,IKPI-kpi_001-HOSP-001-DEPT-MED-20260722,HOSP-001,DEPT-MED,2026-07-22,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260722-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7B3BBA4136C44AFB,IKPI-kpi_001-HOSP-001-DEPT-MED-20260723,HOSP-001,DEPT-MED,2026-07-23,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260723-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BAC2BF2D58C04332,IKPI-kpi_001-HOSP-001-DEPT-MED-20260724,HOSP-001,DEPT-MED,2026-07-24,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260724-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-80D6A02BECF64F74,IKPI-kpi_001-HOSP-001-DEPT-MED-20260725,HOSP-001,DEPT-MED,2026-07-25,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260725-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EE810FAA1FE44CB6,IKPI-kpi_001-HOSP-001-DEPT-MED-20260726,HOSP-001,DEPT-MED,2026-07-26,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260726-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A55B875D8D08497B,IKPI-kpi_001-HOSP-001-DEPT-MED-20260727,HOSP-001,DEPT-MED,2026-07-27,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260727-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E943ECC88D234DA4,IKPI-kpi_001-HOSP-001-DEPT-MED-20260728,HOSP-001,DEPT-MED,2026-07-28,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260728-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4F714EE0120D47AB,IKPI-kpi_001-HOSP-001-DEPT-MED-20260729,HOSP-001,DEPT-MED,2026-07-29,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260729-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-64FCA64433A14276,IKPI-kpi_001-HOSP-001-DEPT-MED-20260730,HOSP-001,DEPT-MED,2026-07-30,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260730-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E1017E04FE3D425D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260731,HOSP-001,DEPT-MED,2026-07-31,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260731-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9C6814AD2AD94164,IKPI-kpi_001-HOSP-001-DEPT-MED-20260801,HOSP-001,DEPT-MED,2026-08-01,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260801-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-11196649292E47EA,IKPI-kpi_001-HOSP-001-DEPT-MED-20260802,HOSP-001,DEPT-MED,2026-08-02,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260802-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3824A5498F674BE2,IKPI-kpi_001-HOSP-001-DEPT-MED-20260803,HOSP-001,DEPT-MED,2026-08-03,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260803-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E78108E234A746C0,IKPI-kpi_001-HOSP-001-DEPT-MED-20260804,HOSP-001,DEPT-MED,2026-08-04,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260804-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5E6E629DAA864CD5,IKPI-kpi_001-HOSP-001-DEPT-MED-20260805,HOSP-001,DEPT-MED,2026-08-05,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260805-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5759277FB8374687,IKPI-kpi_001-HOSP-001-DEPT-MED-20260806,HOSP-001,DEPT-MED,2026-08-06,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260806-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-47C44A1890ED4F4D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260807,HOSP-001,DEPT-MED,2026-08-07,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260807-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AF91F87F1B3145AA,IKPI-kpi_001-HOSP-001-DEPT-MED-20260808,HOSP-001,DEPT-MED,2026-08-08,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260808-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF0E9677E7344E1D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260809,HOSP-001,DEPT-MED,2026-08-09,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260809-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A56D127A573A4780,IKPI-kpi_001-HOSP-001-DEPT-MED-20260810,HOSP-001,DEPT-MED,2026-08-10,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260810-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D37A1C76A7F443AA,IKPI-kpi_001-HOSP-001-DEPT-MED-20260811,HOSP-001,DEPT-MED,2026-08-11,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260811-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-71C219AD39AA4153,IKPI-kpi_001-HOSP-001-DEPT-MED-20260812,HOSP-001,DEPT-MED,2026-08-12,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260812-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3218A442E79F4820,IKPI-kpi_001-HOSP-001-DEPT-MED-20260813,HOSP-001,DEPT-MED,2026-08-13,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260813-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-ECFA49C78D264BDD,IKPI-kpi_001-HOSP-001-DEPT-MED-20260814,HOSP-001,DEPT-MED,2026-08-14,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260814-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DD760C6A6E144B22,IKPI-kpi_001-HOSP-001-DEPT-MED-20260815,HOSP-001,DEPT-MED,2026-08-15,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260815-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E10DA6516C0B491D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260816,HOSP-001,DEPT-MED,2026-08-16,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260816-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-821CC13C4A174D32,IKPI-kpi_001-HOSP-001-DEPT-MED-20260817,HOSP-001,DEPT-MED,2026-08-17,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260817-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E571E309DABF480D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260818,HOSP-001,DEPT-MED,2026-08-18,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260818-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2F89D37351754908,IKPI-kpi_001-HOSP-001-DEPT-MED-20260819,HOSP-001,DEPT-MED,2026-08-19,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260819-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-86B8EBCADFA4478D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260820,HOSP-001,DEPT-MED,2026-08-20,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260820-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D578A0D05F8E4D38,IKPI-kpi_001-HOSP-001-DEPT-MED-20260821,HOSP-001,DEPT-MED,2026-08-21,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260821-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-305C996DEB844584,IKPI-kpi_001-HOSP-001-DEPT-MED-20260822,HOSP-001,DEPT-MED,2026-08-22,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260822-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-67D97CE64A3E4E33,IKPI-kpi_001-HOSP-001-DEPT-MED-20260823,HOSP-001,DEPT-MED,2026-08-23,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260823-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2BACF4D507824D29,IKPI-kpi_001-HOSP-001-DEPT-MED-20260824,HOSP-001,DEPT-MED,2026-08-24,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260824-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8B04B27039CD4F95,IKPI-kpi_001-HOSP-001-DEPT-MED-20260825,HOSP-001,DEPT-MED,2026-08-25,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260825-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0428110EBE764F96,IKPI-kpi_001-HOSP-001-DEPT-MED-20260826,HOSP-001,DEPT-MED,2026-08-26,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260826-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0A1DD63A451E4065,IKPI-kpi_001-HOSP-001-DEPT-MED-20260827,HOSP-001,DEPT-MED,2026-08-27,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260827-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FE649ADBDCDE4CBB,IKPI-kpi_001-HOSP-001-DEPT-MED-20260828,HOSP-001,DEPT-MED,2026-08-28,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260828-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6A16E2B5B56D44CC,IKPI-kpi_001-HOSP-001-DEPT-MED-20260829,HOSP-001,DEPT-MED,2026-08-29,kpi_001,Sustained Decrease,Deteriorating,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260829-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B27C286F47244591,IKPI-kpi_001-HOSP-001-DEPT-MED-20260830,HOSP-001,DEPT-MED,2026-08-30,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260830-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-113999CEDE504051,IKPI-kpi_001-HOSP-001-DEPT-MED-20260831,HOSP-001,DEPT-MED,2026-08-31,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260831-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A2DA7E9E820543BE,IKPI-kpi_001-HOSP-001-DEPT-MED-20260901,HOSP-001,DEPT-MED,2026-09-01,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260901-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF2929AFEFF04ECF,IKPI-kpi_001-HOSP-001-DEPT-MED-20260902,HOSP-001,DEPT-MED,2026-09-02,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260902-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E015082227904285,IKPI-kpi_001-HOSP-001-DEPT-MED-20260903,HOSP-001,DEPT-MED,2026-09-03,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260903-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EBADE9355D2A4275,IKPI-kpi_001-HOSP-001-DEPT-MED-20260904,HOSP-001,DEPT-MED,2026-09-04,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260904-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-93D1B03782F44979,IKPI-kpi_001-HOSP-001-DEPT-MED-20260905,HOSP-001,DEPT-MED,2026-09-05,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260905-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F2EC73D6529F4538,IKPI-kpi_001-HOSP-001-DEPT-MED-20260906,HOSP-001,DEPT-MED,2026-09-06,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260906-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C7D529E402C34D3E,IKPI-kpi_001-HOSP-001-DEPT-MED-20260907,HOSP-001,DEPT-MED,2026-09-07,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260907-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0F5F7EE855F5450B,IKPI-kpi_001-HOSP-001-DEPT-MED-20260908,HOSP-001,DEPT-MED,2026-09-08,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260908-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D4F658E193BD4BC0,IKPI-kpi_001-HOSP-001-DEPT-MED-20260909,HOSP-001,DEPT-MED,2026-09-09,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260909-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3FFD1C24CD7E49EB,IKPI-kpi_001-HOSP-001-DEPT-MED-20260910,HOSP-001,DEPT-MED,2026-09-10,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260910-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-63F6D9551B834C80,IKPI-kpi_001-HOSP-001-DEPT-MED-20260911,HOSP-001,DEPT-MED,2026-09-11,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260911-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-67AB9D8D1B434D95,IKPI-kpi_001-HOSP-001-DEPT-MED-20260912,HOSP-001,DEPT-MED,2026-09-12,kpi_001,Sustained Increase,Improving,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260912-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-17B53132A2964D5E,IKPI-kpi_001-HOSP-001-DEPT-MED-20260913,HOSP-001,DEPT-MED,2026-09-13,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260913-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C06DBDFDD84A41F0,IKPI-kpi_001-HOSP-001-DEPT-MED-20260914,HOSP-001,DEPT-MED,2026-09-14,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260914-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D7697237C77A4A0D,IKPI-kpi_001-HOSP-001-DEPT-MED-20260915,HOSP-001,DEPT-MED,2026-09-15,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260915-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-04CAD8FE23AC4D70,IKPI-kpi_001-HOSP-001-DEPT-MED-20260916,HOSP-001,DEPT-MED,2026-09-16,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260916-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A1ED5FE9C9AE4C03,IKPI-kpi_001-HOSP-001-DEPT-MED-20260917,HOSP-001,DEPT-MED,2026-09-17,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260917-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BBA2ABF49D9E4AF0,IKPI-kpi_001-HOSP-001-DEPT-MED-20260918,HOSP-001,DEPT-MED,2026-09-18,kpi_001,Sustained Increase,Improving,Medium,False,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260918-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-292BC86B838847B0,IKPI-kpi_001-HOSP-001-DEPT-MED-20260919,HOSP-001,DEPT-MED,2026-09-19,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260919-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-67F74FF4110E40A1,IKPI-kpi_001-HOSP-001-DEPT-MED-20260920,HOSP-001,DEPT-MED,2026-09-20,kpi_001,Sustained Decrease,Deteriorating,Medium,True,True,TSIG-kpi_001-HOSP-001-DEPT-MED-20260920-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
