summary_id,hospital_id,department_id,reporting_date,department_risk_score,priority_tier,urgency_level,dominant_kpi_id,strongest_associated_kpi_id,strongest_cf_hypothesis,contributing_factor_score,supporting_relationship_count,contradictory_relationship_count,relationship_confidence,provisional_relationship_flag,evidence_pack_id,human_validation_required,engine_run_id,processed_at
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260717,HOSP-001,DEPT-OPC,2026-07-17,62.6685,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260717,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260717,HOSP-001,DEPT-DIAG,2026-07-17,61.5247,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260717,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260717,HOSP-001,DEPT-ED,2026-07-17,62.6637,High,Prompt Review,kpi_001,kpi_002,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260717,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260718,HOSP-001,DEPT-ICU,2026-07-18,69.3844,High,Immediate Review,kpi_002,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260718,HOSP-001,DEPT-SURG,2026-07-18,69.2816,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260718,HOSP-001,DEPT-MED,2026-07-18,64.0497,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260718,HOSP-001,DEPT-ED,2026-07-18,63.6907,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260718,HOSP-001,DEPT-DIAG,2026-07-18,50.5307,Elevated,Prompt Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260718,HOSP-001,DEPT-ADM,2026-07-18,38.8425,Elevated,Review Soon,kpi_001,kpi_002,Plausible Contributing Factor,45.69,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260718,HOSP-001,DEPT-OPC,2026-07-18,38.7084,Elevated,Review Soon,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260718,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260719,HOSP-001,DEPT-SURG,2026-07-19,77.4116,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260719,HOSP-001,DEPT-PEX,2026-07-19,75.0185,Critical,Immediate Review,kpi_002,kpi_001,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260719,HOSP-001,DEPT-ADM,2026-07-19,72.9328,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,45.69,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260719,HOSP-001,DEPT-ICU,2026-07-19,71.1698,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260719,HOSP-001,DEPT-DIAG,2026-07-19,65.8875,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260719,HOSP-001,DEPT-MED,2026-07-19,57.5078,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260719,HOSP-001,DEPT-OPC,2026-07-19,56.8586,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260719,HOSP-001,DEPT-ED,2026-07-19,49.1379,Elevated,Prompt Review,kpi_005,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260719,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260720,HOSP-001,DEPT-ICU,2026-07-20,78.1692,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260720,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260720,HOSP-001,DEPT-ED,2026-07-20,70.1153,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260720,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260720,HOSP-001,DEPT-DIAG,2026-07-20,69.1111,High,Immediate Review,kpi_002,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260720,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260720,HOSP-001,DEPT-OPC,2026-07-20,49.1718,Elevated,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260720,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260721,HOSP-001,DEPT-DIAG,2026-07-21,82.0692,Critical,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260721,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260721,HOSP-001,DEPT-SURG,2026-07-21,75.5294,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260721,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260721,HOSP-001,DEPT-ADM,2026-07-21,70.2514,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,45.69,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260721,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260721,HOSP-001,DEPT-ED,2026-07-21,55.9544,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260721,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260721,HOSP-001,DEPT-OPC,2026-07-21,53.4673,Elevated,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260721,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260722,HOSP-001,DEPT-DIAG,2026-07-22,79.1303,Critical,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260722,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260722,HOSP-001,DEPT-MED,2026-07-22,73.1787,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260722,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260722,HOSP-001,DEPT-SURG,2026-07-22,62.2115,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260722,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260722,HOSP-001,DEPT-ED,2026-07-22,59.8953,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260722,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260722,HOSP-001,DEPT-PEX,2026-07-22,59.4153,High,Immediate Review,kpi_002,kpi_001,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260722,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260722,HOSP-001,DEPT-OPC,2026-07-22,59.126,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260722,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260723,HOSP-001,DEPT-MED,2026-07-23,84.7902,Critical,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260723,HOSP-001,DEPT-ICU,2026-07-23,77.3252,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260723,HOSP-001,DEPT-SURG,2026-07-23,73.5183,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260723,HOSP-001,DEPT-OPC,2026-07-23,71.6645,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260723,HOSP-001,DEPT-DIAG,2026-07-23,62.7463,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260723,HOSP-001,DEPT-ED,2026-07-23,54.8958,Elevated,Prompt Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260723,HOSP-001,DEPT-ADM,2026-07-23,44.1816,Elevated,Review Soon,kpi_006,kpi_001,Plausible Contributing Factor,45.69,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260723,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260724,HOSP-001,DEPT-DIAG,2026-07-24,80.3002,Critical,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260724,HOSP-001,DEPT-ICU,2026-07-24,77.3252,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260724,HOSP-001,DEPT-SURG,2026-07-24,75.2948,Critical,Immediate Review,kpi_002,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260724,HOSP-001,DEPT-MED,2026-07-24,71.6361,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260724,HOSP-001,DEPT-ED,2026-07-24,62.9342,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260724,HOSP-001,DEPT-OPC,2026-07-24,62.1006,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260724,HOSP-001,DEPT-PEX,2026-07-24,51.8178,Elevated,Prompt Review,kpi_002,kpi_001,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260724,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260725,HOSP-001,DEPT-DIAG,2026-07-25,94.4948,Critical,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260725,HOSP-001,DEPT-ICU,2026-07-25,93.0871,Critical,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260725,HOSP-001,DEPT-SURG,2026-07-25,69.2711,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260725,HOSP-001,DEPT-MED,2026-07-25,65.2177,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260725,HOSP-001,DEPT-ED,2026-07-25,56.395,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260725,HOSP-001,DEPT-OPC,2026-07-25,40.9618,Elevated,Review Soon,kpi_001,kpi_002,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260725,HOSP-001,DEPT-PEX,2026-07-25,38.4343,Elevated,Review Soon,kpi_001,kpi_002,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260725,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260726,HOSP-001,DEPT-DIAG,2026-07-26,80.9871,Critical,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260726,HOSP-001,DEPT-ICU,2026-07-26,74.7711,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260726,HOSP-001,DEPT-ADM,2026-07-26,69.3814,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,45.69,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260726,HOSP-001,DEPT-MED,2026-07-26,64.8431,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260726,HOSP-001,DEPT-ED,2026-07-26,62.7859,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260726,HOSP-001,DEPT-SURG,2026-07-26,59.7036,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260726,HOSP-001,DEPT-OPC,2026-07-26,59.1778,High,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260726,HOSP-001,DEPT-PEX,2026-07-26,40.1981,Elevated,Review Soon,kpi_006,kpi_001,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260726,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260727,HOSP-001,DEPT-MED,2026-07-27,79.4227,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260727,HOSP-001,DEPT-DIAG,2026-07-27,69.6922,High,Immediate Review,kpi_002,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260727,HOSP-001,DEPT-PEX,2026-07-27,67.6176,High,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260727,HOSP-001,DEPT-SURG,2026-07-27,60.7169,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260727,HOSP-001,DEPT-ED,2026-07-27,59.3119,High,Prompt Review,kpi_001,kpi_002,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260727,HOSP-001,DEPT-OPC,2026-07-27,54.1235,Elevated,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260727,HOSP-001,DEPT-ADM,2026-07-27,40.9043,Elevated,Review Soon,kpi_006,kpi_001,Plausible Contributing Factor,45.69,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ADM-20260727,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-MED-20260728,HOSP-001,DEPT-MED,2026-07-28,89.7568,Critical,Immediate Review,kpi_001,kpi_002,Plausible Contributing Factor,44.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-MED-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260728,HOSP-001,DEPT-ICU,2026-07-28,71.1698,High,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260728,HOSP-001,DEPT-DIAG,2026-07-28,58.001,High,Immediate Review,kpi_006,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ED-20260728,HOSP-001,DEPT-ED,2026-07-28,54.4844,Elevated,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,46.51,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ED-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260728,HOSP-001,DEPT-OPC,2026-07-28,53.4732,Elevated,Immediate Review,kpi_005,kpi_001,Plausible Contributing Factor,48.11,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-OPC-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260728,HOSP-001,DEPT-PEX,2026-07-28,48.2425,Elevated,Prompt Review,kpi_002,kpi_001,Plausible Contributing Factor,46.85,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-PEX-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260728,HOSP-001,DEPT-SURG,2026-07-28,37.5048,Elevated,Review Soon,kpi_006,kpi_001,Plausible Contributing Factor,47.15,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-SURG-20260728,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260729,HOSP-001,DEPT-DIAG,2026-07-29,80.6391,Critical,Immediate Review,kpi_004,kpi_001,Plausible Contributing Factor,44.3,4,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-DIAG-20260729,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
SUM-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260729,HOSP-001,DEPT-ICU,2026-07-29,75.5376,Critical,Immediate Review,kpi_003,kpi_001,Plausible Contributing Factor,46.72,1,15,High,False,EVID-RELCF-20260728043649-HOSP-001-DEPT-ICU-20260729,True,RELCF-20260728043649,2026-07-28T04:37:40.621536
