exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id,_source_domain,integration_exclusion_id,source_exclusion_id,exclusion_origin,integration_run_id
EXC-0AFD0262,kpi_004,HOSP-001,DEPT-ICU,2026-12-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5F51ADE2,EXC-0AFD0262,source_engine,SIX-KPI-8EC2F4190438
EXC-39E407FA,kpi_004,HOSP-001,DEPT-MED,2026-01-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-70EC87BE,EXC-39E407FA,source_engine,SIX-KPI-8EC2F4190438
EXC-9AB8F779,kpi_004,HOSP-001,DEPT-MED,2026-01-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-86DB82F5,EXC-9AB8F779,source_engine,SIX-KPI-8EC2F4190438
EXC-99FD978A,kpi_004,HOSP-001,DEPT-MED,2026-01-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-98AEBEFD,EXC-99FD978A,source_engine,SIX-KPI-8EC2F4190438
EXC-F307AF1D,kpi_004,HOSP-001,DEPT-MED,2026-01-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A312E07B,EXC-F307AF1D,source_engine,SIX-KPI-8EC2F4190438
EXC-8CD4B3E2,kpi_004,HOSP-001,DEPT-MED,2026-01-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-77046EE7,EXC-8CD4B3E2,source_engine,SIX-KPI-8EC2F4190438
EXC-028B0432,kpi_004,HOSP-001,DEPT-MED,2026-01-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7D63FFA7,EXC-028B0432,source_engine,SIX-KPI-8EC2F4190438
EXC-F0AEDA40,kpi_004,HOSP-001,DEPT-MED,2026-01-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-55670794,EXC-F0AEDA40,source_engine,SIX-KPI-8EC2F4190438
EXC-902B78E6,kpi_004,HOSP-001,DEPT-MED,2026-01-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-18B42F7E,EXC-902B78E6,source_engine,SIX-KPI-8EC2F4190438
EXC-8B4F3B71,kpi_004,HOSP-001,DEPT-MED,2026-01-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4AF58C04,EXC-8B4F3B71,source_engine,SIX-KPI-8EC2F4190438
EXC-4CC8DDC0,kpi_004,HOSP-001,DEPT-MED,2026-01-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-370F8580,EXC-4CC8DDC0,source_engine,SIX-KPI-8EC2F4190438
EXC-8B6E85C5,kpi_004,HOSP-001,DEPT-MED,2026-01-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-88923A0F,EXC-8B6E85C5,source_engine,SIX-KPI-8EC2F4190438
EXC-3DF2B634,kpi_004,HOSP-001,DEPT-MED,2026-01-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1A6ED34A,EXC-3DF2B634,source_engine,SIX-KPI-8EC2F4190438
EXC-2024C2FC,kpi_004,HOSP-001,DEPT-MED,2026-01-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-76532633,EXC-2024C2FC,source_engine,SIX-KPI-8EC2F4190438
EXC-9C47CB31,kpi_004,HOSP-001,DEPT-MED,2026-01-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-95E938FD,EXC-9C47CB31,source_engine,SIX-KPI-8EC2F4190438
EXC-F8BDD07F,kpi_004,HOSP-001,DEPT-MED,2026-01-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2A520AD1,EXC-F8BDD07F,source_engine,SIX-KPI-8EC2F4190438
EXC-FBA656FC,kpi_004,HOSP-001,DEPT-MED,2026-01-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EE762FC5,EXC-FBA656FC,source_engine,SIX-KPI-8EC2F4190438
EXC-899AA8BC,kpi_004,HOSP-001,DEPT-MED,2026-01-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-302E65BB,EXC-899AA8BC,source_engine,SIX-KPI-8EC2F4190438
EXC-EFE39521,kpi_004,HOSP-001,DEPT-MED,2026-01-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4C6F8E99,EXC-EFE39521,source_engine,SIX-KPI-8EC2F4190438
EXC-D2F013A7,kpi_004,HOSP-001,DEPT-MED,2026-01-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C7E7D0F0,EXC-D2F013A7,source_engine,SIX-KPI-8EC2F4190438
EXC-75D76CE1,kpi_004,HOSP-001,DEPT-MED,2026-01-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5AC04A3C,EXC-75D76CE1,source_engine,SIX-KPI-8EC2F4190438
EXC-CC074551,kpi_004,HOSP-001,DEPT-MED,2026-01-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-16550331,EXC-CC074551,source_engine,SIX-KPI-8EC2F4190438
EXC-2247E715,kpi_004,HOSP-001,DEPT-MED,2026-01-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-34806554,EXC-2247E715,source_engine,SIX-KPI-8EC2F4190438
EXC-D22FA878,kpi_004,HOSP-001,DEPT-MED,2026-01-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-03656C6C,EXC-D22FA878,source_engine,SIX-KPI-8EC2F4190438
EXC-802A0ED4,kpi_004,HOSP-001,DEPT-MED,2026-01-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-01672A2C,EXC-802A0ED4,source_engine,SIX-KPI-8EC2F4190438
EXC-8BF94AD2,kpi_004,HOSP-001,DEPT-MED,2026-01-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-20CBF5A3,EXC-8BF94AD2,source_engine,SIX-KPI-8EC2F4190438
EXC-C9148FEF,kpi_004,HOSP-001,DEPT-MED,2026-01-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D2932C9E,EXC-C9148FEF,source_engine,SIX-KPI-8EC2F4190438
EXC-09C11BF9,kpi_004,HOSP-001,DEPT-MED,2026-01-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F3E57DE8,EXC-09C11BF9,source_engine,SIX-KPI-8EC2F4190438
EXC-D2C6FFA9,kpi_004,HOSP-001,DEPT-MED,2026-01-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-54C32E7A,EXC-D2C6FFA9,source_engine,SIX-KPI-8EC2F4190438
EXC-E3C24C8D,kpi_004,HOSP-001,DEPT-MED,2026-01-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B5A2687B,EXC-E3C24C8D,source_engine,SIX-KPI-8EC2F4190438
EXC-DD7654FF,kpi_004,HOSP-001,DEPT-MED,2026-01-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-710CC147,EXC-DD7654FF,source_engine,SIX-KPI-8EC2F4190438
EXC-442A2B82,kpi_004,HOSP-001,DEPT-MED,2026-01-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B84A2BEC,EXC-442A2B82,source_engine,SIX-KPI-8EC2F4190438
EXC-46669E0E,kpi_004,HOSP-001,DEPT-MED,2026-02-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-767945E0,EXC-46669E0E,source_engine,SIX-KPI-8EC2F4190438
EXC-A318753E,kpi_004,HOSP-001,DEPT-MED,2026-02-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-588C6E78,EXC-A318753E,source_engine,SIX-KPI-8EC2F4190438
EXC-48285BF5,kpi_004,HOSP-001,DEPT-MED,2026-02-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2C43D945,EXC-48285BF5,source_engine,SIX-KPI-8EC2F4190438
EXC-F361C9F6,kpi_004,HOSP-001,DEPT-MED,2026-02-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BA553E04,EXC-F361C9F6,source_engine,SIX-KPI-8EC2F4190438
EXC-F74F7523,kpi_004,HOSP-001,DEPT-MED,2026-02-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-51C38326,EXC-F74F7523,source_engine,SIX-KPI-8EC2F4190438
EXC-CDD23FF4,kpi_004,HOSP-001,DEPT-MED,2026-02-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C659AB8D,EXC-CDD23FF4,source_engine,SIX-KPI-8EC2F4190438
EXC-106BEA0F,kpi_004,HOSP-001,DEPT-MED,2026-02-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-FF12AF82,EXC-106BEA0F,source_engine,SIX-KPI-8EC2F4190438
EXC-7E06CF15,kpi_004,HOSP-001,DEPT-MED,2026-02-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-732B20E6,EXC-7E06CF15,source_engine,SIX-KPI-8EC2F4190438
EXC-63FA50BC,kpi_004,HOSP-001,DEPT-MED,2026-02-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0C189DB9,EXC-63FA50BC,source_engine,SIX-KPI-8EC2F4190438
EXC-46E25B5C,kpi_004,HOSP-001,DEPT-MED,2026-02-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BAFEA3C1,EXC-46E25B5C,source_engine,SIX-KPI-8EC2F4190438
EXC-C2C0C864,kpi_004,HOSP-001,DEPT-MED,2026-02-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-ECC8C95D,EXC-C2C0C864,source_engine,SIX-KPI-8EC2F4190438
EXC-9B4944F4,kpi_004,HOSP-001,DEPT-MED,2026-02-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4063B2D2,EXC-9B4944F4,source_engine,SIX-KPI-8EC2F4190438
EXC-6AA801F6,kpi_004,HOSP-001,DEPT-MED,2026-02-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2704FA08,EXC-6AA801F6,source_engine,SIX-KPI-8EC2F4190438
EXC-39098A7A,kpi_004,HOSP-001,DEPT-MED,2026-02-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EC5E4483,EXC-39098A7A,source_engine,SIX-KPI-8EC2F4190438
EXC-4618A53D,kpi_004,HOSP-001,DEPT-MED,2026-02-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-26D126E4,EXC-4618A53D,source_engine,SIX-KPI-8EC2F4190438
EXC-85F38F25,kpi_004,HOSP-001,DEPT-MED,2026-02-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C3578093,EXC-85F38F25,source_engine,SIX-KPI-8EC2F4190438
EXC-015927B9,kpi_004,HOSP-001,DEPT-MED,2026-02-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-06705DAF,EXC-015927B9,source_engine,SIX-KPI-8EC2F4190438
EXC-80A04A45,kpi_004,HOSP-001,DEPT-MED,2026-02-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2687407D,EXC-80A04A45,source_engine,SIX-KPI-8EC2F4190438
EXC-ADA013DC,kpi_004,HOSP-001,DEPT-MED,2026-02-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0806090F,EXC-ADA013DC,source_engine,SIX-KPI-8EC2F4190438
EXC-9DD38110,kpi_004,HOSP-001,DEPT-MED,2026-02-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-25C95FAC,EXC-9DD38110,source_engine,SIX-KPI-8EC2F4190438
EXC-2DC32FBE,kpi_004,HOSP-001,DEPT-MED,2026-02-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-FA0DDA19,EXC-2DC32FBE,source_engine,SIX-KPI-8EC2F4190438
EXC-AF262B26,kpi_004,HOSP-001,DEPT-MED,2026-02-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-95396BDD,EXC-AF262B26,source_engine,SIX-KPI-8EC2F4190438
EXC-D4C1FA3B,kpi_004,HOSP-001,DEPT-MED,2026-02-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EEEC6606,EXC-D4C1FA3B,source_engine,SIX-KPI-8EC2F4190438
EXC-FF14120B,kpi_004,HOSP-001,DEPT-MED,2026-02-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-81B81A9F,EXC-FF14120B,source_engine,SIX-KPI-8EC2F4190438
EXC-6D83AA94,kpi_004,HOSP-001,DEPT-MED,2026-02-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C7C51AE7,EXC-6D83AA94,source_engine,SIX-KPI-8EC2F4190438
EXC-6E90B70D,kpi_004,HOSP-001,DEPT-MED,2026-02-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BD7D2F44,EXC-6E90B70D,source_engine,SIX-KPI-8EC2F4190438
EXC-3D854AB5,kpi_004,HOSP-001,DEPT-MED,2026-02-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-21E685CC,EXC-3D854AB5,source_engine,SIX-KPI-8EC2F4190438
EXC-83BF6C2A,kpi_004,HOSP-001,DEPT-MED,2026-02-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-ACC01764,EXC-83BF6C2A,source_engine,SIX-KPI-8EC2F4190438
EXC-DD2FDEF9,kpi_004,HOSP-001,DEPT-MED,2026-03-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-44EE3F9D,EXC-DD2FDEF9,source_engine,SIX-KPI-8EC2F4190438
EXC-E8F1700B,kpi_004,HOSP-001,DEPT-MED,2026-03-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-76C20BDA,EXC-E8F1700B,source_engine,SIX-KPI-8EC2F4190438
EXC-555A3FD9,kpi_004,HOSP-001,DEPT-MED,2026-03-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D071D0FC,EXC-555A3FD9,source_engine,SIX-KPI-8EC2F4190438
EXC-D860BEB5,kpi_004,HOSP-001,DEPT-MED,2026-03-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9E76B3F4,EXC-D860BEB5,source_engine,SIX-KPI-8EC2F4190438
EXC-6B85E06C,kpi_004,HOSP-001,DEPT-MED,2026-03-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-AB0DA52F,EXC-6B85E06C,source_engine,SIX-KPI-8EC2F4190438
EXC-A962C301,kpi_004,HOSP-001,DEPT-MED,2026-03-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C9A679B5,EXC-A962C301,source_engine,SIX-KPI-8EC2F4190438
EXC-0F380768,kpi_004,HOSP-001,DEPT-MED,2026-03-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-466B78AF,EXC-0F380768,source_engine,SIX-KPI-8EC2F4190438
EXC-A4B06D47,kpi_004,HOSP-001,DEPT-MED,2026-03-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9113FFF8,EXC-A4B06D47,source_engine,SIX-KPI-8EC2F4190438
EXC-80E60052,kpi_004,HOSP-001,DEPT-MED,2026-03-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0CDE04E9,EXC-80E60052,source_engine,SIX-KPI-8EC2F4190438
EXC-F117C7FE,kpi_004,HOSP-001,DEPT-MED,2026-03-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-13E312E1,EXC-F117C7FE,source_engine,SIX-KPI-8EC2F4190438
EXC-23546AA5,kpi_004,HOSP-001,DEPT-MED,2026-03-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0E7B89F0,EXC-23546AA5,source_engine,SIX-KPI-8EC2F4190438
EXC-7C2A37A5,kpi_004,HOSP-001,DEPT-MED,2026-03-12,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F9FC8E20,EXC-7C2A37A5,source_engine,SIX-KPI-8EC2F4190438
EXC-1B08344B,kpi_004,HOSP-001,DEPT-MED,2026-03-13,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-65606E2E,EXC-1B08344B,source_engine,SIX-KPI-8EC2F4190438
EXC-B2E4A96E,kpi_004,HOSP-001,DEPT-MED,2026-03-14,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-21DAC80E,EXC-B2E4A96E,source_engine,SIX-KPI-8EC2F4190438
EXC-F29D3249,kpi_004,HOSP-001,DEPT-MED,2026-03-15,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-482C4B53,EXC-F29D3249,source_engine,SIX-KPI-8EC2F4190438
EXC-8E349D95,kpi_004,HOSP-001,DEPT-MED,2026-03-16,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-26EB1308,EXC-8E349D95,source_engine,SIX-KPI-8EC2F4190438
EXC-042A7544,kpi_004,HOSP-001,DEPT-MED,2026-03-17,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-AD902C18,EXC-042A7544,source_engine,SIX-KPI-8EC2F4190438
EXC-0A3266FD,kpi_004,HOSP-001,DEPT-MED,2026-03-18,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4BAFB668,EXC-0A3266FD,source_engine,SIX-KPI-8EC2F4190438
EXC-BDBD8B5B,kpi_004,HOSP-001,DEPT-MED,2026-03-19,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EF8F8A4A,EXC-BDBD8B5B,source_engine,SIX-KPI-8EC2F4190438
EXC-8065B3B5,kpi_004,HOSP-001,DEPT-MED,2026-03-20,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-6C69AD55,EXC-8065B3B5,source_engine,SIX-KPI-8EC2F4190438
EXC-D5461DD1,kpi_004,HOSP-001,DEPT-MED,2026-03-21,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F59A4630,EXC-D5461DD1,source_engine,SIX-KPI-8EC2F4190438
EXC-16B9D35E,kpi_004,HOSP-001,DEPT-MED,2026-03-22,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D5FA9277,EXC-16B9D35E,source_engine,SIX-KPI-8EC2F4190438
EXC-B7EAE255,kpi_004,HOSP-001,DEPT-MED,2026-03-23,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3F7BEF21,EXC-B7EAE255,source_engine,SIX-KPI-8EC2F4190438
EXC-E1769572,kpi_004,HOSP-001,DEPT-MED,2026-03-24,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-043FB754,EXC-E1769572,source_engine,SIX-KPI-8EC2F4190438
EXC-DDEE26BA,kpi_004,HOSP-001,DEPT-MED,2026-03-25,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-AA6C372E,EXC-DDEE26BA,source_engine,SIX-KPI-8EC2F4190438
EXC-E3EBA585,kpi_004,HOSP-001,DEPT-MED,2026-03-26,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-30C4FA20,EXC-E3EBA585,source_engine,SIX-KPI-8EC2F4190438
EXC-6E7A3FCC,kpi_004,HOSP-001,DEPT-MED,2026-03-27,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4C4D9F7D,EXC-6E7A3FCC,source_engine,SIX-KPI-8EC2F4190438
EXC-A7E22999,kpi_004,HOSP-001,DEPT-MED,2026-03-28,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-16D031BD,EXC-A7E22999,source_engine,SIX-KPI-8EC2F4190438
EXC-2C8907C2,kpi_004,HOSP-001,DEPT-MED,2026-03-29,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B4E75270,EXC-2C8907C2,source_engine,SIX-KPI-8EC2F4190438
EXC-172C32AC,kpi_004,HOSP-001,DEPT-MED,2026-03-30,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-59187DA9,EXC-172C32AC,source_engine,SIX-KPI-8EC2F4190438
EXC-1FCDEB58,kpi_004,HOSP-001,DEPT-MED,2026-03-31,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B5753C00,EXC-1FCDEB58,source_engine,SIX-KPI-8EC2F4190438
EXC-50E35162,kpi_004,HOSP-001,DEPT-MED,2026-04-01,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-800B5FD1,EXC-50E35162,source_engine,SIX-KPI-8EC2F4190438
EXC-2A30A90E,kpi_004,HOSP-001,DEPT-MED,2026-04-02,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2E58C4A8,EXC-2A30A90E,source_engine,SIX-KPI-8EC2F4190438
EXC-052306F7,kpi_004,HOSP-001,DEPT-MED,2026-04-03,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CB78D206,EXC-052306F7,source_engine,SIX-KPI-8EC2F4190438
EXC-D597AB00,kpi_004,HOSP-001,DEPT-MED,2026-04-04,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-71C0D00B,EXC-D597AB00,source_engine,SIX-KPI-8EC2F4190438
EXC-622DCDEC,kpi_004,HOSP-001,DEPT-MED,2026-04-05,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-507665CE,EXC-622DCDEC,source_engine,SIX-KPI-8EC2F4190438
EXC-1B34236B,kpi_004,HOSP-001,DEPT-MED,2026-04-06,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7F8EA97A,EXC-1B34236B,source_engine,SIX-KPI-8EC2F4190438
EXC-862E26DA,kpi_004,HOSP-001,DEPT-MED,2026-04-07,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-12A48457,EXC-862E26DA,source_engine,SIX-KPI-8EC2F4190438
EXC-387551D4,kpi_004,HOSP-001,DEPT-MED,2026-04-08,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BE61A01E,EXC-387551D4,source_engine,SIX-KPI-8EC2F4190438
EXC-42EC2463,kpi_004,HOSP-001,DEPT-MED,2026-04-09,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4F3EE10E,EXC-42EC2463,source_engine,SIX-KPI-8EC2F4190438
EXC-C63FA141,kpi_004,HOSP-001,DEPT-MED,2026-04-10,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-FE44599C,EXC-C63FA141,source_engine,SIX-KPI-8EC2F4190438
EXC-C4022823,kpi_004,HOSP-001,DEPT-MED,2026-04-11,ELIGIBILITY,Waiting time unavailable: Insufficient Data,,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1632D456,EXC-C4022823,source_engine,SIX-KPI-8EC2F4190438
