analytical_record_id,kpi_id,evidence_type,source_dataset,source_field,source_value,evidence_role,source_record_id,calculation_run_id
AKPI-kpi_005-HOSP-001-DEPT-MED-20260713,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260713,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260713,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260713,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260713,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260713,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,5.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260713,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260713,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260713,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260713,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260713,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260714,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260714,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260714,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260714,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260714,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260714,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260714,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260714,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260714,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260714,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260714,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260715,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260715,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260715,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260715,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260715,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260715,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260715,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260715,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260715,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260715,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260715,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260716,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260716,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260716,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260716,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260716,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260716,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,10.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260716,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260716,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,4.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260716,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260716,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260716,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260717,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260717,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260717,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260717,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260717,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260717,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,15.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260717,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260717,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,5.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260717,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260717,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260717,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260718,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260718,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260718,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260718,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260718,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260718,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,10.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260718,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260718,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260718,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260718,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260718,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260719,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260719,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260719,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260719,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260719,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260719,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260719,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260719,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260719,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260719,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260719,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260720,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260720,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260720,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260720,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260720,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260720,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260720,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260720,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260720,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260720,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260720,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260721,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260721,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260721,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260721,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260721,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260721,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260721,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260721,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260721,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260721,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260721,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260722,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260722,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260722,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260722,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260722,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260722,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260722,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260722,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260722,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260722,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260722,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260723,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260723,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260723,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260723,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260723,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260723,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,6.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260723,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260723,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260723,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260723,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260723,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260724,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260724,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260724,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260724,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260724,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260724,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,6.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260724,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260724,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260724,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260724,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260724,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260725,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260725,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260725,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260725,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260725,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260725,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,8.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260725,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260725,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260725,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260725,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260725,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260726,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260726,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260726,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260726,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260726,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260726,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,6.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260726,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260726,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260726,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260726,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260726,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260727,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260727,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260727,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260727,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260727,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260727,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260727,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260727,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260727,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260727,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260727,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260728,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260728,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260728,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260728,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260728,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260728,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,6.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260728,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260728,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-MED-20260728,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260728,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260728,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260729,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-MED-20260729,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260729,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-MED-20260729,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-MED-20260729,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-MED-20260729,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,5.0,weighted_score_numerator,OPD-HOSP-001-DEPT-MED-20260729,PEX-KPI-DCF120177644
