reporting_date,hospital_id,department_id,department_risk_score_normalized,department_priority_tier,urgency_level,rank_within_hospital,dominant_kpi_id,dominant_kpi_name,dominant_driver_reason,secondary_driver_1,secondary_driver_2,assessable_kpi_count,provisional_risk_flag,confidence_level,evidence_pack_id,engine_run_id,processed_at
2026-08-10,HOSP-001,DEPT-SURG,13.487,Stable,Routine Monitoring,5,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-AB51C6559D1F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-10,HOSP-001,DEPT-ADM,9.981,Stable,Routine Monitoring,6,kpi_001,Staffing Level,watch=Low,kpi_002,kpi_006,3,False,High,DEP-EP-93E412E76284,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-10,HOSP-001,DEPT-ED,9.0017,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low,kpi_002,kpi_006,5,False,Moderate,DEP-EP-A306CF920B37,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-10,HOSP-001,DEPT-PEX,7.5975,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Informational,kpi_002,,2,False,High,DEP-EP-62C920751542,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-PEX,51.5199,Elevated,Prompt Review,1,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-7B072CAEB6F8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-ICU,21.1135,Monitor,Prompt Review,2,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-A958077EFEC2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-DIAG,21.8399,Monitor,Routine Monitoring,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-A368438EB77B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-SURG,14.6043,Stable,Routine Monitoring,4,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_003,kpi_001,4,False,Moderate,DEP-EP-5B6004E4630F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-OPC,9.3592,Stable,Routine Monitoring,5,kpi_006,Patient Satisfaction Score,watch=Low,kpi_001,kpi_002,5,False,Moderate,DEP-EP-FE94E0279C8E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-MED,9.1416,Stable,Routine Monitoring,6,kpi_003,Bed Occupancy Rate,No current adverse indicators,kpi_006,kpi_001,4,True,Moderate,DEP-EP-D8BA4CD892BA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-ED,8.6442,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low,kpi_006,kpi_002,5,False,Moderate,DEP-EP-437441C66D87,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-11,HOSP-001,DEPT-ADM,6.7036,Stable,Routine Monitoring,8,kpi_001,Staffing Level,No current adverse indicators,kpi_002,kpi_006,3,False,High,DEP-EP-865F5B3C2824,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-PEX,60.3329,High,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,,2,False,High,DEP-EP-3A04FF184F9F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-ADM,55.8638,High,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,3,False,High,DEP-EP-1F781D05F0F3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-SURG,36.3934,Elevated,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-29432B5AAAEF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-ICU,15.8586,Monitor,Prompt Review,4,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_003,kpi_006,4,False,Moderate,DEP-EP-43FA63BB7600,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-DIAG,32.9224,Monitor,Review Soon,5,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,5,True,Moderate,DEP-EP-BFCFC7CB7DE1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-OPC,23.1767,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_004,3,False,High,DEP-EP-40EB02A6C9B4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-MED,12.2632,Stable,Routine Monitoring,7,kpi_003,Bed Occupancy Rate,watch=Low,kpi_001,kpi_006,4,True,Moderate,DEP-EP-200675C1E438,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-12,HOSP-001,DEPT-ED,8.6442,Stable,Routine Monitoring,8,kpi_006,Patient Satisfaction Score,watch=Low,kpi_001,kpi_002,5,False,Moderate,DEP-EP-0A071628D8E8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-PEX,59.1173,High,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_002,3,False,High,DEP-EP-BAFB3120DD31,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-ICU,55.6337,High,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_003,4,False,Moderate,DEP-EP-143CE2CCE5E9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-DIAG,53.6093,Elevated,Immediate Review,3,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,5,False,Moderate,DEP-EP-00F8A6851694,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-OPC,21.4305,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-2C459008C3A6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-SURG,20.5728,Monitor,Routine Monitoring,5,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-A936427CB168,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-ADM,11.1728,Stable,Routine Monitoring,6,kpi_001,Staffing Level,watch=Low,kpi_002,kpi_006,3,False,High,DEP-EP-31604C25E4C1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-MED,9.1416,Stable,Routine Monitoring,7,kpi_003,Bed Occupancy Rate,No current adverse indicators,kpi_006,kpi_001,4,True,Moderate,DEP-EP-F7852DFA7523,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-13,HOSP-001,DEPT-ED,5.7126,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,No current adverse indicators,kpi_005,kpi_001,4,False,Moderate,DEP-EP-CC7A6EA04A62,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-ADM,57.0556,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_006,3,False,High,DEP-EP-C3620C382232,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-SURG,54.2639,Elevated,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_003,kpi_001,4,False,Moderate,DEP-EP-C52397699C4B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-ICU,15.4117,Monitor,Prompt Review,3,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_003,kpi_001,4,False,Moderate,DEP-EP-1DF0F64F280C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-DIAG,29.9266,Monitor,Review Soon,4,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-63427666B745,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-PEX,22.7447,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-4D35FCB348EC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-OPC,21.4305,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-267FB6DFD308,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-MED,12.7102,Stable,Routine Monitoring,7,kpi_003,Bed Occupancy Rate,watch=Low,kpi_001,kpi_002,4,True,Moderate,DEP-EP-D4ECE32B9CC3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-14,HOSP-001,DEPT-ED,9.0017,Stable,Routine Monitoring,8,kpi_006,Patient Satisfaction Score,watch=Low,kpi_002,kpi_004,5,False,Moderate,DEP-EP-0C6B95AA441D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-OPC,76.4382,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-CFEADDB1D96D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-SURG,54.538,Elevated,Prompt Review,2,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-E9A203E72702,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-PEX,50.6022,Elevated,Prompt Review,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-05AEBC07621A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-DIAG,36.8502,Elevated,Review Soon,4,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_006,5,False,Moderate,DEP-EP-2FBDE6C00B8F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-ICU,34.1298,Monitor,Prompt Review,5,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-B501BD7CD51B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-MED,12.7102,Stable,Routine Monitoring,6,kpi_003,Bed Occupancy Rate,watch=Low,kpi_001,kpi_002,4,True,Moderate,DEP-EP-07FBB22FAAB0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-ADM,9.981,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low,kpi_006,kpi_002,3,False,High,DEP-EP-254566344C77,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-15,HOSP-001,DEPT-ED,9.0017,Stable,Routine Monitoring,8,kpi_006,Patient Satisfaction Score,watch=Low,kpi_002,kpi_004,5,False,Moderate,DEP-EP-BEEDCCC05298,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-PEX,59.3766,High,Prompt Review,1,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-992B07EFD608,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-ICU,34.5119,Monitor,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,True,Moderate,DEP-EP-D76A21B2F758,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-OPC,21.4824,Monitor,Routine Monitoring,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-EE750B7BF54F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-SURG,20.1907,Monitor,Routine Monitoring,4,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-3E05BC4AAC29,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-DIAG,12.3148,Stable,Routine Monitoring,5,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_004,kpi_006,5,False,Moderate,DEP-EP-41E7C870A142,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-ADM,10.5769,Stable,Routine Monitoring,6,kpi_001,Staffing Level,watch=Low,kpi_006,kpi_002,3,False,High,DEP-EP-6362BA9558F6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-MED,9.9259,Stable,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Low,kpi_003,kpi_001,4,False,Moderate,DEP-EP-9EECA15A1CBC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-16,HOSP-001,DEPT-ED,6.7036,Stable,Routine Monitoring,8,kpi_001,Staffing Level,No current adverse indicators,kpi_002,kpi_004,3,False,High,DEP-EP-FDEF8217D9F2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-DIAG,43.4086,Elevated,Immediate Review,1,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_006,5,True,Moderate,DEP-EP-185CD9A5C4AE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-PEX,52.0919,Elevated,Prompt Review,2,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-35B04DCDD562,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-MED,37.7282,Elevated,Review Soon,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_003,kpi_006,4,False,Moderate,DEP-EP-8BC17E31C834,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-ICU,34.5119,Monitor,Prompt Review,4,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,True,Moderate,DEP-EP-7E851960353E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-OPC,23.7726,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_004,3,False,High,DEP-EP-77D3E3EB7A0B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-SURG,20.1907,Monitor,Routine Monitoring,6,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-74197D135989,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-ADM,9.981,Stable,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Low,kpi_001,kpi_002,3,False,High,DEP-EP-3E6C1E35355C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-17,HOSP-001,DEPT-ED,9.981,Stable,Routine Monitoring,8,kpi_002,Staff Absenteeism Rate,watch=Low,kpi_001,kpi_004,3,False,High,DEP-EP-E9BEA4AFA747,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-ICU,64.6411,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_003,4,False,Moderate,DEP-EP-6C61D0C78104,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-OPC,56.3414,High,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,5,False,Moderate,DEP-EP-29C5445F26CF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-ED,52.2626,Elevated,Immediate Review,3,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_004,5,False,Moderate,DEP-EP-B3A6DC8BD048,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-MED,42.6197,Elevated,Review Soon,4,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_003,4,False,Moderate,DEP-EP-36D577BC33DB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-PEX,20.9571,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-DF665AE54DBB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-DIAG,12.6723,Stable,Routine Monitoring,6,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_006,kpi_004,5,False,Moderate,DEP-EP-85A0F39E3A2A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-SURG,12.1024,Stable,Routine Monitoring,7,kpi_003,Bed Occupancy Rate,watch=Low,kpi_002,kpi_001,3,True,Moderate,DEP-EP-8D58E86A9993,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-18,HOSP-001,DEPT-ADM,6.7036,Stable,Routine Monitoring,8,kpi_001,Staffing Level,No current adverse indicators,kpi_002,kpi_006,3,False,High,DEP-EP-6D5BE82D1DD8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-DIAG,37.0549,Elevated,Review Soon,1,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_004,3,False,High,DEP-EP-3852BA9FFAE1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-ICU,16.2407,Monitor,Prompt Review,2,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_003,kpi_006,4,False,Moderate,DEP-EP-C67234E89836,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-SURG,33.8848,Monitor,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-1D00DE67074E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-OPC,21.4824,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_004,5,False,Moderate,DEP-EP-47A1F2E803B9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-PEX,19.4912,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-94BF6F0EADC4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-MED,12.7102,Stable,Routine Monitoring,6,kpi_003,Bed Occupancy Rate,watch=Low,kpi_006,kpi_001,4,True,Moderate,DEP-EP-FF524ECDFC85,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-ADM,6.7036,Stable,Routine Monitoring,7,kpi_001,Staffing Level,No current adverse indicators,kpi_002,,2,False,High,DEP-EP-FC01AE19B9CB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-19,HOSP-001,DEPT-ED,5.9108,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,No current adverse indicators,kpi_006,kpi_005,5,False,Moderate,DEP-EP-105E71640A23,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-ICU,39.7036,Elevated,Prompt Review,1,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_003,kpi_006,4,False,Moderate,DEP-EP-FD60FE8DA8B9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-SURG,39.2444,Elevated,Review Soon,2,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-3166F719CEB9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-DIAG,38.1969,Elevated,Review Soon,3,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,5,False,Moderate,DEP-EP-19A637651938,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-OPC,21.073,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_004,5,False,Moderate,DEP-EP-41211AC11C8B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-PEX,20.0871,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-EDE872273E61,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-MED,10.0354,Stable,Routine Monitoring,6,kpi_003,Bed Occupancy Rate,No current adverse indicators,kpi_006,kpi_002,4,True,Moderate,DEP-EP-2D8C97B9E412,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-ADM,6.7036,Stable,Routine Monitoring,7,kpi_001,Staffing Level,No current adverse indicators,kpi_002,kpi_006,3,False,High,DEP-EP-D539A296784D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-20,HOSP-001,DEPT-ED,6.3202,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low,kpi_002,kpi_004,5,False,Moderate,DEP-EP-81DA9DC144C6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-ICU,36.7182,Elevated,Prompt Review,1,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,True,Moderate,DEP-EP-2E5EE38704AA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-ADM,37.8384,Elevated,Review Soon,2,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,3,False,High,DEP-EP-B5FB05AD5838,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-SURG,35.9204,Elevated,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,True,Moderate,DEP-EP-6247674619C9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-MED,34.5518,Monitor,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_001,4,True,Moderate,DEP-EP-76E492683607,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-OPC,20.7673,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_004,5,False,Moderate,DEP-EP-BE02CE8AC0E8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-DIAG,8.7893,Stable,Routine Monitoring,6,kpi_004,Average Patient Waiting Time,watch=Low,kpi_001,kpi_002,3,False,High,DEP-EP-8AAFBA0572B0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-PEX,8.3424,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Informational,kpi_002,kpi_006,3,False,High,DEP-EP-EE8083D1B786,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-21,HOSP-001,DEPT-ED,5.9626,Stable,Routine Monitoring,8,kpi_002,Staff Absenteeism Rate,No current adverse indicators,kpi_004,kpi_006,5,False,Moderate,DEP-EP-5341D41AADCA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-22,HOSP-001,DEPT-ADM,79.2135,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-0801165DC102,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-22,HOSP-001,DEPT-SURG,62.3385,High,Immediate Review,2,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_003,4,True,Moderate,DEP-EP-C9DE5D05F1F9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-22,HOSP-001,DEPT-ED,37.8384,Elevated,Review Soon,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_004,3,False,High,DEP-EP-7821A5BD868C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-08-22,HOSP-001,DEPT-ICU,34.2993,Monitor,Prompt Review,4,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-BEBE85686081,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
