baseline_id,approval_package_id,episode_id,scenario_template_id,hospital_id,department_id,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,baseline_kpi_value,baseline_kpi_unit,supporting_kpi_values_json,baseline_required_staff,baseline_available_staff,baseline_staffing_coverage_pct,baseline_absenteeism_rate,baseline_avg_wait_min,baseline_arrivals,baseline_service_capacity,source_file_list,source_record_id_list,baseline_observation_count,baseline_data_completeness,baseline_confidence,baseline_provisional_flag,baseline_contradiction_severity,baseline_status,baseline_created_at,baseline_version,baseline_aggregation_method,baseline_reference_date,baseline_window_start,baseline_window_end
BL-D28639ABC256FD44,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-06-22,2026-06-28,kpi_001,Staffing Level,80.37153322867609,Percent,{},10.857142857142858,8.714285714285714,80.37153322867609,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260622,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260623,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260624,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260625,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260626,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260627,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260628",14,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.407865,2C-2C-1.0,episode-period mean,2026-06-28,2026-06-22,2026-06-28
BL-1E068F000624D203,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-06-22,2026-06-28,kpi_001,Staffing Level,80.37153322867609,Percent,{},10.857142857142858,8.714285714285714,80.37153322867609,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260622,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260623,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260624,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260625,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260626,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260627,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260628",14,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.439335,2C-2C-1.0,episode-period mean,2026-06-28,2026-06-22,2026-06-28
BL-0C134717331B8F60,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-06-22,2026-06-28,kpi_001,Staffing Level,80.37153322867609,Percent,{},10.857142857142858,8.714285714285714,80.37153322867609,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260622,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260623,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260624,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260625,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260626,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260627,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260628",14,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.457980,2C-2C-1.0,episode-period mean,2026-06-28,2026-06-22,2026-06-28
BL-86228B3CF9A48FAB,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-07-06,2026-07-10,kpi_001,Staffing Level,72.11111111111111,Percent,{},12.2,8.8,72.11111111111111,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260706,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260707,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260708,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260709,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260710",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.475622,2C-2C-1.0,episode-period mean,2026-07-10,2026-07-06,2026-07-10
BL-760E1A37C6F9A678,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-07-06,2026-07-10,kpi_001,Staffing Level,72.11111111111111,Percent,{},12.2,8.8,72.11111111111111,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260706,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260707,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260708,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260709,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260710",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.493769,2C-2C-1.0,episode-period mean,2026-07-10,2026-07-06,2026-07-10
BL-1981A2688CAFE581,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-07-06,2026-07-10,kpi_001,Staffing Level,72.11111111111111,Percent,{},12.2,8.8,72.11111111111111,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260706,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260707,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260708,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260709,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260710",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.518392,2C-2C-1.0,episode-period mean,2026-07-10,2026-07-06,2026-07-10
BL-186D4A0C3165BE1D,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-08-15,2026-08-15,kpi_001,Staffing Level,75.0,Percent,{},12.0,9.0,75.0,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260815,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.551200,2C-2C-1.0,episode-period mean,2026-08-15,2026-08-15,2026-08-15
BL-091FE53772D8A9F0,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-08-15,2026-08-15,kpi_001,Staffing Level,75.0,Percent,{},12.0,9.0,75.0,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260815,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.576969,2C-2C-1.0,episode-period mean,2026-08-15,2026-08-15,2026-08-15
BL-CC0E45EC3E29AFCB,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-08-15,2026-08-15,kpi_001,Staffing Level,75.0,Percent,{},12.0,9.0,75.0,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260815,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.608603,2C-2C-1.0,episode-period mean,2026-08-15,2026-08-15,2026-08-15
BL-0AED1DE5A363BB5C,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-08-23,2026-08-23,kpi_001,Staffing Level,81.81818181818183,Percent,{},11.0,9.0,81.81818181818183,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260823,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.646485,2C-2C-1.0,episode-period mean,2026-08-23,2026-08-23,2026-08-23
BL-876AEB93880CED33,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-08-23,2026-08-23,kpi_001,Staffing Level,81.81818181818183,Percent,{},11.0,9.0,81.81818181818183,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260823,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.677808,2C-2C-1.0,episode-period mean,2026-08-23,2026-08-23,2026-08-23
BL-10212900913B8352,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-08-23,2026-08-23,kpi_001,Staffing Level,81.81818181818183,Percent,{},11.0,9.0,81.81818181818183,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260823,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.712380,2C-2C-1.0,episode-period mean,2026-08-23,2026-08-23,2026-08-23
BL-415B7D7A90F40961,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-08-30,2026-09-03,kpi_001,Staffing Level,86.0989010989011,Percent,{},12.4,10.6,86.0989010989011,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260830,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260831,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260901,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260902,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260903",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.743114,2C-2C-1.0,episode-period mean,2026-09-03,2026-08-30,2026-09-03
BL-E29A4281D1F87169,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-08-30,2026-09-03,kpi_001,Staffing Level,86.0989010989011,Percent,{},12.4,10.6,86.0989010989011,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260830,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260831,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260901,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260902,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260903",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.773121,2C-2C-1.0,episode-period mean,2026-09-03,2026-08-30,2026-09-03
BL-AB1454A270EFC87E,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-08-30,2026-09-03,kpi_001,Staffing Level,86.0989010989011,Percent,{},12.4,10.6,86.0989010989011,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20260830,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260831,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260901,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260902,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260903",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.806481,2C-2C-1.0,episode-period mean,2026-09-03,2026-08-30,2026-09-03
BL-D0E75732EB2F0F5E,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-09-29,2026-09-29,kpi_001,Staffing Level,69.23076923076923,Percent,{},13.0,9.0,69.23076923076923,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260929,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.828754,2C-2C-1.0,episode-period mean,2026-09-29,2026-09-29,2026-09-29
BL-AC01845DCB390582,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-09-29,2026-09-29,kpi_001,Staffing Level,69.23076923076923,Percent,{},13.0,9.0,69.23076923076923,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260929,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.857591,2C-2C-1.0,episode-period mean,2026-09-29,2026-09-29,2026-09-29
BL-B4866757D18D84D5,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-09-29,2026-09-29,kpi_001,Staffing Level,69.23076923076923,Percent,{},13.0,9.0,69.23076923076923,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20260929,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.880414,2C-2C-1.0,episode-period mean,2026-09-29,2026-09-29,2026-09-29
BL-5177EC802865C13A,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-10-08,2026-10-11,kpi_001,Staffing Level,86.25,Percent,{},9.25,8.0,86.25,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261008,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261009,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261010,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261011",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.903584,2C-2C-1.0,episode-period mean,2026-10-11,2026-10-08,2026-10-11
BL-519EF2A0ED52DA15,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-10-08,2026-10-11,kpi_001,Staffing Level,86.25,Percent,{},9.25,8.0,86.25,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261008,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261009,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261010,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261011",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.922237,2C-2C-1.0,episode-period mean,2026-10-11,2026-10-08,2026-10-11
BL-F0C7E4942059EE71,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-10-08,2026-10-11,kpi_001,Staffing Level,86.25,Percent,{},9.25,8.0,86.25,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261008,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261009,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261010,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261011",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.956225,2C-2C-1.0,episode-period mean,2026-10-11,2026-10-08,2026-10-11
BL-C85E0DBC8A16C966,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-10-17,2026-10-17,kpi_001,Staffing Level,76.92307692307693,Percent,{},13.0,10.0,76.92307692307693,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261017,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:48.984651,2C-2C-1.0,episode-period mean,2026-10-17,2026-10-17,2026-10-17
BL-A33F29A16E668071,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-10-17,2026-10-17,kpi_001,Staffing Level,76.92307692307693,Percent,{},13.0,10.0,76.92307692307693,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261017,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.005372,2C-2C-1.0,episode-period mean,2026-10-17,2026-10-17,2026-10-17
BL-2C031E1A46F94444,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-10-17,2026-10-17,kpi_001,Staffing Level,76.92307692307693,Percent,{},13.0,10.0,76.92307692307693,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261017,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.020338,2C-2C-1.0,episode-period mean,2026-10-17,2026-10-17,2026-10-17
BL-9BAF25E7D6D62BCD,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,EP-HOSP-001-DEPT-OPC-kpi_001-20261029,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-10-29,2026-11-01,kpi_001,Staffing Level,82.01243201243201,Percent,{},11.0,9.0,82.01243201243201,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261029,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261030,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261031,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261101",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.034097,2C-2C-1.0,episode-period mean,2026-11-01,2026-10-29,2026-11-01
BL-0980E332844918BC,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,EP-HOSP-001-DEPT-OPC-kpi_001-20261029,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-10-29,2026-11-01,kpi_001,Staffing Level,82.01243201243201,Percent,{},11.0,9.0,82.01243201243201,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261029,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261030,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261031,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261101",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.048654,2C-2C-1.0,episode-period mean,2026-11-01,2026-10-29,2026-11-01
BL-4E8CB6024AAAD132,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,EP-HOSP-001-DEPT-OPC-kpi_001-20261029,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-10-29,2026-11-01,kpi_001,Staffing Level,82.01243201243201,Percent,{},11.0,9.0,82.01243201243201,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261029,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261030,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261031,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261101",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.061908,2C-2C-1.0,episode-period mean,2026-11-01,2026-10-29,2026-11-01
BL-A91022E3E21EDD1C,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,EP-HOSP-001-DEPT-OPC-kpi_001-20261110,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-11-10,2026-11-11,kpi_001,Staffing Level,63.57142857142857,Percent,{},12.0,7.5,63.57142857142857,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261110,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261111",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.076447,2C-2C-1.0,episode-period mean,2026-11-11,2026-11-10,2026-11-11
BL-6397970B7B2B3E14,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,EP-HOSP-001-DEPT-OPC-kpi_001-20261110,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-11-10,2026-11-11,kpi_001,Staffing Level,63.57142857142857,Percent,{},12.0,7.5,63.57142857142857,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261110,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261111",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.092660,2C-2C-1.0,episode-period mean,2026-11-11,2026-11-10,2026-11-11
BL-CD9461EB5A43938C,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,EP-HOSP-001-DEPT-OPC-kpi_001-20261110,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-11-10,2026-11-11,kpi_001,Staffing Level,63.57142857142857,Percent,{},12.0,7.5,63.57142857142857,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261110,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261111",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.106093,2C-2C-1.0,episode-period mean,2026-11-11,2026-11-10,2026-11-11
BL-F74DD3DA48F0374F,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,EP-HOSP-001-DEPT-OPC-kpi_001-20261116,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-11-16,2026-11-19,kpi_001,Staffing Level,87.5,Percent,{},10.75,9.5,87.5,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261116,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261117,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261118,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261119",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.122019,2C-2C-1.0,episode-period mean,2026-11-19,2026-11-16,2026-11-19
BL-8DD89008D7A5A62C,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,EP-HOSP-001-DEPT-OPC-kpi_001-20261116,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-11-16,2026-11-19,kpi_001,Staffing Level,87.5,Percent,{},10.75,9.5,87.5,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261116,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261117,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261118,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261119",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.136063,2C-2C-1.0,episode-period mean,2026-11-19,2026-11-16,2026-11-19
BL-78B2C0AB55FF1529,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,EP-HOSP-001-DEPT-OPC-kpi_001-20261116,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-11-16,2026-11-19,kpi_001,Staffing Level,87.5,Percent,{},10.75,9.5,87.5,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-OPC-20261116,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261117,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261118,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261119",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.151836,2C-2C-1.0,episode-period mean,2026-11-19,2026-11-16,2026-11-19
BL-7973BA2941438B43,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,EP-HOSP-001-DEPT-OPC-kpi_001-20261128,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-11-28,2026-11-28,kpi_001,Staffing Level,76.92307692307693,Percent,{},13.0,10.0,76.92307692307693,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261128,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.167806,2C-2C-1.0,episode-period mean,2026-11-28,2026-11-28,2026-11-28
BL-A630FBB84907CFB8,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,EP-HOSP-001-DEPT-OPC-kpi_001-20261128,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-11-28,2026-11-28,kpi_001,Staffing Level,76.92307692307693,Percent,{},13.0,10.0,76.92307692307693,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261128,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.182117,2C-2C-1.0,episode-period mean,2026-11-28,2026-11-28,2026-11-28
BL-DD92083743DDD521,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,EP-HOSP-001-DEPT-OPC-kpi_001-20261128,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-11-28,2026-11-28,kpi_001,Staffing Level,76.92307692307693,Percent,{},13.0,10.0,76.92307692307693,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261128,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.194559,2C-2C-1.0,episode-period mean,2026-11-28,2026-11-28,2026-11-28
BL-C89ECEC38446032A,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,EP-HOSP-001-DEPT-OPC-kpi_001-20261203,SCEN-BASE-001,HOSP-001,DEPT-OPC,2026-12-03,2026-12-03,kpi_001,Staffing Level,70.0,Percent,{},10.0,7.0,70.0,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261203,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.209800,2C-2C-1.0,episode-period mean,2026-12-03,2026-12-03,2026-12-03
BL-9952ED077423C0EA,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,EP-HOSP-001-DEPT-OPC-kpi_001-20261203,SCEN-STAFF-001,HOSP-001,DEPT-OPC,2026-12-03,2026-12-03,kpi_001,Staffing Level,70.0,Percent,{},10.0,7.0,70.0,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261203,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.222398,2C-2C-1.0,episode-period mean,2026-12-03,2026-12-03,2026-12-03
BL-C7292482E6416C2C,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,EP-HOSP-001-DEPT-OPC-kpi_001-20261203,SCEN-MON-001,HOSP-001,DEPT-OPC,2026-12-03,2026-12-03,kpi_001,Staffing Level,70.0,Percent,{},10.0,7.0,70.0,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-OPC-20261203,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:49.238131,2C-2C-1.0,episode-period mean,2026-12-03,2026-12-03,2026-12-03
