exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id
EXC-B9FFCF2C,kpi_003,HOSP-001,DEPT-PEX,2026-03-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260312,PF-KPI-4E7933DFEF21
EXC-165C7888,kpi_003,HOSP-001,DEPT-PEX,2026-03-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260313,PF-KPI-4E7933DFEF21
EXC-2CAD2ADE,kpi_003,HOSP-001,DEPT-PEX,2026-03-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260314,PF-KPI-4E7933DFEF21
EXC-01ED59F6,kpi_003,HOSP-001,DEPT-PEX,2026-03-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260315,PF-KPI-4E7933DFEF21
EXC-7350B88A,kpi_003,HOSP-001,DEPT-PEX,2026-03-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260316,PF-KPI-4E7933DFEF21
EXC-F2AADBAE,kpi_003,HOSP-001,DEPT-PEX,2026-03-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260317,PF-KPI-4E7933DFEF21
EXC-DDB797F6,kpi_003,HOSP-001,DEPT-PEX,2026-03-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260318,PF-KPI-4E7933DFEF21
EXC-DFA2D5E7,kpi_003,HOSP-001,DEPT-PEX,2026-03-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260319,PF-KPI-4E7933DFEF21
EXC-7D1BA8BA,kpi_003,HOSP-001,DEPT-PEX,2026-03-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260320,PF-KPI-4E7933DFEF21
EXC-1B560AE4,kpi_003,HOSP-001,DEPT-PEX,2026-03-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260321,PF-KPI-4E7933DFEF21
EXC-D4FB93CD,kpi_003,HOSP-001,DEPT-PEX,2026-03-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260322,PF-KPI-4E7933DFEF21
EXC-CE1EC857,kpi_003,HOSP-001,DEPT-PEX,2026-03-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260323,PF-KPI-4E7933DFEF21
EXC-F06229AC,kpi_003,HOSP-001,DEPT-PEX,2026-03-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260324,PF-KPI-4E7933DFEF21
EXC-18FDB87D,kpi_003,HOSP-001,DEPT-PEX,2026-03-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260325,PF-KPI-4E7933DFEF21
EXC-01F9FA04,kpi_003,HOSP-001,DEPT-PEX,2026-03-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260326,PF-KPI-4E7933DFEF21
EXC-A711A07B,kpi_003,HOSP-001,DEPT-PEX,2026-03-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260327,PF-KPI-4E7933DFEF21
EXC-68F3C674,kpi_003,HOSP-001,DEPT-PEX,2026-03-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260328,PF-KPI-4E7933DFEF21
EXC-E9BA42C7,kpi_003,HOSP-001,DEPT-PEX,2026-03-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260329,PF-KPI-4E7933DFEF21
EXC-67DE16BD,kpi_003,HOSP-001,DEPT-PEX,2026-03-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260330,PF-KPI-4E7933DFEF21
EXC-4362FBC5,kpi_003,HOSP-001,DEPT-PEX,2026-03-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260331,PF-KPI-4E7933DFEF21
EXC-C8F8A524,kpi_003,HOSP-001,DEPT-PEX,2026-04-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260401,PF-KPI-4E7933DFEF21
EXC-B93FEB84,kpi_003,HOSP-001,DEPT-PEX,2026-04-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260402,PF-KPI-4E7933DFEF21
EXC-A387336B,kpi_003,HOSP-001,DEPT-PEX,2026-04-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260403,PF-KPI-4E7933DFEF21
EXC-32950B83,kpi_003,HOSP-001,DEPT-PEX,2026-04-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260404,PF-KPI-4E7933DFEF21
EXC-BD1E1B19,kpi_003,HOSP-001,DEPT-PEX,2026-04-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260405,PF-KPI-4E7933DFEF21
EXC-EC9B38F3,kpi_003,HOSP-001,DEPT-PEX,2026-04-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260406,PF-KPI-4E7933DFEF21
EXC-0B36AA10,kpi_003,HOSP-001,DEPT-PEX,2026-04-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260407,PF-KPI-4E7933DFEF21
EXC-C1C35AE4,kpi_003,HOSP-001,DEPT-PEX,2026-04-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260408,PF-KPI-4E7933DFEF21
EXC-98306E12,kpi_003,HOSP-001,DEPT-PEX,2026-04-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260409,PF-KPI-4E7933DFEF21
EXC-F28EC381,kpi_003,HOSP-001,DEPT-PEX,2026-04-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260410,PF-KPI-4E7933DFEF21
EXC-0A01C32F,kpi_003,HOSP-001,DEPT-PEX,2026-04-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260411,PF-KPI-4E7933DFEF21
EXC-C8FA6A39,kpi_003,HOSP-001,DEPT-PEX,2026-04-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260412,PF-KPI-4E7933DFEF21
EXC-0AAFBC63,kpi_003,HOSP-001,DEPT-PEX,2026-04-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260413,PF-KPI-4E7933DFEF21
EXC-B44434D8,kpi_003,HOSP-001,DEPT-PEX,2026-04-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260414,PF-KPI-4E7933DFEF21
EXC-49B36B5A,kpi_003,HOSP-001,DEPT-PEX,2026-04-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260415,PF-KPI-4E7933DFEF21
EXC-3F7834E1,kpi_003,HOSP-001,DEPT-PEX,2026-04-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260416,PF-KPI-4E7933DFEF21
EXC-B5C44721,kpi_003,HOSP-001,DEPT-PEX,2026-04-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260417,PF-KPI-4E7933DFEF21
EXC-150A43BD,kpi_003,HOSP-001,DEPT-PEX,2026-04-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260418,PF-KPI-4E7933DFEF21
EXC-A23C724D,kpi_003,HOSP-001,DEPT-PEX,2026-04-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260419,PF-KPI-4E7933DFEF21
EXC-B5A64C48,kpi_003,HOSP-001,DEPT-PEX,2026-04-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260420,PF-KPI-4E7933DFEF21
EXC-E193665E,kpi_003,HOSP-001,DEPT-PEX,2026-04-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260421,PF-KPI-4E7933DFEF21
EXC-27D7850E,kpi_003,HOSP-001,DEPT-PEX,2026-04-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260422,PF-KPI-4E7933DFEF21
EXC-16E409B9,kpi_003,HOSP-001,DEPT-PEX,2026-04-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260423,PF-KPI-4E7933DFEF21
EXC-E9CA5507,kpi_003,HOSP-001,DEPT-PEX,2026-04-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260424,PF-KPI-4E7933DFEF21
EXC-FC37F1B8,kpi_003,HOSP-001,DEPT-PEX,2026-04-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260425,PF-KPI-4E7933DFEF21
EXC-54108C6D,kpi_003,HOSP-001,DEPT-PEX,2026-04-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260426,PF-KPI-4E7933DFEF21
EXC-8F81D954,kpi_003,HOSP-001,DEPT-PEX,2026-04-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260427,PF-KPI-4E7933DFEF21
EXC-47617E8A,kpi_003,HOSP-001,DEPT-PEX,2026-04-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260428,PF-KPI-4E7933DFEF21
EXC-B6BC8F04,kpi_003,HOSP-001,DEPT-PEX,2026-04-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260429,PF-KPI-4E7933DFEF21
EXC-0651DBFD,kpi_003,HOSP-001,DEPT-PEX,2026-04-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260430,PF-KPI-4E7933DFEF21
EXC-95DF69E0,kpi_003,HOSP-001,DEPT-PEX,2026-05-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260501,PF-KPI-4E7933DFEF21
EXC-B07DBD5F,kpi_003,HOSP-001,DEPT-PEX,2026-05-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260502,PF-KPI-4E7933DFEF21
EXC-51EC7568,kpi_003,HOSP-001,DEPT-PEX,2026-05-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260503,PF-KPI-4E7933DFEF21
EXC-60C49AF8,kpi_003,HOSP-001,DEPT-PEX,2026-05-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260504,PF-KPI-4E7933DFEF21
EXC-B5513538,kpi_003,HOSP-001,DEPT-PEX,2026-05-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260505,PF-KPI-4E7933DFEF21
EXC-99DD1524,kpi_003,HOSP-001,DEPT-PEX,2026-05-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260506,PF-KPI-4E7933DFEF21
EXC-12940039,kpi_003,HOSP-001,DEPT-PEX,2026-05-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260507,PF-KPI-4E7933DFEF21
EXC-B7C3F764,kpi_003,HOSP-001,DEPT-PEX,2026-05-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260508,PF-KPI-4E7933DFEF21
EXC-31BB2541,kpi_003,HOSP-001,DEPT-PEX,2026-05-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260509,PF-KPI-4E7933DFEF21
EXC-F1DB7454,kpi_003,HOSP-001,DEPT-PEX,2026-05-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260510,PF-KPI-4E7933DFEF21
EXC-5F656755,kpi_003,HOSP-001,DEPT-PEX,2026-05-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260511,PF-KPI-4E7933DFEF21
EXC-165D70F7,kpi_003,HOSP-001,DEPT-PEX,2026-05-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260512,PF-KPI-4E7933DFEF21
EXC-F5F0496A,kpi_003,HOSP-001,DEPT-PEX,2026-05-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260513,PF-KPI-4E7933DFEF21
EXC-FD2F1AE3,kpi_003,HOSP-001,DEPT-PEX,2026-05-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260514,PF-KPI-4E7933DFEF21
EXC-C7BC8E8D,kpi_003,HOSP-001,DEPT-PEX,2026-05-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260515,PF-KPI-4E7933DFEF21
EXC-2CE09FF3,kpi_003,HOSP-001,DEPT-PEX,2026-05-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260516,PF-KPI-4E7933DFEF21
EXC-09A5927A,kpi_003,HOSP-001,DEPT-PEX,2026-05-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260517,PF-KPI-4E7933DFEF21
EXC-E10191E8,kpi_003,HOSP-001,DEPT-PEX,2026-05-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260518,PF-KPI-4E7933DFEF21
EXC-3D5E2972,kpi_003,HOSP-001,DEPT-PEX,2026-05-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260519,PF-KPI-4E7933DFEF21
EXC-D7A8D533,kpi_003,HOSP-001,DEPT-PEX,2026-05-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260520,PF-KPI-4E7933DFEF21
EXC-309B39F0,kpi_003,HOSP-001,DEPT-PEX,2026-05-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260521,PF-KPI-4E7933DFEF21
EXC-BC61B39E,kpi_003,HOSP-001,DEPT-PEX,2026-05-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260522,PF-KPI-4E7933DFEF21
EXC-E093ECD7,kpi_003,HOSP-001,DEPT-PEX,2026-05-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260523,PF-KPI-4E7933DFEF21
EXC-6B3D4B17,kpi_003,HOSP-001,DEPT-PEX,2026-05-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260524,PF-KPI-4E7933DFEF21
EXC-B867CC3F,kpi_003,HOSP-001,DEPT-PEX,2026-05-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260525,PF-KPI-4E7933DFEF21
EXC-70C1764D,kpi_003,HOSP-001,DEPT-PEX,2026-05-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260526,PF-KPI-4E7933DFEF21
EXC-39331F4A,kpi_003,HOSP-001,DEPT-PEX,2026-05-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260527,PF-KPI-4E7933DFEF21
EXC-DEFE9E83,kpi_003,HOSP-001,DEPT-PEX,2026-05-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260528,PF-KPI-4E7933DFEF21
EXC-EF015237,kpi_003,HOSP-001,DEPT-PEX,2026-05-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260529,PF-KPI-4E7933DFEF21
EXC-CEB84B04,kpi_003,HOSP-001,DEPT-PEX,2026-05-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260530,PF-KPI-4E7933DFEF21
EXC-53A8C805,kpi_003,HOSP-001,DEPT-PEX,2026-05-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260531,PF-KPI-4E7933DFEF21
EXC-4828A74B,kpi_003,HOSP-001,DEPT-PEX,2026-06-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260601,PF-KPI-4E7933DFEF21
EXC-1B0CA2AA,kpi_003,HOSP-001,DEPT-PEX,2026-06-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260602,PF-KPI-4E7933DFEF21
EXC-BAB747B7,kpi_003,HOSP-001,DEPT-PEX,2026-06-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260603,PF-KPI-4E7933DFEF21
EXC-2801829C,kpi_003,HOSP-001,DEPT-PEX,2026-06-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260604,PF-KPI-4E7933DFEF21
EXC-14498673,kpi_003,HOSP-001,DEPT-PEX,2026-06-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260605,PF-KPI-4E7933DFEF21
EXC-50CC1E76,kpi_003,HOSP-001,DEPT-PEX,2026-06-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260606,PF-KPI-4E7933DFEF21
EXC-B89BB90F,kpi_003,HOSP-001,DEPT-PEX,2026-06-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260607,PF-KPI-4E7933DFEF21
EXC-11E387E8,kpi_003,HOSP-001,DEPT-PEX,2026-06-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260608,PF-KPI-4E7933DFEF21
EXC-D0039804,kpi_003,HOSP-001,DEPT-PEX,2026-06-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260609,PF-KPI-4E7933DFEF21
EXC-45913F94,kpi_003,HOSP-001,DEPT-PEX,2026-06-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260610,PF-KPI-4E7933DFEF21
EXC-84D8BD66,kpi_003,HOSP-001,DEPT-PEX,2026-06-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260611,PF-KPI-4E7933DFEF21
EXC-40A36F6C,kpi_003,HOSP-001,DEPT-PEX,2026-06-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260612,PF-KPI-4E7933DFEF21
EXC-6D2E9916,kpi_003,HOSP-001,DEPT-PEX,2026-06-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260613,PF-KPI-4E7933DFEF21
EXC-D4586154,kpi_003,HOSP-001,DEPT-PEX,2026-06-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260614,PF-KPI-4E7933DFEF21
EXC-B4A4ABE2,kpi_003,HOSP-001,DEPT-PEX,2026-06-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260615,PF-KPI-4E7933DFEF21
EXC-06D420D5,kpi_003,HOSP-001,DEPT-PEX,2026-06-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260616,PF-KPI-4E7933DFEF21
EXC-AA89573F,kpi_003,HOSP-001,DEPT-PEX,2026-06-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260617,PF-KPI-4E7933DFEF21
EXC-61D3C722,kpi_003,HOSP-001,DEPT-PEX,2026-06-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260618,PF-KPI-4E7933DFEF21
EXC-D88980B0,kpi_003,HOSP-001,DEPT-PEX,2026-06-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260619,PF-KPI-4E7933DFEF21
EXC-94B39E56,kpi_003,HOSP-001,DEPT-PEX,2026-06-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260620,PF-KPI-4E7933DFEF21
EXC-1AB0FC32,kpi_003,HOSP-001,DEPT-PEX,2026-06-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260621,PF-KPI-4E7933DFEF21
EXC-2DECB263,kpi_003,HOSP-001,DEPT-PEX,2026-06-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260622,PF-KPI-4E7933DFEF21
EXC-AB0AAA8A,kpi_003,HOSP-001,DEPT-PEX,2026-06-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260623,PF-KPI-4E7933DFEF21
EXC-EC9EC7B2,kpi_003,HOSP-001,DEPT-PEX,2026-06-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260624,PF-KPI-4E7933DFEF21
EXC-2EEE0AE9,kpi_003,HOSP-001,DEPT-PEX,2026-06-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260625,PF-KPI-4E7933DFEF21
EXC-588E259A,kpi_003,HOSP-001,DEPT-PEX,2026-06-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260626,PF-KPI-4E7933DFEF21
EXC-CF575CAD,kpi_003,HOSP-001,DEPT-PEX,2026-06-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260627,PF-KPI-4E7933DFEF21
EXC-407B1AE1,kpi_003,HOSP-001,DEPT-PEX,2026-06-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260628,PF-KPI-4E7933DFEF21
EXC-80E442A9,kpi_003,HOSP-001,DEPT-PEX,2026-06-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260629,PF-KPI-4E7933DFEF21
EXC-E876FB1E,kpi_003,HOSP-001,DEPT-PEX,2026-06-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260630,PF-KPI-4E7933DFEF21
EXC-59E60ABF,kpi_003,HOSP-001,DEPT-PEX,2026-07-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260701,PF-KPI-4E7933DFEF21
EXC-B955E03C,kpi_003,HOSP-001,DEPT-PEX,2026-07-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260702,PF-KPI-4E7933DFEF21
EXC-A54165BE,kpi_003,HOSP-001,DEPT-PEX,2026-07-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260703,PF-KPI-4E7933DFEF21
EXC-CEAE2483,kpi_003,HOSP-001,DEPT-PEX,2026-07-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260704,PF-KPI-4E7933DFEF21
EXC-1B6D55CC,kpi_003,HOSP-001,DEPT-PEX,2026-07-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260705,PF-KPI-4E7933DFEF21
EXC-4B5BE4DA,kpi_003,HOSP-001,DEPT-PEX,2026-07-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260706,PF-KPI-4E7933DFEF21
EXC-445CAF84,kpi_003,HOSP-001,DEPT-PEX,2026-07-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260707,PF-KPI-4E7933DFEF21
EXC-7358AFDD,kpi_003,HOSP-001,DEPT-PEX,2026-07-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260708,PF-KPI-4E7933DFEF21
EXC-0DD4D7D5,kpi_003,HOSP-001,DEPT-PEX,2026-07-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260709,PF-KPI-4E7933DFEF21
EXC-E1EE9351,kpi_003,HOSP-001,DEPT-PEX,2026-07-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260710,PF-KPI-4E7933DFEF21
EXC-5202460C,kpi_003,HOSP-001,DEPT-PEX,2026-07-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260711,PF-KPI-4E7933DFEF21
EXC-0AD78439,kpi_003,HOSP-001,DEPT-PEX,2026-07-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260712,PF-KPI-4E7933DFEF21
EXC-6AC4C28A,kpi_003,HOSP-001,DEPT-PEX,2026-07-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260713,PF-KPI-4E7933DFEF21
EXC-EDD4E97B,kpi_003,HOSP-001,DEPT-PEX,2026-07-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260714,PF-KPI-4E7933DFEF21
EXC-3E53D784,kpi_003,HOSP-001,DEPT-PEX,2026-07-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260715,PF-KPI-4E7933DFEF21
EXC-054495D4,kpi_003,HOSP-001,DEPT-PEX,2026-07-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260716,PF-KPI-4E7933DFEF21
EXC-28FDE882,kpi_003,HOSP-001,DEPT-PEX,2026-07-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260717,PF-KPI-4E7933DFEF21
EXC-2CD457EA,kpi_003,HOSP-001,DEPT-PEX,2026-07-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260718,PF-KPI-4E7933DFEF21
EXC-182565AD,kpi_003,HOSP-001,DEPT-PEX,2026-07-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260719,PF-KPI-4E7933DFEF21
EXC-543E7C1A,kpi_003,HOSP-001,DEPT-PEX,2026-07-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260720,PF-KPI-4E7933DFEF21
EXC-CD3E8F3D,kpi_003,HOSP-001,DEPT-PEX,2026-07-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260721,PF-KPI-4E7933DFEF21
EXC-7F20440F,kpi_003,HOSP-001,DEPT-PEX,2026-07-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260722,PF-KPI-4E7933DFEF21
EXC-F091E8C5,kpi_003,HOSP-001,DEPT-PEX,2026-07-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260723,PF-KPI-4E7933DFEF21
EXC-2578A226,kpi_003,HOSP-001,DEPT-PEX,2026-07-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260724,PF-KPI-4E7933DFEF21
EXC-37455D59,kpi_003,HOSP-001,DEPT-PEX,2026-07-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260725,PF-KPI-4E7933DFEF21
EXC-062AF3BF,kpi_003,HOSP-001,DEPT-PEX,2026-07-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260726,PF-KPI-4E7933DFEF21
EXC-5C17DFDF,kpi_003,HOSP-001,DEPT-PEX,2026-07-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260727,PF-KPI-4E7933DFEF21
EXC-4758B0A1,kpi_003,HOSP-001,DEPT-PEX,2026-07-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260728,PF-KPI-4E7933DFEF21
EXC-96AF6AB7,kpi_003,HOSP-001,DEPT-PEX,2026-07-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260729,PF-KPI-4E7933DFEF21
EXC-5F44AB63,kpi_003,HOSP-001,DEPT-PEX,2026-07-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-PEX-20260730,PF-KPI-4E7933DFEF21
