evidence_id,scenario_run_id,evidence_type,source_type,source_id,source_file,link_type,recorded_at,metadata_json
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-REC-1,SR-BL-2868AD907B99788E-COMP-CONS-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260330,,Contributed To,2026-07-28T14:59:03.221965,{}
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-REC-2,SR-BL-2868AD907B99788E-COMP-CONS-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260331,,Contributed To,2026-07-28T14:59:03.221969,{}
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-RECID-3,SR-BL-2868AD907B99788E-COMP-CONS-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260330-OPT1,,Approved By,2026-07-28T14:59:03.221973,{}
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-RECID-4,SR-BL-2868AD907B99788E-COMP-CONS-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260331-OPT1,,Approved By,2026-07-28T14:59:03.221976,{}
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-COMP-5,SR-BL-2868AD907B99788E-COMP-CONS-001,Comparator Configuration,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.221980,{}
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-PKG-6,SR-BL-2868AD907B99788E-COMP-CONS-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.221983,{}
EV-SR-BL-2868AD907B99788E-COMP-CONS-001-EP-7,SR-BL-2868AD907B99788E-COMP-CONS-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260330,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.221987,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-BASE-0,SR-BL-2868AD907B99788E-COMP-EXP-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.226536,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-REC-1,SR-BL-2868AD907B99788E-COMP-EXP-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260330,,Contributed To,2026-07-28T14:59:03.226542,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-REC-2,SR-BL-2868AD907B99788E-COMP-EXP-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260331,,Contributed To,2026-07-28T14:59:03.226546,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-RECID-3,SR-BL-2868AD907B99788E-COMP-EXP-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260330-OPT1,,Approved By,2026-07-28T14:59:03.226551,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-RECID-4,SR-BL-2868AD907B99788E-COMP-EXP-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260331-OPT1,,Approved By,2026-07-28T14:59:03.226555,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-COMP-5,SR-BL-2868AD907B99788E-COMP-EXP-001,Comparator Configuration,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.226558,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-PKG-6,SR-BL-2868AD907B99788E-COMP-EXP-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.226562,{}
EV-SR-BL-2868AD907B99788E-COMP-EXP-001-EP-7,SR-BL-2868AD907B99788E-COMP-EXP-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260330,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.226565,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-BASE-0,SR-BL-2868AD907B99788E-COMP-HIGH-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.230688,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-REC-1,SR-BL-2868AD907B99788E-COMP-HIGH-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260330,,Contributed To,2026-07-28T14:59:03.230694,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-REC-2,SR-BL-2868AD907B99788E-COMP-HIGH-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260331,,Contributed To,2026-07-28T14:59:03.230698,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-RECID-3,SR-BL-2868AD907B99788E-COMP-HIGH-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260330-OPT1,,Approved By,2026-07-28T14:59:03.230701,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-RECID-4,SR-BL-2868AD907B99788E-COMP-HIGH-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260331-OPT1,,Approved By,2026-07-28T14:59:03.230705,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-COMP-5,SR-BL-2868AD907B99788E-COMP-HIGH-001,Comparator Configuration,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.230709,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-PKG-6,SR-BL-2868AD907B99788E-COMP-HIGH-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.230713,{}
EV-SR-BL-2868AD907B99788E-COMP-HIGH-001-EP-7,SR-BL-2868AD907B99788E-COMP-HIGH-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260330,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.230716,{}
EV-SR-BL-992093454AB2494C-COMP-BASE-001-BASE-0,SR-BL-992093454AB2494C-COMP-BASE-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.237223,{}
EV-SR-BL-992093454AB2494C-COMP-BASE-001-REC-1,SR-BL-992093454AB2494C-COMP-BASE-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260408,,Contributed To,2026-07-28T14:59:03.237229,{}
EV-SR-BL-992093454AB2494C-COMP-BASE-001-RECID-2,SR-BL-992093454AB2494C-COMP-BASE-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260408-OPT1,,Approved By,2026-07-28T14:59:03.237233,{}
EV-SR-BL-992093454AB2494C-COMP-BASE-001-COMP-3,SR-BL-992093454AB2494C-COMP-BASE-001,Comparator Configuration,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.237238,{}
EV-SR-BL-992093454AB2494C-COMP-BASE-001-PKG-4,SR-BL-992093454AB2494C-COMP-BASE-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.237241,{}
EV-SR-BL-992093454AB2494C-COMP-BASE-001-EP-5,SR-BL-992093454AB2494C-COMP-BASE-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.237245,{}
EV-SR-BL-992093454AB2494C-COMP-CONS-001-BASE-0,SR-BL-992093454AB2494C-COMP-CONS-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.241014,{}
EV-SR-BL-992093454AB2494C-COMP-CONS-001-REC-1,SR-BL-992093454AB2494C-COMP-CONS-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260408,,Contributed To,2026-07-28T14:59:03.241020,{}
EV-SR-BL-992093454AB2494C-COMP-CONS-001-RECID-2,SR-BL-992093454AB2494C-COMP-CONS-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260408-OPT1,,Approved By,2026-07-28T14:59:03.241024,{}
EV-SR-BL-992093454AB2494C-COMP-CONS-001-COMP-3,SR-BL-992093454AB2494C-COMP-CONS-001,Comparator Configuration,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.241028,{}
EV-SR-BL-992093454AB2494C-COMP-CONS-001-PKG-4,SR-BL-992093454AB2494C-COMP-CONS-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.241033,{}
EV-SR-BL-992093454AB2494C-COMP-CONS-001-EP-5,SR-BL-992093454AB2494C-COMP-CONS-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.241037,{}
EV-SR-BL-992093454AB2494C-COMP-EXP-001-BASE-0,SR-BL-992093454AB2494C-COMP-EXP-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.247251,{}
EV-SR-BL-992093454AB2494C-COMP-EXP-001-REC-1,SR-BL-992093454AB2494C-COMP-EXP-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260408,,Contributed To,2026-07-28T14:59:03.247257,{}
EV-SR-BL-992093454AB2494C-COMP-EXP-001-RECID-2,SR-BL-992093454AB2494C-COMP-EXP-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260408-OPT1,,Approved By,2026-07-28T14:59:03.247262,{}
EV-SR-BL-992093454AB2494C-COMP-EXP-001-COMP-3,SR-BL-992093454AB2494C-COMP-EXP-001,Comparator Configuration,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.247266,{}
EV-SR-BL-992093454AB2494C-COMP-EXP-001-PKG-4,SR-BL-992093454AB2494C-COMP-EXP-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.247270,{}
EV-SR-BL-992093454AB2494C-COMP-EXP-001-EP-5,SR-BL-992093454AB2494C-COMP-EXP-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.247274,{}
EV-SR-BL-992093454AB2494C-COMP-HIGH-001-BASE-0,SR-BL-992093454AB2494C-COMP-HIGH-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.251369,{}
EV-SR-BL-992093454AB2494C-COMP-HIGH-001-REC-1,SR-BL-992093454AB2494C-COMP-HIGH-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260408,,Contributed To,2026-07-28T14:59:03.251374,{}
EV-SR-BL-992093454AB2494C-COMP-HIGH-001-RECID-2,SR-BL-992093454AB2494C-COMP-HIGH-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260408-OPT1,,Approved By,2026-07-28T14:59:03.251379,{}
EV-SR-BL-992093454AB2494C-COMP-HIGH-001-COMP-3,SR-BL-992093454AB2494C-COMP-HIGH-001,Comparator Configuration,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.251383,{}
EV-SR-BL-992093454AB2494C-COMP-HIGH-001-PKG-4,SR-BL-992093454AB2494C-COMP-HIGH-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.251387,{}
EV-SR-BL-992093454AB2494C-COMP-HIGH-001-EP-5,SR-BL-992093454AB2494C-COMP-HIGH-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260408,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.251391,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-BASE-001-BASE-0,SR-BL-D8F9C80165FA63EB-COMP-BASE-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.260448,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-BASE-001-REC-1,SR-BL-D8F9C80165FA63EB-COMP-BASE-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260421,,Contributed To,2026-07-28T14:59:03.260471,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-BASE-001-RECID-2,SR-BL-D8F9C80165FA63EB-COMP-BASE-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260421-OPT1,,Approved By,2026-07-28T14:59:03.260488,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-BASE-001-COMP-3,SR-BL-D8F9C80165FA63EB-COMP-BASE-001,Comparator Configuration,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.260504,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-BASE-001-PKG-4,SR-BL-D8F9C80165FA63EB-COMP-BASE-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.260518,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-BASE-001-EP-5,SR-BL-D8F9C80165FA63EB-COMP-BASE-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.260532,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-CONS-001-BASE-0,SR-BL-D8F9C80165FA63EB-COMP-CONS-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.264979,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-CONS-001-REC-1,SR-BL-D8F9C80165FA63EB-COMP-CONS-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260421,,Contributed To,2026-07-28T14:59:03.264985,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-CONS-001-RECID-2,SR-BL-D8F9C80165FA63EB-COMP-CONS-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260421-OPT1,,Approved By,2026-07-28T14:59:03.264989,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-CONS-001-COMP-3,SR-BL-D8F9C80165FA63EB-COMP-CONS-001,Comparator Configuration,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.264993,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-CONS-001-PKG-4,SR-BL-D8F9C80165FA63EB-COMP-CONS-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.264997,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-CONS-001-EP-5,SR-BL-D8F9C80165FA63EB-COMP-CONS-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.265001,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-EXP-001-BASE-0,SR-BL-D8F9C80165FA63EB-COMP-EXP-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.268821,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-EXP-001-REC-1,SR-BL-D8F9C80165FA63EB-COMP-EXP-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260421,,Contributed To,2026-07-28T14:59:03.268826,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-EXP-001-RECID-2,SR-BL-D8F9C80165FA63EB-COMP-EXP-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260421-OPT1,,Approved By,2026-07-28T14:59:03.268831,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-EXP-001-COMP-3,SR-BL-D8F9C80165FA63EB-COMP-EXP-001,Comparator Configuration,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.268835,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-EXP-001-PKG-4,SR-BL-D8F9C80165FA63EB-COMP-EXP-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.268839,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-EXP-001-EP-5,SR-BL-D8F9C80165FA63EB-COMP-EXP-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.268843,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-HIGH-001-BASE-0,SR-BL-D8F9C80165FA63EB-COMP-HIGH-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.272441,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-HIGH-001-REC-1,SR-BL-D8F9C80165FA63EB-COMP-HIGH-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260421,,Contributed To,2026-07-28T14:59:03.272447,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-HIGH-001-RECID-2,SR-BL-D8F9C80165FA63EB-COMP-HIGH-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260421-OPT1,,Approved By,2026-07-28T14:59:03.272451,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-HIGH-001-COMP-3,SR-BL-D8F9C80165FA63EB-COMP-HIGH-001,Comparator Configuration,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.272455,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-HIGH-001-PKG-4,SR-BL-D8F9C80165FA63EB-COMP-HIGH-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.272459,{}
EV-SR-BL-D8F9C80165FA63EB-COMP-HIGH-001-EP-5,SR-BL-D8F9C80165FA63EB-COMP-HIGH-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260421,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.272462,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-BASE-001-BASE-0,SR-BL-18D7AB87AEDF1495-COMP-BASE-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.282991,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-BASE-001-REC-1,SR-BL-18D7AB87AEDF1495-COMP-BASE-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260502,,Contributed To,2026-07-28T14:59:03.282997,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-BASE-001-RECID-2,SR-BL-18D7AB87AEDF1495-COMP-BASE-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260502-OPT1,,Approved By,2026-07-28T14:59:03.283002,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-BASE-001-COMP-3,SR-BL-18D7AB87AEDF1495-COMP-BASE-001,Comparator Configuration,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.283006,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-BASE-001-PKG-4,SR-BL-18D7AB87AEDF1495-COMP-BASE-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.283010,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-BASE-001-EP-5,SR-BL-18D7AB87AEDF1495-COMP-BASE-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.283014,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-CONS-001-BASE-0,SR-BL-18D7AB87AEDF1495-COMP-CONS-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.286701,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-CONS-001-REC-1,SR-BL-18D7AB87AEDF1495-COMP-CONS-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260502,,Contributed To,2026-07-28T14:59:03.286707,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-CONS-001-RECID-2,SR-BL-18D7AB87AEDF1495-COMP-CONS-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260502-OPT1,,Approved By,2026-07-28T14:59:03.286712,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-CONS-001-COMP-3,SR-BL-18D7AB87AEDF1495-COMP-CONS-001,Comparator Configuration,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.286716,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-CONS-001-PKG-4,SR-BL-18D7AB87AEDF1495-COMP-CONS-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.286720,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-CONS-001-EP-5,SR-BL-18D7AB87AEDF1495-COMP-CONS-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.286723,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-EXP-001-BASE-0,SR-BL-18D7AB87AEDF1495-COMP-EXP-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.290850,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-EXP-001-REC-1,SR-BL-18D7AB87AEDF1495-COMP-EXP-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260502,,Contributed To,2026-07-28T14:59:03.290862,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-EXP-001-RECID-2,SR-BL-18D7AB87AEDF1495-COMP-EXP-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260502-OPT1,,Approved By,2026-07-28T14:59:03.290870,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-EXP-001-COMP-3,SR-BL-18D7AB87AEDF1495-COMP-EXP-001,Comparator Configuration,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.290879,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-EXP-001-PKG-4,SR-BL-18D7AB87AEDF1495-COMP-EXP-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.290886,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-EXP-001-EP-5,SR-BL-18D7AB87AEDF1495-COMP-EXP-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.290893,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-HIGH-001-BASE-0,SR-BL-18D7AB87AEDF1495-COMP-HIGH-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.297171,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-HIGH-001-REC-1,SR-BL-18D7AB87AEDF1495-COMP-HIGH-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260502,,Contributed To,2026-07-28T14:59:03.297177,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-HIGH-001-RECID-2,SR-BL-18D7AB87AEDF1495-COMP-HIGH-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260502-OPT1,,Approved By,2026-07-28T14:59:03.297182,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-HIGH-001-COMP-3,SR-BL-18D7AB87AEDF1495-COMP-HIGH-001,Comparator Configuration,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.297186,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-HIGH-001-PKG-4,SR-BL-18D7AB87AEDF1495-COMP-HIGH-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.297189,{}
EV-SR-BL-18D7AB87AEDF1495-COMP-HIGH-001-EP-5,SR-BL-18D7AB87AEDF1495-COMP-HIGH-001,Episode,Episode,EP-HOSP-001-DEPT-MED-kpi_001-20260502,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:03.297193,{}
EV-SR-BL-0A7D75F9FD5346F1-COMP-BASE-001-BASE-0,SR-BL-0A7D75F9FD5346F1-COMP-BASE-001,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:03.303914,{}
EV-SR-BL-0A7D75F9FD5346F1-COMP-BASE-001-REC-1,SR-BL-0A7D75F9FD5346F1-COMP-BASE-001,Source Record,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-MED-20260605,,Contributed To,2026-07-28T14:59:03.303920,{}
EV-SR-BL-0A7D75F9FD5346F1-COMP-BASE-001-RECID-2,SR-BL-0A7D75F9FD5346F1-COMP-BASE-001,Recommendation,Recommendation,REC-CASE-DEPT-MED-20260605-OPT1,,Approved By,2026-07-28T14:59:03.303925,{}
EV-SR-BL-0A7D75F9FD5346F1-COMP-BASE-001-COMP-3,SR-BL-0A7D75F9FD5346F1-COMP-BASE-001,Comparator Configuration,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:03.303929,{}
EV-SR-BL-0A7D75F9FD5346F1-COMP-BASE-001-PKG-4,SR-BL-0A7D75F9FD5346F1-COMP-BASE-001,Approval Package,Package,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:03.303933,{}
