issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id,_source_domain,integration_issue_id,source_issue_id,issue_origin,integration_run_id
ISS-kpi_005-EEC55D47,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260920,PEX-KPI-DCF120177644,patient_experience,IISS-A70B132F,ISS-kpi_005-EEC55D47,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C8B83E8D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260921,PEX-KPI-DCF120177644,patient_experience,IISS-A10A40E1,ISS-kpi_005-C8B83E8D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9B1F388E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260922,PEX-KPI-DCF120177644,patient_experience,IISS-0B42D05F,ISS-kpi_005-9B1F388E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7368BD04,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260923,PEX-KPI-DCF120177644,patient_experience,IISS-1055AAC8,ISS-kpi_005-7368BD04,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2C7D7CCF,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260924,PEX-KPI-DCF120177644,patient_experience,IISS-E9468684,ISS-kpi_005-2C7D7CCF,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-1D3DAAC5,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260925,PEX-KPI-DCF120177644,patient_experience,IISS-5A7D0450,ISS-kpi_005-1D3DAAC5,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-67AE3F3E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260926,PEX-KPI-DCF120177644,patient_experience,IISS-F7382A3D,ISS-kpi_005-67AE3F3E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A5BDD804,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ICU,2026-09-27,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260927,PEX-KPI-DCF120177644,patient_experience,IISS-02306CA1,ISS-kpi_005-A5BDD804,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-43541015,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ICU,2026-09-27,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260927,PEX-KPI-DCF120177644,patient_experience,IISS-65A4ECA4,ISS-kpi_006-43541015,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A9239F5A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260928,PEX-KPI-DCF120177644,patient_experience,IISS-523B6BCB,ISS-kpi_005-A9239F5A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6D67398B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260929,PEX-KPI-DCF120177644,patient_experience,IISS-335D68B7,ISS-kpi_005-6D67398B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-8A30220E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-09-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20260930,PEX-KPI-DCF120177644,patient_experience,IISS-3C1F1253,ISS-kpi_005-8A30220E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C29471E7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261001,PEX-KPI-DCF120177644,patient_experience,IISS-BA85EEC3,ISS-kpi_005-C29471E7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-1BC7516E,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-10-01,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261001,PEX-KPI-DCF120177644,patient_experience,IISS-3D6B3EDD,ISS-kpi_006-1BC7516E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-97A5638E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261002,PEX-KPI-DCF120177644,patient_experience,IISS-E7B65750,ISS-kpi_005-97A5638E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9B40431F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261003,PEX-KPI-DCF120177644,patient_experience,IISS-9FFE1172,ISS-kpi_005-9B40431F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3BF4015F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261004,PEX-KPI-DCF120177644,patient_experience,IISS-010F32F8,ISS-kpi_005-3BF4015F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DDDD8B73,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261005,PEX-KPI-DCF120177644,patient_experience,IISS-BDDAE903,ISS-kpi_005-DDDD8B73,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-F8E5F901,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-10-05,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261005,PEX-KPI-DCF120177644,patient_experience,IISS-23488C0B,ISS-kpi_006-F8E5F901,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-B3E45873,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261006,PEX-KPI-DCF120177644,patient_experience,IISS-99F7E387,ISS-kpi_005-B3E45873,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4E99DC61,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261007,PEX-KPI-DCF120177644,patient_experience,IISS-5B457E6D,ISS-kpi_005-4E99DC61,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-3C205A8C,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-10-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261007,PEX-KPI-DCF120177644,patient_experience,IISS-965B0F04,ISS-kpi_006-3C205A8C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-771251DE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261008,PEX-KPI-DCF120177644,patient_experience,IISS-B67AAF89,ISS-kpi_005-771251DE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-72A148F4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261009,PEX-KPI-DCF120177644,patient_experience,IISS-5B692271,ISS-kpi_005-72A148F4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-BC265BD6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261010,PEX-KPI-DCF120177644,patient_experience,IISS-F1FF1E42,ISS-kpi_005-BC265BD6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-1B386FC1,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-10-10,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261010,PEX-KPI-DCF120177644,patient_experience,IISS-C10251ED,ISS-kpi_006-1B386FC1,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-277110E3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261011,PEX-KPI-DCF120177644,patient_experience,IISS-29D140DA,ISS-kpi_005-277110E3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7DA5751F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261012,PEX-KPI-DCF120177644,patient_experience,IISS-C9FB5EE5,ISS-kpi_005-7DA5751F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-87A1F8EF,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261013,PEX-KPI-DCF120177644,patient_experience,IISS-5922077F,ISS-kpi_005-87A1F8EF,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-43327EB8,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-10-13,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261013,PEX-KPI-DCF120177644,patient_experience,IISS-F9CAE9EE,ISS-kpi_006-43327EB8,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2C1324FD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261014,PEX-KPI-DCF120177644,patient_experience,IISS-AD438F3C,ISS-kpi_005-2C1324FD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-DD4C4F21,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-10-14,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261014,PEX-KPI-DCF120177644,patient_experience,IISS-E6D28CCB,ISS-kpi_006-DD4C4F21,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-1FD34C0C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261015,PEX-KPI-DCF120177644,patient_experience,IISS-B3D97550,ISS-kpi_005-1FD34C0C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9D22509E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261016,PEX-KPI-DCF120177644,patient_experience,IISS-B247DE73,ISS-kpi_005-9D22509E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A3404F0D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261017,PEX-KPI-DCF120177644,patient_experience,IISS-F2C37726,ISS-kpi_005-A3404F0D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4BCB20C4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261018,PEX-KPI-DCF120177644,patient_experience,IISS-99E6C121,ISS-kpi_005-4BCB20C4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-01CAA818,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261019,PEX-KPI-DCF120177644,patient_experience,IISS-777B7581,ISS-kpi_005-01CAA818,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6D878980,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261020,PEX-KPI-DCF120177644,patient_experience,IISS-49B5A557,ISS-kpi_005-6D878980,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6ED50257,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261021,PEX-KPI-DCF120177644,patient_experience,IISS-6048B6AB,ISS-kpi_005-6ED50257,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-0B3DA299,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261022,PEX-KPI-DCF120177644,patient_experience,IISS-4EDB460E,ISS-kpi_005-0B3DA299,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-25F42FFD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261023,PEX-KPI-DCF120177644,patient_experience,IISS-1A3972EF,ISS-kpi_005-25F42FFD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4E5150B4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261024,PEX-KPI-DCF120177644,patient_experience,IISS-573D1F38,ISS-kpi_005-4E5150B4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AE6DE45B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261025,PEX-KPI-DCF120177644,patient_experience,IISS-A858F15E,ISS-kpi_005-AE6DE45B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-156F4DF7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261026,PEX-KPI-DCF120177644,patient_experience,IISS-D334C7C6,ISS-kpi_005-156F4DF7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-FF056F56,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261027,PEX-KPI-DCF120177644,patient_experience,IISS-8AB3C597,ISS-kpi_005-FF056F56,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-256AC93C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261028,PEX-KPI-DCF120177644,patient_experience,IISS-4A90EF29,ISS-kpi_005-256AC93C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-87D3D75B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261029,PEX-KPI-DCF120177644,patient_experience,IISS-F204A368,ISS-kpi_005-87D3D75B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A3AC58E9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261030,PEX-KPI-DCF120177644,patient_experience,IISS-1394A548,ISS-kpi_005-A3AC58E9,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-823D989B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-10-31,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261031,PEX-KPI-DCF120177644,patient_experience,IISS-5E4E681E,ISS-kpi_005-823D989B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-32D4ADCB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261101,PEX-KPI-DCF120177644,patient_experience,IISS-5EA917F7,ISS-kpi_005-32D4ADCB,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-4DA2E47C,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-11-01,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261101,PEX-KPI-DCF120177644,patient_experience,IISS-D37BBDEC,ISS-kpi_006-4DA2E47C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6231EA7F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261102,PEX-KPI-DCF120177644,patient_experience,IISS-87D4813B,ISS-kpi_005-6231EA7F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-B527BCF0,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-11-02,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261102,PEX-KPI-DCF120177644,patient_experience,IISS-6FE61BEA,ISS-kpi_006-B527BCF0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-26D0E668,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261103,PEX-KPI-DCF120177644,patient_experience,IISS-E85C9529,ISS-kpi_005-26D0E668,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-203EF6A5,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261104,PEX-KPI-DCF120177644,patient_experience,IISS-890BB41E,ISS-kpi_005-203EF6A5,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-3E02E967,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-11-04,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261104,PEX-KPI-DCF120177644,patient_experience,IISS-6EAE9108,ISS-kpi_006-3E02E967,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-ADBFB4E6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261105,PEX-KPI-DCF120177644,patient_experience,IISS-33B9FB72,ISS-kpi_005-ADBFB4E6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-23353DBD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261106,PEX-KPI-DCF120177644,patient_experience,IISS-2AAE5547,ISS-kpi_005-23353DBD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-0B6E7DA5,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ICU,2026-11-07,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261107,PEX-KPI-DCF120177644,patient_experience,IISS-232D7A7C,ISS-kpi_005-0B6E7DA5,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-3D588581,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ICU,2026-11-07,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261107,PEX-KPI-DCF120177644,patient_experience,IISS-929343E7,ISS-kpi_006-3D588581,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-16F76C1D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261108,PEX-KPI-DCF120177644,patient_experience,IISS-6F69A60A,ISS-kpi_005-16F76C1D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-701C194D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261109,PEX-KPI-DCF120177644,patient_experience,IISS-D71396A1,ISS-kpi_005-701C194D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-280B47A7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261110,PEX-KPI-DCF120177644,patient_experience,IISS-A009D190,ISS-kpi_005-280B47A7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-09572CCD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261111,PEX-KPI-DCF120177644,patient_experience,IISS-94D384F3,ISS-kpi_005-09572CCD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3FDC9A92,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261112,PEX-KPI-DCF120177644,patient_experience,IISS-A6F6E3E0,ISS-kpi_005-3FDC9A92,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-1A7D8A08,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261113,PEX-KPI-DCF120177644,patient_experience,IISS-C18ABB7A,ISS-kpi_005-1A7D8A08,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-C5F01331,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-11-13,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261113,PEX-KPI-DCF120177644,patient_experience,IISS-75D9A143,ISS-kpi_006-C5F01331,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3BF85C7D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261114,PEX-KPI-DCF120177644,patient_experience,IISS-F753BE2D,ISS-kpi_005-3BF85C7D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6B392578,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261115,PEX-KPI-DCF120177644,patient_experience,IISS-F00BF470,ISS-kpi_005-6B392578,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-089FCA9E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261116,PEX-KPI-DCF120177644,patient_experience,IISS-E89A20F7,ISS-kpi_005-089FCA9E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-1337BE7F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261117,PEX-KPI-DCF120177644,patient_experience,IISS-B0C6D2DE,ISS-kpi_005-1337BE7F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-E66B19CE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261118,PEX-KPI-DCF120177644,patient_experience,IISS-41757DC3,ISS-kpi_005-E66B19CE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-83AA206E,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ICU,2026-11-18,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261118,PEX-KPI-DCF120177644,patient_experience,IISS-444A6CBD,ISS-kpi_006-83AA206E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-D222512F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261119,PEX-KPI-DCF120177644,patient_experience,IISS-DC4D872D,ISS-kpi_005-D222512F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C36A031E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ICU,2026-11-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ICU-20261120,PEX-KPI-DCF120177644,patient_experience,IISS-5E85EE9D,ISS-kpi_005-C36A031E,source_engine,SIX-KPI-8EC2F4190438
