episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,linked_case_count,maximum_risk_score,maximum_urgency,priority_tiers,dominant_kpi_id,dominant_kpi_name,representative_recommendation,representative_recommendation_id,persistence_summary,episode_grouping_basis,episode_grouping_kpi_id
EP-HOSP-001-DEPT-MED-kpi_001-20261008,HOSP-001,DEPT-MED,Medical Ward,2026-10-08,2026-10-08,1,64.5,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-MED-20261008-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-10-08 to 2026-10-08. Max risk: 64.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-MED-kpi_001-20261102,HOSP-001,DEPT-MED,Medical Ward,2026-11-02,2026-11-02,1,82.86,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-MED-20261102-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-11-02 to 2026-11-02. Max risk: 82.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-MED-kpi_001-20261107,HOSP-001,DEPT-MED,Medical Ward,2026-11-07,2026-11-07,1,55.99,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-MED-20261107-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-11-07 to 2026-11-07. Max risk: 56.0. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-MED-kpi_001-20261219,HOSP-001,DEPT-MED,Medical Ward,2026-12-19,2026-12-22,2,67.7,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-MED-20261222-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-12-19 to 2026-12-22. Max risk: 67.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-MED-kpi_001-20261228,HOSP-001,DEPT-MED,Medical Ward,2026-12-28,2026-12-28,1,75.68,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-MED-20261228-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-12-28 to 2026-12-28. Max risk: 75.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-MED-kpi_002-20260128,HOSP-001,DEPT-MED,Medical Ward,2026-01-28,2026-01-28,1,57.61,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260128-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-01-28 to 2026-01-28. Max risk: 57.6. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260209,HOSP-001,DEPT-MED,Medical Ward,2026-02-09,2026-02-09,1,81.18,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260209-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-02-09 to 2026-02-09. Max risk: 81.2. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260222,HOSP-001,DEPT-MED,Medical Ward,2026-02-22,2026-02-22,1,75.53,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260222-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-02-22 to 2026-02-22. Max risk: 75.5. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260322,HOSP-001,DEPT-MED,Medical Ward,2026-03-22,2026-03-22,1,63.26,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260322-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-03-22 to 2026-03-22. Max risk: 63.3. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260403,HOSP-001,DEPT-MED,Medical Ward,2026-04-03,2026-04-04,2,81.89,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260404-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-04-03 to 2026-04-04. Max risk: 81.9. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260411,HOSP-001,DEPT-MED,Medical Ward,2026-04-11,2026-04-11,1,54.33,Prompt Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260411-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-04-11 to 2026-04-11. Max risk: 54.3. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260505,HOSP-001,DEPT-MED,Medical Ward,2026-05-05,2026-05-05,1,73.77,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260505-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-05-05 to 2026-05-05. Max risk: 73.8. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260601,HOSP-001,DEPT-MED,Medical Ward,2026-06-01,2026-06-01,1,57.09,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260601-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-06-01 to 2026-06-01. Max risk: 57.1. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260608,HOSP-001,DEPT-MED,Medical Ward,2026-06-08,2026-06-08,1,80.02,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260608-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-06-08 to 2026-06-08. Max risk: 80.0. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260617,HOSP-001,DEPT-MED,Medical Ward,2026-06-17,2026-06-17,1,73.77,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260617-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-06-17 to 2026-06-17. Max risk: 73.8. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260624,HOSP-001,DEPT-MED,Medical Ward,2026-06-24,2026-06-24,1,70.64,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260624-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-06-24 to 2026-06-24. Max risk: 70.6. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260701,HOSP-001,DEPT-MED,Medical Ward,2026-07-01,2026-07-05,3,88.01,Immediate Review,"Critical, Elevated, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260705-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 3 reporting date(s) from 2026-07-01 to 2026-07-05. Max risk: 88.0. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260709,HOSP-001,DEPT-MED,Medical Ward,2026-07-09,2026-07-09,1,94.36,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260709-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-07-09 to 2026-07-09. Max risk: 94.4. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20260802,HOSP-001,DEPT-MED,Medical Ward,2026-08-02,2026-08-03,2,75.66,Immediate Review,"Critical, Elevated",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20260802-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-08-02 to 2026-08-03. Max risk: 75.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_002-20261111,HOSP-001,DEPT-MED,Medical Ward,2026-11-11,2026-11-11,1,54.28,Prompt Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-MED-20261111-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-11-11 to 2026-11-11. Max risk: 54.3. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-MED-kpi_003-20260405,HOSP-001,DEPT-MED,Medical Ward,2026-04-05,2026-04-05,1,69.37,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260405-OPT1,Dominant KPI Bed Occupancy Rate persisted across 1 reporting date(s) from 2026-04-05 to 2026-04-05. Max risk: 69.4. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260412,HOSP-001,DEPT-MED,Medical Ward,2026-04-12,2026-04-12,1,73.44,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260412-OPT1,Dominant KPI Bed Occupancy Rate persisted across 1 reporting date(s) from 2026-04-12 to 2026-04-12. Max risk: 73.4. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260429,HOSP-001,DEPT-MED,Medical Ward,2026-04-29,2026-04-29,1,69.63,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260429-OPT1,Dominant KPI Bed Occupancy Rate persisted across 1 reporting date(s) from 2026-04-29 to 2026-04-29. Max risk: 69.6. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260506,HOSP-001,DEPT-MED,Medical Ward,2026-05-06,2026-05-06,1,74.33,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260506-OPT1,Dominant KPI Bed Occupancy Rate persisted across 1 reporting date(s) from 2026-05-06 to 2026-05-06. Max risk: 74.3. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260510,HOSP-001,DEPT-MED,Medical Ward,2026-05-10,2026-05-14,3,72.72,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260514-OPT1,Dominant KPI Bed Occupancy Rate persisted across 3 reporting date(s) from 2026-05-10 to 2026-05-14. Max risk: 72.7. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260519,HOSP-001,DEPT-MED,Medical Ward,2026-05-19,2026-05-20,2,69.58,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260519-OPT1,Dominant KPI Bed Occupancy Rate persisted across 2 reporting date(s) from 2026-05-19 to 2026-05-20. Max risk: 69.6. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260527,HOSP-001,DEPT-MED,Medical Ward,2026-05-27,2026-06-15,11,78.58,Immediate Review,"Critical, High",kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260606-OPT1,Dominant KPI Bed Occupancy Rate persisted across 11 reporting date(s) from 2026-05-27 to 2026-06-15. Max risk: 78.6. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260621,HOSP-001,DEPT-MED,Medical Ward,2026-06-21,2026-06-22,2,79.55,Immediate Review,Critical,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260621-OPT1,Dominant KPI Bed Occupancy Rate persisted across 2 reporting date(s) from 2026-06-21 to 2026-06-22. Max risk: 79.5. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260626,HOSP-001,DEPT-MED,Medical Ward,2026-06-26,2026-06-28,3,84.12,Immediate Review,"Critical, High",kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260626-OPT1,Dominant KPI Bed Occupancy Rate persisted across 3 reporting date(s) from 2026-06-26 to 2026-06-28. Max risk: 84.1. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260704,HOSP-001,DEPT-MED,Medical Ward,2026-07-04,2026-07-07,2,73.27,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260704-OPT1,Dominant KPI Bed Occupancy Rate persisted across 2 reporting date(s) from 2026-07-04 to 2026-07-07. Max risk: 73.3. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260711,HOSP-001,DEPT-MED,Medical Ward,2026-07-11,2026-07-11,1,75.18,Immediate Review,Critical,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260711-OPT1,Dominant KPI Bed Occupancy Rate persisted across 1 reporting date(s) from 2026-07-11 to 2026-07-11. Max risk: 75.2. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260715,HOSP-001,DEPT-MED,Medical Ward,2026-07-15,2026-07-18,3,70.08,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260716-OPT1,Dominant KPI Bed Occupancy Rate persisted across 3 reporting date(s) from 2026-07-15 to 2026-07-18. Max risk: 70.1. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260722,HOSP-001,DEPT-MED,Medical Ward,2026-07-22,2026-07-27,3,79.42,Immediate Review,"Critical, High",kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260727-OPT1,Dominant KPI Bed Occupancy Rate persisted across 3 reporting date(s) from 2026-07-22 to 2026-07-27. Max risk: 79.4. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_003-20260731,HOSP-001,DEPT-MED,Medical Ward,2026-07-31,2026-07-31,1,67.58,Immediate Review,High,kpi_003,Bed Occupancy Rate,Validate Bed Capacity Status and Adjust Admission Planning,REC-CASE-DEPT-MED-20260731-OPT1,Dominant KPI Bed Occupancy Rate persisted across 1 reporting date(s) from 2026-07-31 to 2026-07-31. Max risk: 67.6. Max urgency: Immediate Review.,dominant_kpi,kpi_003
EP-HOSP-001-DEPT-MED-kpi_006-20260224,HOSP-001,DEPT-MED,Medical Ward,2026-02-24,2026-02-24,1,62.5,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260224-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-02-24 to 2026-02-24. Max risk: 62.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260313,HOSP-001,DEPT-MED,Medical Ward,2026-03-13,2026-03-13,1,81.16,Immediate Review,Critical,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260313-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-03-13 to 2026-03-13. Max risk: 81.2. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260410,HOSP-001,DEPT-MED,Medical Ward,2026-04-10,2026-04-10,1,52.09,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260410-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-04-10 to 2026-04-10. Max risk: 52.1. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260418,HOSP-001,DEPT-MED,Medical Ward,2026-04-18,2026-04-19,2,49.69,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260419-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-04-18 to 2026-04-19. Max risk: 49.7. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260428,HOSP-001,DEPT-MED,Medical Ward,2026-04-28,2026-04-28,1,70.36,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260428-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-04-28 to 2026-04-28. Max risk: 70.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260503,HOSP-001,DEPT-MED,Medical Ward,2026-05-03,2026-05-03,1,62.31,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260503-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-05-03 to 2026-05-03. Max risk: 62.3. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260522,HOSP-001,DEPT-MED,Medical Ward,2026-05-22,2026-05-26,3,49.69,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260525-OPT1,Dominant KPI Patient Satisfaction Score persisted across 3 reporting date(s) from 2026-05-22 to 2026-05-26. Max risk: 49.7. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260603,HOSP-001,DEPT-MED,Medical Ward,2026-06-03,2026-06-03,1,65.01,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260603-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-06-03 to 2026-06-03. Max risk: 65.0. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260619,HOSP-001,DEPT-MED,Medical Ward,2026-06-19,2026-06-19,1,75.55,Immediate Review,Critical,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260619-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-06-19 to 2026-06-19. Max risk: 75.6. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260629,HOSP-001,DEPT-MED,Medical Ward,2026-06-29,2026-06-29,1,61.99,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260629-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-06-29 to 2026-06-29. Max risk: 62.0. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260703,HOSP-001,DEPT-MED,Medical Ward,2026-07-03,2026-07-03,1,58.47,Prompt Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260703-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-07-03 to 2026-07-03. Max risk: 58.5. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260710,HOSP-001,DEPT-MED,Medical Ward,2026-07-10,2026-07-13,3,80.41,Immediate Review,"Critical, Elevated, High",kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260712-OPT1,Dominant KPI Patient Satisfaction Score persisted across 3 reporting date(s) from 2026-07-10 to 2026-07-13. Max risk: 80.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260719,HOSP-001,DEPT-MED,Medical Ward,2026-07-19,2026-07-19,1,57.51,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260719-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-07-19 to 2026-07-19. Max risk: 57.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260726,HOSP-001,DEPT-MED,Medical Ward,2026-07-26,2026-07-26,1,64.84,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260726-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-07-26 to 2026-07-26. Max risk: 64.8. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20260903,HOSP-001,DEPT-MED,Medical Ward,2026-09-03,2026-09-03,1,53.59,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20260903-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-09-03 to 2026-09-03. Max risk: 53.6. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20261001,HOSP-001,DEPT-MED,Medical Ward,2026-10-01,2026-10-01,1,63.88,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20261001-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-10-01 to 2026-10-01. Max risk: 63.9. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-MED-kpi_006-20261012,HOSP-001,DEPT-MED,Medical Ward,2026-10-12,2026-10-13,2,72.47,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-MED-20261013-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-10-12 to 2026-10-13. Max risk: 72.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
