scenario_run_id,approval_package_id,comparator_type,assumption_plausibility,hard_limit_violated,soft_limit_violated
SR-BL-760E1A37C6F9A678-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Expected,Internally Inconsistent,False,False
SR-BL-760E1A37C6F9A678-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Higher Intensity,Internally Inconsistent,False,False
SR-BL-091FE53772D8A9F0-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Baseline,Internally Inconsistent,False,False
SR-BL-091FE53772D8A9F0-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Conservative,Internally Inconsistent,False,False
SR-BL-091FE53772D8A9F0-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Expected,Internally Inconsistent,False,False
SR-BL-091FE53772D8A9F0-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Higher Intensity,Internally Inconsistent,False,False
SR-BL-876AEB93880CED33-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Baseline,Internally Inconsistent,False,False
SR-BL-876AEB93880CED33-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Conservative,Internally Inconsistent,False,False
SR-BL-876AEB93880CED33-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Expected,Internally Inconsistent,False,False
SR-BL-876AEB93880CED33-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E29A4281D1F87169-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Baseline,Internally Inconsistent,False,False
SR-BL-E29A4281D1F87169-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Conservative,Internally Inconsistent,False,False
SR-BL-E29A4281D1F87169-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Expected,Internally Inconsistent,False,False
SR-BL-E29A4281D1F87169-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AC01845DCB390582-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Baseline,Internally Inconsistent,False,False
SR-BL-AC01845DCB390582-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Conservative,Internally Inconsistent,False,False
SR-BL-AC01845DCB390582-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Expected,Internally Inconsistent,False,False
SR-BL-AC01845DCB390582-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Higher Intensity,Internally Inconsistent,False,False
SR-BL-519EF2A0ED52DA15-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Baseline,Internally Inconsistent,False,False
SR-BL-519EF2A0ED52DA15-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Conservative,Internally Inconsistent,False,False
SR-BL-519EF2A0ED52DA15-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Expected,Internally Inconsistent,False,False
SR-BL-519EF2A0ED52DA15-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A33F29A16E668071-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Baseline,Internally Inconsistent,False,False
SR-BL-A33F29A16E668071-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Conservative,Internally Inconsistent,False,False
SR-BL-A33F29A16E668071-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Expected,Internally Inconsistent,False,False
SR-BL-A33F29A16E668071-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Higher Intensity,Internally Inconsistent,False,False
SR-BL-0980E332844918BC-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Baseline,Internally Inconsistent,False,False
SR-BL-0980E332844918BC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Conservative,Internally Inconsistent,False,False
SR-BL-0980E332844918BC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Expected,Internally Inconsistent,False,False
SR-BL-0980E332844918BC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6397970B7B2B3E14-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Baseline,Internally Inconsistent,False,False
SR-BL-6397970B7B2B3E14-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Conservative,Internally Inconsistent,False,False
SR-BL-6397970B7B2B3E14-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Expected,Internally Inconsistent,False,False
SR-BL-6397970B7B2B3E14-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8DD89008D7A5A62C-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Baseline,Internally Inconsistent,False,False
SR-BL-8DD89008D7A5A62C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Conservative,Internally Inconsistent,False,False
SR-BL-8DD89008D7A5A62C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Expected,Internally Inconsistent,False,False
SR-BL-8DD89008D7A5A62C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A630FBB84907CFB8-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Baseline,Internally Inconsistent,False,False
SR-BL-A630FBB84907CFB8-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Conservative,Internally Inconsistent,False,False
SR-BL-A630FBB84907CFB8-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Expected,Internally Inconsistent,False,False
SR-BL-A630FBB84907CFB8-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9952ED077423C0EA-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Baseline,Internally Inconsistent,False,False
SR-BL-9952ED077423C0EA-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Conservative,Internally Inconsistent,False,False
SR-BL-9952ED077423C0EA-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Expected,Internally Inconsistent,False,False
SR-BL-9952ED077423C0EA-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D8FB49A192722A11-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Baseline,Internally Inconsistent,False,False
SR-BL-D8FB49A192722A11-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Conservative,Internally Inconsistent,False,False
SR-BL-D8FB49A192722A11-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Expected,Internally Inconsistent,False,False
SR-BL-D8FB49A192722A11-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Higher Intensity,Internally Inconsistent,False,False
SR-BL-37C6F73FEA2CC94E-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Baseline,Internally Inconsistent,False,False
SR-BL-37C6F73FEA2CC94E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Conservative,Internally Inconsistent,False,False
SR-BL-37C6F73FEA2CC94E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Expected,Internally Inconsistent,False,False
SR-BL-37C6F73FEA2CC94E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Higher Intensity,Internally Inconsistent,False,False
SR-BL-288FD2A828B8FB0E-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Baseline,Internally Inconsistent,False,False
SR-BL-288FD2A828B8FB0E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Conservative,Internally Inconsistent,False,False
SR-BL-288FD2A828B8FB0E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Expected,Internally Inconsistent,False,False
SR-BL-288FD2A828B8FB0E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AE7A0FD7340DC83C-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Baseline,Internally Inconsistent,False,False
SR-BL-AE7A0FD7340DC83C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Conservative,Internally Inconsistent,False,False
SR-BL-AE7A0FD7340DC83C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Expected,Internally Inconsistent,False,False
SR-BL-AE7A0FD7340DC83C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Higher Intensity,Internally Inconsistent,False,False
SR-BL-85CA6B2892CE6D66-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Baseline,Internally Inconsistent,False,False
SR-BL-85CA6B2892CE6D66-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Conservative,Internally Inconsistent,False,False
SR-BL-85CA6B2892CE6D66-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Expected,Internally Inconsistent,False,False
SR-BL-85CA6B2892CE6D66-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A0435FD7471CDAE7-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Baseline,Internally Inconsistent,False,False
SR-BL-A0435FD7471CDAE7-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Conservative,Internally Inconsistent,False,False
SR-BL-A0435FD7471CDAE7-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Expected,Internally Inconsistent,False,False
SR-BL-A0435FD7471CDAE7-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E352E960D592CE19-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Baseline,Internally Inconsistent,False,False
SR-BL-E352E960D592CE19-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Conservative,Internally Inconsistent,False,False
SR-BL-E352E960D592CE19-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Expected,Internally Inconsistent,False,False
SR-BL-E352E960D592CE19-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Higher Intensity,Internally Inconsistent,False,False
SR-BL-7313762631FF4150-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Baseline,Internally Inconsistent,False,False
SR-BL-7313762631FF4150-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Conservative,Internally Inconsistent,False,False
SR-BL-7313762631FF4150-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Expected,Internally Inconsistent,False,False
SR-BL-7313762631FF4150-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D70D2E80A5EA10D3-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Baseline,Internally Inconsistent,False,False
SR-BL-D70D2E80A5EA10D3-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Conservative,Internally Inconsistent,False,False
SR-BL-D70D2E80A5EA10D3-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Expected,Internally Inconsistent,False,False
SR-BL-D70D2E80A5EA10D3-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AFB4DF20628BF942-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Baseline,Internally Inconsistent,False,False
SR-BL-AFB4DF20628BF942-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Conservative,Internally Inconsistent,False,False
SR-BL-AFB4DF20628BF942-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Expected,Internally Inconsistent,False,False
SR-BL-AFB4DF20628BF942-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A0BAE680DE6EC797-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Baseline,Internally Inconsistent,False,False
SR-BL-A0BAE680DE6EC797-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Conservative,Internally Inconsistent,False,False
SR-BL-A0BAE680DE6EC797-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Expected,Internally Inconsistent,False,False
SR-BL-A0BAE680DE6EC797-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Higher Intensity,Internally Inconsistent,False,False
SR-BL-33B92E8BF5A10BAF-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Baseline,Internally Inconsistent,False,False
SR-BL-33B92E8BF5A10BAF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Conservative,Internally Inconsistent,False,False
SR-BL-33B92E8BF5A10BAF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Expected,Internally Inconsistent,False,False
SR-BL-33B92E8BF5A10BAF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Higher Intensity,Internally Inconsistent,False,False
SR-BL-312FFAEFC5A7DDE1-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Baseline,Internally Inconsistent,False,False
SR-BL-312FFAEFC5A7DDE1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Conservative,Internally Inconsistent,False,False
SR-BL-312FFAEFC5A7DDE1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Expected,Internally Inconsistent,False,False
SR-BL-312FFAEFC5A7DDE1-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Higher Intensity,Internally Inconsistent,False,False
SR-BL-EA27B9201B7BF32E-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Baseline,Internally Inconsistent,False,False
SR-BL-EA27B9201B7BF32E-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Conservative,Internally Inconsistent,False,False
SR-BL-EA27B9201B7BF32E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Expected,Internally Inconsistent,False,False
SR-BL-EA27B9201B7BF32E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Higher Intensity,Internally Inconsistent,False,False
SR-BL-93D2A526FD9A58EF-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Baseline,Internally Inconsistent,False,False
SR-BL-93D2A526FD9A58EF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Conservative,Internally Inconsistent,False,False
SR-BL-93D2A526FD9A58EF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Expected,Internally Inconsistent,False,False
SR-BL-93D2A526FD9A58EF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Higher Intensity,Internally Inconsistent,False,False
SR-BL-1E9BDCE509E7026C-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Baseline,Internally Inconsistent,False,False
SR-BL-1E9BDCE509E7026C-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Conservative,Internally Inconsistent,False,False
SR-BL-1E9BDCE509E7026C-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Expected,Internally Inconsistent,False,False
SR-BL-1E9BDCE509E7026C-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9C3FD04FE5267066-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Baseline,Internally Inconsistent,False,False
SR-BL-9C3FD04FE5267066-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Conservative,Internally Inconsistent,False,False
SR-BL-9C3FD04FE5267066-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Expected,Internally Inconsistent,False,False
SR-BL-9C3FD04FE5267066-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Higher Intensity,Internally Inconsistent,False,False
SR-BL-01CED663D02E88D9-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Baseline,Internally Inconsistent,False,False
SR-BL-01CED663D02E88D9-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Conservative,Internally Inconsistent,False,False
SR-BL-01CED663D02E88D9-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Expected,Internally Inconsistent,False,False
SR-BL-01CED663D02E88D9-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A5FF91E646FC91D8-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Baseline,Internally Inconsistent,False,False
SR-BL-A5FF91E646FC91D8-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Conservative,Internally Inconsistent,False,False
SR-BL-A5FF91E646FC91D8-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Expected,Internally Inconsistent,False,False
SR-BL-A5FF91E646FC91D8-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Higher Intensity,Internally Inconsistent,False,False
SR-BL-B162DC5C597B074E-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Baseline,Internally Inconsistent,False,False
SR-BL-B162DC5C597B074E-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Conservative,Internally Inconsistent,False,False
SR-BL-B162DC5C597B074E-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Expected,Internally Inconsistent,False,False
SR-BL-B162DC5C597B074E-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C0973DB490DCFE27-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Baseline,Internally Inconsistent,False,False
SR-BL-C0973DB490DCFE27-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Conservative,Internally Inconsistent,False,False
SR-BL-C0973DB490DCFE27-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Expected,Internally Inconsistent,False,False
SR-BL-C0973DB490DCFE27-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Higher Intensity,Internally Inconsistent,False,False
SR-BL-4353BDC43D1E45D6-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Baseline,Internally Inconsistent,False,False
SR-BL-4353BDC43D1E45D6-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Conservative,Internally Inconsistent,False,False
SR-BL-4353BDC43D1E45D6-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Expected,Internally Inconsistent,False,False
SR-BL-4353BDC43D1E45D6-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D047A91EA624E09F-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Baseline,Internally Inconsistent,False,False
SR-BL-D047A91EA624E09F-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Conservative,Internally Inconsistent,False,False
SR-BL-D047A91EA624E09F-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Expected,Internally Inconsistent,False,False
SR-BL-D047A91EA624E09F-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Higher Intensity,Internally Inconsistent,False,False
SR-BL-29B3FB2AD64EF4C5-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Baseline,Internally Inconsistent,False,False
SR-BL-29B3FB2AD64EF4C5-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Conservative,Internally Inconsistent,False,False
SR-BL-29B3FB2AD64EF4C5-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Expected,Internally Inconsistent,False,False
SR-BL-29B3FB2AD64EF4C5-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Higher Intensity,Internally Inconsistent,False,False
SR-BL-B91B9DB362E2B380-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Baseline,Internally Inconsistent,False,False
SR-BL-B91B9DB362E2B380-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Conservative,Internally Inconsistent,False,False
SR-BL-B91B9DB362E2B380-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Expected,Internally Inconsistent,False,False
SR-BL-B91B9DB362E2B380-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2A324A709B5C1AD8-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Baseline,Internally Inconsistent,False,False
SR-BL-2A324A709B5C1AD8-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Conservative,Internally Inconsistent,False,False
SR-BL-2A324A709B5C1AD8-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Expected,Internally Inconsistent,False,False
SR-BL-2A324A709B5C1AD8-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Higher Intensity,Internally Inconsistent,False,False
SR-BL-84B64722FA0A3F3C-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Baseline,Internally Inconsistent,False,False
SR-BL-84B64722FA0A3F3C-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Conservative,Internally Inconsistent,False,False
SR-BL-84B64722FA0A3F3C-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Expected,Internally Inconsistent,False,False
SR-BL-84B64722FA0A3F3C-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Higher Intensity,Internally Inconsistent,False,False
SR-BL-182E7B2A3B235385-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Baseline,Internally Inconsistent,False,False
SR-BL-182E7B2A3B235385-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Conservative,Internally Inconsistent,False,False
SR-BL-182E7B2A3B235385-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Expected,Internally Inconsistent,False,False
SR-BL-182E7B2A3B235385-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AD1C877F1BC887EE-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Baseline,Internally Inconsistent,False,False
SR-BL-AD1C877F1BC887EE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Conservative,Internally Inconsistent,False,False
SR-BL-AD1C877F1BC887EE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Expected,Internally Inconsistent,False,False
SR-BL-AD1C877F1BC887EE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Higher Intensity,Internally Inconsistent,False,False
SR-BL-93B129DAE7183D19-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Baseline,Internally Inconsistent,False,False
SR-BL-93B129DAE7183D19-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Conservative,Internally Inconsistent,False,False
SR-BL-93B129DAE7183D19-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Expected,Internally Inconsistent,False,False
SR-BL-93B129DAE7183D19-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D7B90663401662DF-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Baseline,Internally Inconsistent,False,False
SR-BL-D7B90663401662DF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Conservative,Internally Inconsistent,False,False
SR-BL-D7B90663401662DF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Expected,Internally Inconsistent,False,False
SR-BL-D7B90663401662DF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Higher Intensity,Internally Inconsistent,False,False
SR-BL-FF9AC0333269B79A-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Baseline,Internally Inconsistent,False,False
SR-BL-FF9AC0333269B79A-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Conservative,Internally Inconsistent,False,False
