lineage_id,scenario_run_id,approval_package_id,upstream_phase,upstream_file,upstream_field,downstream_phase,downstream_file,transformation,governance_warning
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Replacement Coverage,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Contingency Overtime,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Avoided Replacement ,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Monitoring Cost,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Implementation Labou,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Project Management C,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-EXP-002-Administrative Burde,SR-BL-231E7FD07C8E239E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Replacement Coverage,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Contingency Overtime,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Avoided Replacement ,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Monitoring Cost,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Implementation Labou,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Project Management C,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-231E7FD07C8E239E-COMP-HIGH-002-Administrative Burde,SR-BL-231E7FD07C8E239E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Replacement Coverage,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Contingency Overtime,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Avoided Replacement ,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Monitoring Cost,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Implementation Labou,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Project Management C,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-CONS-002-Administrative Burde,SR-BL-38833579398C04FA-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Replacement Coverage,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Contingency Overtime,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Avoided Replacement ,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Monitoring Cost,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Implementation Labou,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Project Management C,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-EXP-002-Administrative Burde,SR-BL-38833579398C04FA-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Replacement Coverage,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Contingency Overtime,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Avoided Replacement ,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Monitoring Cost,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Implementation Labou,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Project Management C,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-38833579398C04FA-COMP-HIGH-002-Administrative Burde,SR-BL-38833579398C04FA-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Replacement Coverage,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Contingency Overtime,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Avoided Replacement ,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Monitoring Cost,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Implementation Labou,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Project Management C,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-CONS-002-Administrative Burde,SR-BL-41656BD47109AE63-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Replacement Coverage,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Contingency Overtime,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Avoided Replacement ,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Monitoring Cost,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Implementation Labou,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Project Management C,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-EXP-002-Administrative Burde,SR-BL-41656BD47109AE63-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Replacement Coverage,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Contingency Overtime,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Avoided Replacement ,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Monitoring Cost,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Implementation Labou,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Project Management C,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-41656BD47109AE63-COMP-HIGH-002-Administrative Burde,SR-BL-41656BD47109AE63-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Replacement Coverage,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Contingency Overtime,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Avoided Replacement ,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Monitoring Cost,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Implementation Labou,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Project Management C,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-Administrative Burde,SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Replacement Coverage,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Contingency Overtime,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Avoided Replacement ,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Monitoring Cost,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Implementation Labou,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Project Management C,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
LIN-FIN-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-Administrative Burde,SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,2C-2C,analytical_scenario_runs.csv,assumption_values_json,2C-3,step_2c3_scenario_cost_components.csv,Cost component calculation via financial_cost_driver_mapping,
