scenario_run_id,approval_package_id,cost_component_name,financial_input_id,base_cost,base_rate,uncertainty_eligibility,uncertainty_status,governance_warning
SR-BL-365F3CDA682E06AB-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-C1C45E32A2C1DA10-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-C1C45E32A2C1DA10-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-C1C45E32A2C1DA10-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
