department,reporting_date,kpi_id,kpi_name,value,status,severity_score,breach_magnitude,trend_score,persistence_score,confidence_score,final_priority_rank,selected_as_dominant,selection_reason
DEPT-OPC,2026-05-22,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-23,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-26,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-26,kpi_005,Patient Complaint Rate,22.727272727272727,Red,3.0,0.15111289890050916,0,0,0,2,False,
DEPT-OPC,2026-05-30,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-05-30,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-OPC,2026-05-30,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,3,False,
DEPT-OPC,2026-06-01,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-01,kpi_004,Average Patient Waiting Time,55.35294117647059,Red,3.0,0.023396324911321917,0,0,0,2,False,
DEPT-OPC,2026-06-02,kpi_005,Patient Complaint Rate,22.22222222222222,Red,3.0,0.1255326122582756,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-02,kpi_004,Average Patient Waiting Time,55.2247191011236,Red,3.0,0.02102568302863923,0,0,0,2,False,
DEPT-OPC,2026-06-04,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-04,kpi_004,Average Patient Waiting Time,58.477777777777774,Red,3.0,0.08117006241753312,0,0,0,2,False,
DEPT-OPC,2026-06-05,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-05,kpi_005,Patient Complaint Rate,20.61855670103093,Red,3.0,0.04430860931180222,0,0,0,2,False,
DEPT-OPC,2026-06-05,kpi_004,Average Patient Waiting Time,55.477777777777774,Red,3.0,0.02570437424486849,0,0,0,3,False,
DEPT-OPC,2026-06-06,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-06,kpi_004,Average Patient Waiting Time,56.603305785123965,Red,3.0,0.04651376940655662,0,0,0,2,False,
DEPT-OPC,2026-06-06,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,3,False,
DEPT-OPC,2026-06-07,kpi_004,Average Patient Waiting Time,54.82407407407408,Red,3.0,0.01361833231588686,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-07,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-OPC,2026-06-07,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,3,False,
DEPT-OPC,2026-06-08,kpi_005,Patient Complaint Rate,20.40816326530612,Red,3.0,0.03365239901270193,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-08,kpi_004,Average Patient Waiting Time,55.02105263157895,Red,3.0,0.017260182731642204,0,0,0,2,False,
DEPT-OPC,2026-06-09,kpi_004,Average Patient Waiting Time,55.51063829787234,Red,3.0,0.026311918031787413,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-09,kpi_005,Patient Complaint Rate,20.0,Red,3.0,0.01297935103244809,0,0,0,2,False,
DEPT-OPC,2026-06-10,kpi_006,Patient Satisfaction Score,2.333333333333333,Red,3.0,0.06666666666666679,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-10,kpi_004,Average Patient Waiting Time,56.77049180327869,Red,3.0,0.04960479858982306,0,0,0,2,False,
DEPT-OPC,2026-06-12,kpi_004,Average Patient Waiting Time,54.13265306122449,Red,3.0,0.0008349515509723289,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-12,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-OPC,2026-06-13,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-14,kpi_004,Average Patient Waiting Time,57.40217391304348,Red,3.0,0.06128369289797796,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-14,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-OPC,2026-06-15,kpi_004,Average Patient Waiting Time,56.16346153846154,Red,3.0,0.038381681463250404,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-15,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-OPC,2026-06-16,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-16,kpi_004,Average Patient Waiting Time,56.97368421052632,Red,3.0,0.05336153415630651,0,0,0,2,False,
DEPT-OPC,2026-06-16,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,3,False,
DEPT-OPC,2026-06-17,kpi_002,Staff Absenteeism Rate,38.46153846153847,Red,3.0,1.0192307692307696,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-17,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,2,False,
DEPT-OPC,2026-06-18,kpi_001,Staffing Level,62.5,Red,3.0,0.21875,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-19,kpi_004,Average Patient Waiting Time,54.37,Red,3.0,0.005223155315925304,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-21,kpi_004,Average Patient Waiting Time,56.86666666666667,Red,3.0,0.05138293358406515,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-22,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-22,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-OPC,2026-06-22,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,3,False,
DEPT-OPC,2026-06-22,kpi_004,Average Patient Waiting Time,57.25773195876289,Red,3.0,0.05861316876625217,0,0,0,4,False,
DEPT-OPC,2026-06-23,kpi_004,Average Patient Waiting Time,57.627906976744185,Red,3.0,0.0654571728051392,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-23,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-OPC,2026-06-23,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,3,False,
DEPT-OPC,2026-06-24,kpi_005,Patient Complaint Rate,20.202020202020204,Red,3.0,0.023211465689341616,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-24,kpi_004,Average Patient Waiting Time,55.20618556701031,Red,3.0,0.0206830246206842,0,0,0,2,False,
DEPT-OPC,2026-06-24,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,3,False,
DEPT-OPC,2026-06-25,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-25,kpi_004,Average Patient Waiting Time,55.45454545454545,Red,3.0,0.02527484197955833,0,0,0,2,False,
DEPT-OPC,2026-06-26,kpi_005,Patient Complaint Rate,28.03738317757009,Red,3.0,0.42006451079315127,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-27,kpi_002,Staff Absenteeism Rate,22.22222222222222,Red,3.0,0.16666666666666663,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-27,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,2,False,
DEPT-OPC,2026-06-27,kpi_004,Average Patient Waiting Time,54.9296875,Red,3.0,0.015570972765638097,0,0,0,3,False,
DEPT-OPC,2026-06-28,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-28,kpi_004,Average Patient Waiting Time,56.54464285714285,Red,3.0,0.04542917618299123,0,0,0,2,False,
DEPT-OPC,2026-06-28,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,3,False,
DEPT-OPC,2026-06-29,kpi_004,Average Patient Waiting Time,57.33720930232558,Red,3.0,0.060082590617865535,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-29,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-OPC,2026-06-30,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-06-30,kpi_004,Average Patient Waiting Time,56.824742268041234,Red,3.0,0.050607811710403565,0,0,0,2,False,
DEPT-OPC,2026-07-02,kpi_004,Average Patient Waiting Time,58.27272727272727,Red,3.0,0.07737897329327363,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-03,kpi_004,Average Patient Waiting Time,54.25555555555555,Red,3.0,0.0031072420263755034,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-04,kpi_005,Patient Complaint Rate,21.73913043478261,Red,3.0,0.10106451199179144,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-05,kpi_004,Average Patient Waiting Time,54.71681415929204,Red,3.0,0.011635250653644433,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-05,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-OPC,2026-07-06,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-06,kpi_001,Staffing Level,58.333333333333336,Red,3.0,0.2708333333333333,0,0,0,2,False,
DEPT-OPC,2026-07-06,kpi_004,Average Patient Waiting Time,56.19,Red,3.0,0.03887233947400852,0,0,0,3,False,
DEPT-OPC,2026-07-07,kpi_002,Staff Absenteeism Rate,40.0,Red,3.0,1.1,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-07,kpi_001,Staffing Level,60.0,Red,3.0,0.25,0,0,0,2,False,
DEPT-OPC,2026-07-07,kpi_005,Patient Complaint Rate,22.22222222222222,Red,3.0,0.1255326122582756,0,0,0,3,False,
DEPT-OPC,2026-07-08,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-08,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-OPC,2026-07-08,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,3,False,
DEPT-OPC,2026-07-09,kpi_004,Average Patient Waiting Time,56.294117647058826,Red,3.0,0.040797325122354025,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-10,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-11,kpi_004,Average Patient Waiting Time,54.75268817204301,Red,3.0,0.012298509588560196,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-12,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-12,kpi_004,Average Patient Waiting Time,55.92079207920792,Red,3.0,0.03389507194458694,0,0,0,2,False,
DEPT-OPC,2026-07-12,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,3,False,
DEPT-OPC,2026-07-14,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-15,kpi_005,Patient Complaint Rate,25.64102564102564,Red,3.0,0.29869147568262566,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-15,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-OPC,2026-07-16,kpi_004,Average Patient Waiting Time,55.7570093457944,Red,3.0,0.030866964604726627,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-17,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-17,kpi_004,Average Patient Waiting Time,54.12222222222222,Red,3.0,0.0006421003298126396,0,0,0,2,False,
DEPT-OPC,2026-07-17,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,3,False,
DEPT-OPC,2026-07-19,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-19,kpi_004,Average Patient Waiting Time,54.29473684210527,Red,3.0,0.0038316477003657013,0,0,0,2,False,
DEPT-OPC,2026-07-20,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-21,kpi_004,Average Patient Waiting Time,55.463157894736845,Red,3.0,0.02543407362024549,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-22,kpi_005,Patient Complaint Rate,23.25581395348837,Red,3.0,0.17788296631680003,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-22,kpi_004,Average Patient Waiting Time,56.61176470588235,Red,3.0,0.04667016269357725,0,0,0,2,False,
DEPT-OPC,2026-07-23,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-23,kpi_004,Average Patient Waiting Time,54.23611111111112,Red,3.0,0.0027477421956269904,0,0,0,2,False,
DEPT-OPC,2026-07-24,kpi_004,Average Patient Waiting Time,56.67857142857143,Red,3.0,0.047905322976413985,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-24,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-OPC,2026-07-24,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,3,False,
DEPT-OPC,2026-07-25,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-26,kpi_005,Patient Complaint Rate,40.54054054054054,Red,3.0,1.0533365223630704,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-26,kpi_004,Average Patient Waiting Time,54.32432432432432,Red,3.0,0.004378677721224394,0,0,0,2,False,
DEPT-OPC,2026-07-27,kpi_004,Average Patient Waiting Time,57.63366336633664,Red,3.0,0.06556360017518438,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-07-28,kpi_005,Patient Complaint Rate,20.0,Red,3.0,0.01297935103244809,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-02,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-02,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-OPC,2026-08-04,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-05,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-08,kpi_005,Patient Complaint Rate,20.202020202020204,Red,3.0,0.023211465689341616,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-09,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-15,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-15,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-OPC,2026-08-18,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-23,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-26,kpi_005,Patient Complaint Rate,22.988505747126435,Red,3.0,0.16434408164649197,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-08-30,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-02,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-03,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-20,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-21,kpi_005,Patient Complaint Rate,19.8019801980198,Red,3.0,0.0029498525073741568,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-22,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-26,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-27,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-09-29,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-02,kpi_005,Patient Complaint Rate,20.61855670103093,Red,3.0,0.04430860931180222,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-08,kpi_002,Staff Absenteeism Rate,30.0,Red,3.0,0.5750000000000001,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-08,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,2,False,
DEPT-OPC,2026-10-11,kpi_002,Staff Absenteeism Rate,37.5,Red,3.0,0.96875,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-11,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-OPC,2026-10-11,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,3,False,
DEPT-OPC,2026-10-11,kpi_005,Patient Complaint Rate,20.40816326530612,Red,3.0,0.03365239901270193,0,0,0,4,False,
DEPT-OPC,2026-10-17,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-20,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-20,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-OPC,2026-10-22,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-25,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-29,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-10-29,kpi_001,Staffing Level,72.72727272727273,Red,3.0,0.09090909090909083,0,0,0,2,False,
DEPT-OPC,2026-11-01,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-02,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-05,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-08,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-10,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-11,kpi_002,Staff Absenteeism Rate,35.714285714285715,Red,3.0,0.8750000000000001,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-11,kpi_001,Staffing Level,57.14285714285714,Red,3.0,0.28571428571428575,0,0,0,2,False,
DEPT-OPC,2026-11-16,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-17,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-19,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-28,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-11-28,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,2,False,
DEPT-OPC,2026-11-30,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-12-03,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-12-03,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-OPC,2026-12-04,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-12-04,kpi_001,Staffing Level,55.55555555555556,Red,3.0,0.3055555555555555,0,0,0,2,False,
DEPT-OPC,2026-12-04,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,3,False,
DEPT-OPC,2026-12-06,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-12-09,kpi_001,Staffing Level,66.66666666666666,Red,3.0,0.1666666666666668,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-12-14,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-OPC,2026-12-15,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
